"subject_id","roi","analysis_type","depth_bin","depth_order","odss","fgm","ctr-sur"
"pnr143","in_ctr","task",1,"deepest_first",0.577371081182473,0.0278643844837935,NA
"pnr143","in_ctr","task",2,"deepest_first",0.845391332801863,0.35095803684632,NA
"pnr256","in_ctr","task",0,"deepest_first",0.360916623448276,0.85907187,NA
"pnr256","in_ctr","task",1,"deepest_first",0.315606492040325,0.805029036507475,NA
"pnr256","in_ctr","task",2,"deepest_first",0.716043880451517,1.21361772459488,NA
"pnr328","in_ctr","task",0,"deepest_first",-0.0587687568000002,0.3617193152,NA
"pnr328","in_ctr","task",1,"deepest_first",-0.0916076878571429,0.413057173234501,NA
"pnr328","in_ctr","task",2,"deepest_first",0.122002569625666,-0.0121478513430428,NA
"pnr495","in_ctr","task",0,"deepest_first",0.23794650875,0.124573168333333,NA
"pnr495","in_ctr","task",1,"deepest_first",0.244189479506858,0.509249174402,NA
"pnr495","in_ctr","task",2,"deepest_first",0.834081504817445,0.67444257938985,NA
"pnr510","in_ctr","task",0,"deepest_first",0.418080440952382,-0.201026230476191,NA
"pnr510","in_ctr","task",1,"deepest_first",-0.0768067578322156,0.281740541247322,NA
"pnr510","in_ctr","task",2,"deepest_first",0.154591675273735,0.458585701104157,NA
"pnr579","in_ctr","task",0,"deepest_first",-0.246247655238096,0.160976814761904,NA
"pnr579","in_ctr","task",1,"deepest_first",-0.12866427012419,0.369453182413187,NA
"pnr579","in_ctr","task",2,"deepest_first",0.140330579313521,0.229139112555762,NA
"pnr668","in_ctr","task",0,"deepest_first",0.226915358,0.49058006,NA
"pnr668","in_ctr","task",1,"deepest_first",0.295709825337303,1.50450075519841,NA
"pnr668","in_ctr","task",2,"deepest_first",1.1104381824387,1.348966693215,NA
"pnr685","in_ctr","task",0,"deepest_first",0.110100659302325,0.470017475581396,NA
"pnr685","in_ctr","task",1,"deepest_first",0.153857839862577,0.817643671664596,NA
"pnr685","in_ctr","task",2,"deepest_first",0.245625663431817,0.666546905507419,NA
"pnr713","in_ctr","task",0,"deepest_first",0.259153862083333,0.137372852916667,NA
