,subj,roi,cond,depth,radius_band,accuracy,nVoxels
560,pnr713,V1_tgt_rh_rad10_filled_deveined,iso0,middle,5-Apr,0.26284615384615384,10
561,pnr713,V1_tgt_rh_rad10_filled_deveined,sur,middle,5-Apr,0.31183333333333335,10
562,pnr713,V1_tgt_rh_rad10_filled_deveined,iso0,middle,6-May,0.23901282051282052,10
563,pnr713,V1_tgt_rh_rad10_filled_deveined,sur,middle,6-May,0.2831153846153846,10
564,pnr713,V1_tgt_rh_rad10_filled_deveined,iso0,superficial,0-1,0.23461538461538464,6
565,pnr713,V1_tgt_rh_rad10_filled_deveined,sur,superficial,0-1,0.1717948717948718,6
566,pnr713,V1_tgt_rh_rad10_filled_deveined,iso0,superficial,2-Jan,0.21542307692307694,10
567,pnr713,V1_tgt_rh_rad10_filled_deveined,sur,superficial,2-Jan,0.25539743589743596,10
568,pnr713,V1_tgt_rh_rad10_filled_deveined,iso0,superficial,3-Feb,0.3229102564102565,10
569,pnr713,V1_tgt_rh_rad10_filled_deveined,sur,superficial,3-Feb,0.27557692307692305,10
570,pnr713,V1_tgt_rh_rad10_filled_deveined,iso0,superficial,4-Mar,0.32062820512820517,10
571,pnr713,V1_tgt_rh_rad10_filled_deveined,sur,superficial,4-Mar,0.34276923076923077,10
572,pnr713,V1_tgt_rh_rad10_filled_deveined,iso0,superficial,5-Apr,0.29383333333333334,10
573,pnr713,V1_tgt_rh_rad10_filled_deveined,sur,superficial,5-Apr,0.32521794871794873,10
574,pnr713,V1_tgt_rh_rad10_filled_deveined,iso0,superficial,6-May,0.26997435897435895,10
575,pnr713,V1_tgt_rh_rad10_filled_deveined,sur,superficial,6-May,0.31183333333333335,10
612,pnr739,V1_tgt_rh_rad10_filled_deveined,iso0,deep,0-1,0.2724358974358974,6
613,pnr739,V1_tgt_rh_rad10_filled_deveined,sur,deep,0-1,0.28717948717948716,6
614,pnr739,V1_tgt_rh_rad10_filled_deveined,iso0,deep,2-Jan,0.21708974358974356,10
615,pnr739,V1_tgt_rh_rad10_filled_deveined,sur,deep,2-Jan,0.35380769230769227,10
616,pnr739,V1_tgt_rh_rad10_filled_deveined,iso0,deep,3-Feb,0.33843589743589747,10
617,pnr739,V1_tgt_rh_rad10_filled_deveined,sur,deep,3-Feb,0.34469230769230774,10
618,pnr739,V1_tgt_rh_rad10_filled_deveined,iso0,deep,4-Mar,0.3371794871794872,10
619,pnr739,V1_tgt_rh_rad10_filled_deveined,sur,deep,4-Mar,0.32994871794871794,10
620,pnr739,V1_tgt_rh_rad10_filled_deveined,iso0,deep,5-Apr,0.17315384615384616,10
621,pnr739,V1_tgt_rh_rad10_filled_deveined,sur,deep,5-Apr,0.16762820512820514,10
622,pnr739,V1_tgt_rh_rad10_filled_deveined,iso0,deep,6-May,0.2533846153846154,10
623,pnr739,V1_tgt_rh_rad10_filled_deveined,sur,deep,6-May,0.21962820512820513,10
624,pnr739,V1_tgt_rh_rad10_filled_deveined,iso0,middle,0-1,0.24230769230769234,5
625,pnr739,V1_tgt_rh_rad10_filled_deveined,sur,middle,0-1,0.16346153846153846,5
626,pnr739,V1_tgt_rh_rad10_filled_deveined,iso0,middle,2-Jan,0.3987179487179487,10
627,pnr739,V1_tgt_rh_rad10_filled_deveined,sur,middle,2-Jan,0.36217948717948706,10
628,pnr739,V1_tgt_rh_rad10_filled_deveined,iso0,middle,3-Feb,0.34956410256410253,10
629,pnr739,V1_tgt_rh_rad10_filled_deveined,sur,middle,3-Feb,0.42423076923076924,10
630,pnr739,V1_tgt_rh_rad10_filled_deveined,iso0,middle,4-Mar,0.36689743589743584,10
631,pnr739,V1_tgt_rh_rad10_filled_deveined,sur,middle,4-Mar,0.36298717948717957,10
632,pnr739,V1_tgt_rh_rad10_filled_deveined,iso0,middle,5-Apr,0.26837179487179486,10
633,pnr739,V1_tgt_rh_rad10_filled_deveined,sur,middle,5-Apr,0.2565897435897436,10
634,pnr739,V1_tgt_rh_rad10_filled_deveined,iso0,middle,6-May,0.1732051282051282,10
635,pnr739,V1_tgt_rh_rad10_filled_deveined,sur,middle,6-May,0.18174358974358978,10
636,pnr739,V1_tgt_rh_rad10_filled_deveined,iso0,superficial,0-1,0.22692307692307692,4
637,pnr739,V1_tgt_rh_rad10_filled_deveined,sur,superficial,0-1,0.25,4
638,pnr739,V1_tgt_rh_rad10_filled_deveined,iso0,superficial,2-Jan,0.35256410256410253,10
639,pnr739,V1_tgt_rh_rad10_filled_deveined,sur,superficial,2-Jan,0.38141025641025644,10
640,pnr739,V1_tgt_rh_rad10_filled_deveined,iso0,superficial,3-Feb,0.42175641025641025,10
641,pnr739,V1_tgt_rh_rad10_filled_deveined,sur,superficial,3-Feb,0.4050641025641026,10
642,pnr739,V1_tgt_rh_rad10_filled_deveined,iso0,superficial,4-Mar,0.40996153846153854,10
643,pnr739,V1_tgt_rh_rad10_filled_deveined,sur,superficial,4-Mar,0.41144871794871796,10
644,pnr739,V1_tgt_rh_rad10_filled_deveined,iso0,superficial,5-Apr,0.378923077,10
645,pnr739,V1_tgt_rh_rad10_filled_deveined,sur,superficial,5-Apr,0.40438461538461545,10
646,pnr739,V1_tgt_rh_rad10_filled_deveined,iso0,superficial,6-May,0.3370641025641026,10
647,pnr739,V1_tgt_rh_rad10_filled_deveined,sur,superficial,6-May,0.33843589743589747,10
684,pnr756,V1_tgt_rh_rad10_filled_deveined,iso0,deep,0-1,0.1738974358974359,10
685,pnr756,V1_tgt_rh_rad10_filled_deveined,sur,deep,0-1,0.16792307692307695,10
686,pnr756,V1_tgt_rh_rad10_filled_deveined,iso0,deep,2-Jan,0.14651282051282052,10
687,pnr756,V1_tgt_rh_rad10_filled_deveined,sur,deep,2-Jan,0.1572692307692308,10
688,pnr756,V1_tgt_rh_rad10_filled_deveined,iso0,deep,3-Feb,0.153474359,10
689,pnr756,V1_tgt_rh_rad10_filled_deveined,sur,deep,3-Feb,0.16321794871794876,10
690,pnr756,V1_tgt_rh_rad10_filled_deveined,iso0,deep,4-Mar,0.14497435897435898,10
691,pnr756,V1_tgt_rh_rad10_filled_deveined,sur,deep,4-Mar,0.14923076923076925,10
692,pnr756,V1_tgt_rh_rad10_filled_deveined,iso0,deep,5-Apr,0.15383333333333332,10
693,pnr756,V1_tgt_rh_rad10_filled_deveined,sur,deep,5-Apr,0.16830769230769232,10
694,pnr756,V1_tgt_rh_rad10_filled_deveined,iso0,deep,6-May,0.15265384615384614,10
695,pnr756,V1_tgt_rh_rad10_filled_deveined,sur,deep,6-May,0.15944871794871796,10
696,pnr756,V1_tgt_rh_rad10_filled_deveined,iso0,middle,0-1,0.1418717948717949,10
697,pnr756,V1_tgt_rh_rad10_filled_deveined,sur,middle,0-1,0.18403846153846157,10
698,pnr756,V1_tgt_rh_rad10_filled_deveined,iso0,middle,2-Jan,0.18593589743589742,10
699,pnr756,V1_tgt_rh_rad10_filled_deveined,sur,middle,2-Jan,0.1485897435897436,10
700,pnr756,V1_tgt_rh_rad10_filled_deveined,iso0,middle,3-Feb,0.16366666666666668,10
701,pnr756,V1_tgt_rh_rad10_filled_deveined,sur,middle,3-Feb,0.13311538461538464,10
702,pnr756,V1_tgt_rh_rad10_filled_deveined,iso0,middle,4-Mar,0.15310256410256412,10
703,pnr756,V1_tgt_rh_rad10_filled_deveined,sur,middle,4-Mar,0.16866666666666666,10
704,pnr756,V1_tgt_rh_rad10_filled_deveined,iso0,middle,5-Apr,0.16705128205128209,10
705,pnr756,V1_tgt_rh_rad10_filled_deveined,sur,middle,5-Apr,0.15193589743589744,10
706,pnr756,V1_tgt_rh_rad10_filled_deveined,iso0,middle,6-May,0.16675641025641028,10
707,pnr756,V1_tgt_rh_rad10_filled_deveined,sur,middle,6-May,0.16205128205128208,10
708,pnr756,V1_tgt_rh_rad10_filled_deveined,iso0,superficial,0-1,0.1956538461538462,10
709,pnr756,V1_tgt_rh_rad10_filled_deveined,sur,superficial,0-1,0.1900897435897436,10
710,pnr756,V1_tgt_rh_rad10_filled_deveined,iso0,superficial,2-Jan,0.15587179487179487,10
711,pnr756,V1_tgt_rh_rad10_filled_deveined,sur,superficial,2-Jan,0.17376923076923081,10
712,pnr756,V1_tgt_rh_rad10_filled_deveined,iso0,superficial,3-Feb,0.2025384615384615,10
713,pnr756,V1_tgt_rh_rad10_filled_deveined,sur,superficial,3-Feb,0.17184615384615384,10
714,pnr756,V1_tgt_rh_rad10_filled_deveined,iso0,superficial,4-Mar,0.17875641025641031,10
715,pnr756,V1_tgt_rh_rad10_filled_deveined,sur,superficial,4-Mar,0.19482051282051283,10
716,pnr756,V1_tgt_rh_rad10_filled_deveined,iso0,superficial,5-Apr,0.18197435897435899,10
717,pnr756,V1_tgt_rh_rad10_filled_deveined,sur,superficial,5-Apr,0.17171794871794874,10
718,pnr756,V1_tgt_rh_rad10_filled_deveined,iso0,superficial,6-May,0.20384615384615387,10
719,pnr756,V1_tgt_rh_rad10_filled_deveined,sur,superficial,6-May,0.21216666666666664,10
