,subj,roi,cond,depth,radius_band,accuracy,nVoxels
132,pnr161,V1_tgt_rh_rad10_filled_deveined,center,superficial,0-1,0.2877777777777778,10.0
133,pnr161,V1_tgt_rh_rad10_filled_deveined,surround,superficial,0-1,0.35444444444444445,10.0
134,pnr161,V1_tgt_rh_rad10_filled_deveined,center,superficial,1-2,0.2788888888888889,10.0
135,pnr161,V1_tgt_rh_rad10_filled_deveined,surround,superficial,1-2,0.3655555555555556,10.0
136,pnr161,V1_tgt_rh_rad10_filled_deveined,center,superficial,2-3,0.29333333333333333,10.0
137,pnr161,V1_tgt_rh_rad10_filled_deveined,surround,superficial,2-3,0.23888888888888887,10.0
138,pnr161,V1_tgt_rh_rad10_filled_deveined,center,superficial,3-4,0.15555555555555559,10.0
139,pnr161,V1_tgt_rh_rad10_filled_deveined,surround,superficial,3-4,0.20222222222222222,10.0
140,pnr161,V1_tgt_rh_rad10_filled_deveined,center,superficial,4-5,0.2011111111111111,10.0
141,pnr161,V1_tgt_rh_rad10_filled_deveined,surround,superficial,4-5,0.29111111111111115,10.0
142,pnr161,V1_tgt_rh_rad10_filled_deveined,center,superficial,5-6,0.22888888888888892,10.0
143,pnr161,V1_tgt_rh_rad10_filled_deveined,surround,superficial,5-6,0.35666666666666663,10.0
144,pnr256,V1_tgt_lh_rad10_filled_deveined,center,deep,0-1,0.2477777777777778,8.0
145,pnr256,V1_tgt_lh_rad10_filled_deveined,surround,deep,0-1,0.2111111111111111,8.0
146,pnr256,V1_tgt_lh_rad10_filled_deveined,center,deep,1-2,0.47888888888888886,10.0
147,pnr256,V1_tgt_lh_rad10_filled_deveined,surround,deep,1-2,0.3055555555555556,10.0
148,pnr256,V1_tgt_lh_rad10_filled_deveined,center,deep,2-3,0.3277777777777778,10.0
149,pnr256,V1_tgt_lh_rad10_filled_deveined,surround,deep,2-3,0.39666666666666667,10.0
150,pnr256,V1_tgt_lh_rad10_filled_deveined,center,deep,3-4,0.2800000000000001,10.0
151,pnr256,V1_tgt_lh_rad10_filled_deveined,surround,deep,3-4,0.28222222222222226,10.0
152,pnr256,V1_tgt_lh_rad10_filled_deveined,center,deep,4-5,0.23888888888888887,10.0
153,pnr256,V1_tgt_lh_rad10_filled_deveined,surround,deep,4-5,0.30333333333333334,10.0
154,pnr256,V1_tgt_lh_rad10_filled_deveined,center,deep,5-6,0.23444444444444446,10.0
155,pnr256,V1_tgt_lh_rad10_filled_deveined,surround,deep,5-6,0.34222222222222226,10.0
156,pnr256,V1_tgt_lh_rad10_filled_deveined,center,middle,0-1,0.5,7.0
157,pnr256,V1_tgt_lh_rad10_filled_deveined,surround,middle,0-1,0.3466666666666667,7.0
158,pnr256,V1_tgt_lh_rad10_filled_deveined,center,middle,1-2,0.4488888888888889,10.0
159,pnr256,V1_tgt_lh_rad10_filled_deveined,surround,middle,1-2,0.4411111111111111,10.0
160,pnr256,V1_tgt_lh_rad10_filled_deveined,center,middle,2-3,0.4011111111111111,10.0
161,pnr256,V1_tgt_lh_rad10_filled_deveined,surround,middle,2-3,0.33444444444444443,10.0
162,pnr256,V1_tgt_lh_rad10_filled_deveined,center,middle,3-4,0.40444444444444444,10.0
163,pnr256,V1_tgt_lh_rad10_filled_deveined,surround,middle,3-4,0.4488888888888889,10.0
164,pnr256,V1_tgt_lh_rad10_filled_deveined,center,middle,4-5,0.43888888888888883,10.0
165,pnr256,V1_tgt_lh_rad10_filled_deveined,surround,middle,4-5,0.4477777777777778,10.0
166,pnr256,V1_tgt_lh_rad10_filled_deveined,center,middle,5-6,0.3022222222222223,10.0
167,pnr256,V1_tgt_lh_rad10_filled_deveined,surround,middle,5-6,0.43666666666666665,10.0
168,pnr256,V1_tgt_lh_rad10_filled_deveined,center,superficial,0-1,0.4166666666666667,6.0
169,pnr256,V1_tgt_lh_rad10_filled_deveined,surround,superficial,0-1,0.3155555555555556,6.0
170,pnr256,V1_tgt_lh_rad10_filled_deveined,center,superficial,1-2,0.3655555555555556,10.0
171,pnr256,V1_tgt_lh_rad10_filled_deveined,surround,superficial,1-2,0.4033333333333333,10.0
172,pnr256,V1_tgt_lh_rad10_filled_deveined,center,superficial,2-3,0.4477777777777778,10.0
173,pnr256,V1_tgt_lh_rad10_filled_deveined,surround,superficial,2-3,0.4622222222222222,10.0
174,pnr256,V1_tgt_lh_rad10_filled_deveined,center,superficial,3-4,0.37444444444444447,10.0
175,pnr256,V1_tgt_lh_rad10_filled_deveined,surround,superficial,3-4,0.3866666666666666,10.0
176,pnr256,V1_tgt_lh_rad10_filled_deveined,center,superficial,4-5,0.3244444444444444,10.0
177,pnr256,V1_tgt_lh_rad10_filled_deveined,surround,superficial,4-5,0.39555555555555555,10.0
178,pnr256,V1_tgt_lh_rad10_filled_deveined,center,superficial,5-6,0.3755555555555556,10.0
179,pnr256,V1_tgt_lh_rad10_filled_deveined,surround,superficial,5-6,0.26222222222222225,10.0
180,pnr256,V1_tgt_rh_rad10_filled_deveined,center,deep,0-1,0.3322222222222223,10.0
181,pnr256,V1_tgt_rh_rad10_filled_deveined,surround,deep,0-1,0.21000000000000002,10.0
182,pnr256,V1_tgt_rh_rad10_filled_deveined,center,deep,1-2,0.33999999999999997,10.0
183,pnr256,V1_tgt_rh_rad10_filled_deveined,surround,deep,1-2,0.25000000000000006,10.0
184,pnr256,V1_tgt_rh_rad10_filled_deveined,center,deep,2-3,0.31333333333333335,10.0
185,pnr256,V1_tgt_rh_rad10_filled_deveined,surround,deep,2-3,0.34111111111111114,10.0
186,pnr256,V1_tgt_rh_rad10_filled_deveined,center,deep,3-4,0.19555555555555557,10.0
187,pnr256,V1_tgt_rh_rad10_filled_deveined,surround,deep,3-4,0.3655555555555555,10.0
188,pnr256,V1_tgt_rh_rad10_filled_deveined,center,deep,4-5,0.27,10.0
189,pnr256,V1_tgt_rh_rad10_filled_deveined,surround,deep,4-5,0.3511111111111111,10.0
