,subj,roi,cond,depth,radius_band,accuracy,nVoxels
164,pnr352,V1_tgt_rh_rad10_filled_deveined,iso0,deep,2-4,0.3025641025641026,30.0
165,pnr352,V1_tgt_rh_rad10_filled_deveined,sur,deep,2-4,0.32628205128205134,30.0
166,pnr352,V1_tgt_rh_rad10_filled_deveined,iso0,deep,4-6,0.35064102564102567,30.0
167,pnr352,V1_tgt_rh_rad10_filled_deveined,sur,deep,4-6,0.41410256410256413,30.0
168,pnr352,V1_tgt_rh_rad10_filled_deveined,iso0,middle,0-2,0.31987179487179496,29.0
169,pnr352,V1_tgt_rh_rad10_filled_deveined,sur,middle,0-2,0.3647435897435898,29.0
170,pnr352,V1_tgt_rh_rad10_filled_deveined,iso0,middle,2-4,0.4230769230769231,30.0
171,pnr352,V1_tgt_rh_rad10_filled_deveined,sur,middle,2-4,0.4602564102564103,30.0
172,pnr352,V1_tgt_rh_rad10_filled_deveined,iso0,middle,4-6,0.3647435897435898,30.0
173,pnr352,V1_tgt_rh_rad10_filled_deveined,sur,middle,4-6,0.41346153846153844,30.0
174,pnr352,V1_tgt_rh_rad10_filled_deveined,iso0,superficial,0-2,0.4532051282051282,28.0
175,pnr352,V1_tgt_rh_rad10_filled_deveined,sur,superficial,0-2,0.42243589743589743,28.0
176,pnr352,V1_tgt_rh_rad10_filled_deveined,iso0,superficial,2-4,0.4525641025641026,30.0
177,pnr352,V1_tgt_rh_rad10_filled_deveined,sur,superficial,2-4,0.4916666666666666,30.0
178,pnr352,V1_tgt_rh_rad10_filled_deveined,iso0,superficial,4-6,0.5243589743589744,30.0
179,pnr352,V1_tgt_rh_rad10_filled_deveined,sur,superficial,4-6,0.5237179487179487,30.0
180,pnr495,V1_tgt_lh_rad10_filled_deveined,iso0,deep,0-2,0.20256410256410257,24.0
181,pnr495,V1_tgt_lh_rad10_filled_deveined,sur,deep,0-2,0.19487179487179487,24.0
182,pnr495,V1_tgt_lh_rad10_filled_deveined,iso0,deep,2-4,0.023717948717948717,30.0
183,pnr495,V1_tgt_lh_rad10_filled_deveined,sur,deep,2-4,0.0391025641025641,30.0
184,pnr495,V1_tgt_lh_rad10_filled_deveined,iso0,deep,4-6,0.2884615384615385,30.0
185,pnr495,V1_tgt_lh_rad10_filled_deveined,sur,deep,4-6,0.2801282051282052,30.0
186,pnr495,V1_tgt_lh_rad10_filled_deveined,iso0,middle,0-2,0.24230769230769234,24.0
187,pnr495,V1_tgt_lh_rad10_filled_deveined,sur,middle,0-2,0.13205128205128205,24.0
188,pnr495,V1_tgt_lh_rad10_filled_deveined,iso0,middle,2-4,0.2275641025641026,30.0
189,pnr495,V1_tgt_lh_rad10_filled_deveined,sur,middle,2-4,0.2730769230769231,30.0
190,pnr495,V1_tgt_lh_rad10_filled_deveined,iso0,middle,4-6,0.07051282051282051,30.0
191,pnr495,V1_tgt_lh_rad10_filled_deveined,sur,middle,4-6,0.13205128205128205,30.0
192,pnr495,V1_tgt_lh_rad10_filled_deveined,iso0,superficial,0-2,0.3038461538461538,23.0
193,pnr495,V1_tgt_lh_rad10_filled_deveined,sur,superficial,0-2,0.19551282051282054,23.0
194,pnr495,V1_tgt_lh_rad10_filled_deveined,iso0,superficial,2-4,0.27179487179487183,30.0
195,pnr495,V1_tgt_lh_rad10_filled_deveined,sur,superficial,2-4,0.31153846153846154,30.0
196,pnr495,V1_tgt_lh_rad10_filled_deveined,iso0,superficial,4-6,0.28012820512820513,30.0
197,pnr495,V1_tgt_lh_rad10_filled_deveined,sur,superficial,4-6,0.2878205128205128,30.0
198,pnr495,V1_tgt_rh_rad10_filled_deveined,iso0,deep,0-2,0.25064102564102564,30.0
199,pnr495,V1_tgt_rh_rad10_filled_deveined,sur,deep,0-2,0.125,30.0
200,pnr495,V1_tgt_rh_rad10_filled_deveined,iso0,deep,2-4,0.28782051282051285,30.0
201,pnr495,V1_tgt_rh_rad10_filled_deveined,sur,deep,2-4,0.25,30.0
202,pnr495,V1_tgt_rh_rad10_filled_deveined,iso0,deep,4-6,0.26666666666666666,30.0
203,pnr495,V1_tgt_rh_rad10_filled_deveined,sur,deep,4-6,0.3057692307692308,30.0
204,pnr495,V1_tgt_rh_rad10_filled_deveined,iso0,middle,0-2,0.3737179487179487,30.0
205,pnr495,V1_tgt_rh_rad10_filled_deveined,sur,middle,0-2,0.26858974358974363,30.0
206,pnr495,V1_tgt_rh_rad10_filled_deveined,iso0,middle,2-4,0.26538461538461544,30.0
207,pnr495,V1_tgt_rh_rad10_filled_deveined,sur,middle,2-4,0.3044871794871795,30.0
208,pnr495,V1_tgt_rh_rad10_filled_deveined,iso0,middle,4-6,0.3217948717948719,30.0
209,pnr495,V1_tgt_rh_rad10_filled_deveined,sur,middle,4-6,0.32628205128205134,30.0
210,pnr495,V1_tgt_rh_rad10_filled_deveined,iso0,superficial,0-2,0.4070512820512821,30.0
211,pnr495,V1_tgt_rh_rad10_filled_deveined,sur,superficial,0-2,0.26474358974358975,30.0
212,pnr495,V1_tgt_rh_rad10_filled_deveined,iso0,superficial,2-4,0.3519230769230769,30.0
213,pnr495,V1_tgt_rh_rad10_filled_deveined,sur,superficial,2-4,0.3269230769230769,30.0
214,pnr495,V1_tgt_rh_rad10_filled_deveined,iso0,superficial,4-6,0.4237179487179487,30.0
215,pnr495,V1_tgt_rh_rad10_filled_deveined,sur,superficial,4-6,0.39679487179487183,30.0
216,pnr510,V1_tgt_lh_rad10_filled_deveined,iso0,deep,0-2,0.34487179487179487,30.0
217,pnr510,V1_tgt_lh_rad10_filled_deveined,sur,deep,0-2,0.4314102564102564,30.0
218,pnr510,V1_tgt_lh_rad10_filled_deveined,iso0,deep,2-4,0.3756410256410257,30.0
219,pnr510,V1_tgt_lh_rad10_filled_deveined,sur,deep,2-4,0.3435897435897436,30.0
220,pnr510,V1_tgt_lh_rad10_filled_deveined,iso0,deep,4-6,0.3602564102564102,30.0
221,pnr510,V1_tgt_lh_rad10_filled_deveined,sur,deep,4-6,0.37435897435897436,30.0
222,pnr510,V1_tgt_lh_rad10_filled_deveined,iso0,middle,0-2,0.32884615384615384,30.0
223,pnr510,V1_tgt_lh_rad10_filled_deveined,sur,middle,0-2,0.26538461538461544,30.0
