x,y,z,d,scale_xy_dist,t1,orth,iso0,iso90,sur,task all,task F,task p-val,stdev_xerrts,0,23,45,67,90,112,135,157,NULL,theta all,theta F,tgt_theta p-val,iso0_0,iso0_23,iso0_45,iso0_67,iso0_90,iso0_112,iso0_135,iso0_157,iso0_theta all,iso0_theta F,iso0_theta p-val,iso90_0,iso90_23,iso90_45,iso90_67,iso90_90,iso90_112,iso90_135,iso90_157,iso90_theta all,iso90_theta F,iso90_theta p-val,orth_0,orth_23,orth_45,orth_67,orth_90,orth_112,orth_135,orth_157,orth_theta all,orth_theta F,orth_theta p-val,sur,ctr,ctr-sur,ctr-sur F,loc p-val,sur_unwarp,ctr_unwarp,ctr-sur_unwarp,ctr-sur_unwarp F,polar_angle,eccentricity,V23_superficial_deveined,V23_superficial_deveined F,V23_superficial_deveined_iso0,V23_superficial_deveined_iso0 F,V23_superficial_deveined_iso90,V23_superficial_deveined_iso90 F,V23_superficial_deveined_orth,V23_superficial_deveined_orth F,V23_superficial_deveined_sur,V23_superficial_deveined_sur F,V23_superficial_deveined_task,V23_superficial_deveined_task F,task_unwarp_gPPI_V23_tgt_filled_deveined_L2 p-val,V23_middle_deveined,V23_middle_deveined F,V23_middle_deveined_iso0,V23_middle_deveined_iso0 F,V23_middle_deveined_iso90,V23_middle_deveined_iso90 F,V23_middle_deveined_orth,V23_middle_deveined_orth F,V23_middle_deveined_sur,V23_middle_deveined_sur F,V23_middle_deveined_task,V23_middle_deveined_task F,task_unwarp_gPPI_V23_tgt_filled_deveined_L1 p-val,V23_deep_deveined,V23_deep_deveined F,V23_deep_deveined_iso0,V23_deep_deveined_iso0 F,V23_deep_deveined_iso90,V23_deep_deveined_iso90 F,V23_deep_deveined_orth,V23_deep_deveined_orth F,V23_deep_deveined_sur,V23_deep_deveined_sur F,V23_deep_deveined_task,V23_deep_deveined_task F,task_unwarp_gPPI_V23_tgt_filled_deveined_L0 p-val,V1_tgt_superficial_deveined,V1_tgt_superficial_deveined F,V1_tgt_superficial_deveined_iso0,V1_tgt_superficial_deveined_iso0 F,V1_tgt_superficial_deveined_iso90,V1_tgt_superficial_deveined_iso90 F,V1_tgt_superficial_deveined_orth,V1_tgt_superficial_deveined_orth F,V1_tgt_superficial_deveined_sur,V1_tgt_superficial_deveined_sur F,V1_tgt_superficial_deveined_task,V1_tgt_superficial_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_tgt_L2 p-val,V1_tgt_middle_deveined,V1_tgt_middle_deveined F,V1_tgt_middle_deveined_iso0,V1_tgt_middle_deveined_iso0 F,V1_tgt_middle_deveined_iso90,V1_tgt_middle_deveined_iso90 F,V1_tgt_middle_deveined_orth,V1_tgt_middle_deveined_orth F,V1_tgt_middle_deveined_sur,V1_tgt_middle_deveined_sur F,V1_tgt_middle_deveined_task,V1_tgt_middle_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_tgt_L1 p-val,V1_tgt_deep_deveined,V1_tgt_deep_deveined F,V1_tgt_deep_deveined_iso0,V1_tgt_deep_deveined_iso0 F,V1_tgt_deep_deveined_iso90,V1_tgt_deep_deveined_iso90 F,V1_tgt_deep_deveined_orth,V1_tgt_deep_deveined_orth F,V1_tgt_deep_deveined_sur,V1_tgt_deep_deveined_sur F,V1_tgt_deep_deveined_task,V1_tgt_deep_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_tgt_L0 p-val,V1_sur_superficial_deveined,V1_sur_superficial_deveined F,V1_sur_superficial_deveined_iso0,V1_sur_superficial_deveined_iso0 F,V1_sur_superficial_deveined_iso90,V1_sur_superficial_deveined_iso90 F,V1_sur_superficial_deveined_orth,V1_sur_superficial_deveined_orth F,V1_sur_superficial_deveined_sur,V1_sur_superficial_deveined_sur F,V1_sur_superficial_deveined_task,V1_sur_superficial_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_sur_L2 p-val,V1_sur_middle_deveined,V1_sur_middle_deveined F,V1_sur_middle_deveined_iso0,V1_sur_middle_deveined_iso0 F,V1_sur_middle_deveined_iso90,V1_sur_middle_deveined_iso90 F,V1_sur_middle_deveined_orth,V1_sur_middle_deveined_orth F,V1_sur_middle_deveined_sur,V1_sur_middle_deveined_sur F,V1_sur_middle_deveined_task,V1_sur_middle_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_sur_L1 p-val,V1_sur_deep_deveined,V1_sur_deep_deveined F,V1_sur_deep_deveined_iso0,V1_sur_deep_deveined_iso0 F,V1_sur_deep_deveined_iso90,V1_sur_deep_deveined_iso90 F,V1_sur_deep_deveined_orth,V1_sur_deep_deveined_orth F,V1_sur_deep_deveined_sur,V1_sur_deep_deveined_sur F,V1_sur_deep_deveined_task,V1_sur_deep_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_sur_L0 p-val
-88.45,-20.13,1.00,0.00,0.88,167.00,-0.44833708,0.28299671,-0.32398409,-0.37078610,-0.21502765,0.66153210,0.41622251,2.84,-0.83608103,-0.83109462,0.23391691,-0.78365618,0.41641948,-0.32450071,0.47663131,0.19562736,-0.40387219,-0.20608367,0.59780616,0.43960884,-0.47689715,0.75740510,1.47869575,0.87337995,0.17525077,-1.10779774,-0.37214303,0.91557330,0.65796322,3.72198987,0.05399885,-0.24685088,-2.43306136,-0.43986776,-0.17658651,0.14492054,0.21265431,0.34129500,-0.04171641,0.05360459,0.02431783,0.87611216,-1.54105365,-0.52145940,-0.44155410,-3.11749148,0.95033848,0.25536308,1.27060521,-0.57171136,-0.07924911,0.05343635,0.81723808,0.01137117,0.19911863,0.18774745,5.81819201,0.01648435,1.74512398,0.32699668,-1.41812730,9.40971279,0.00,0.00,0.00122419,1.32692766,-0.02881928,0.30051595,-0.01396204,0.06986293,0.05196692,0.99575162,-0.02359172,0.20373763,-0.68106496,2.14825606,0.14306317,0.00204913,2.87657404,-0.03471361,0.34606329,-0.02200079,0.13690157,0.04993450,0.72160494,-0.03521458,0.35526428,-0.86447734,3.62261724,0.05730148,0.00289486,2.66388607,-0.04210930,0.37934977,-0.02597396,0.13945821,0.05927711,0.74803507,-0.04243451,0.37683013,-0.77752548,3.36668515,0.06684036,0.00039755,0.14479354,-0.04416047,0.41135857,-0.00665905,0.00917376,0.07396266,1.13976705,-0.02246013,0.10581965,-0.39099380,0.68721420,0.40732201,0.00169974,1.02674305,-0.05418770,0.52003866,-0.01817166,0.05667088,0.07019760,0.85023868,-0.02886855,0.14743787,-0.58927083,1.83095491,0.17633704,0.00162415,0.37019938,-0.05151605,0.40240332,-0.00955399,0.01338422,0.08817124,1.14490616,-0.02699030,0.10993765,-0.41022661,1.14683485,0.28448499,0.00039755,0.14479354,-0.04416047,0.41135857,-0.00665905,0.00917376,0.07396266,1.13976705,-0.02246013,0.10581965,-0.39099380,0.68721420,0.40732201,0.00169974,1.02674305,-0.05418770,0.52003866,-0.01817166,0.05667088,0.07019760,0.85023868,-0.02886855,0.14743787,-0.58927083,1.83095491,0.17633704,0.00162415,0.37019938,-0.05151605,0.40240332,-0.00955399,0.01338422,0.08817124,1.14490616,-0.02699030,0.10993765,-0.41022661,1.14683485,0.28448499,
-84.38,-16.80,2.00,0.00,2.74,120.00,1.85159087,1.23725820,1.37844467,1.47438598,1.48541999,13.74215603,0.00022177,4.31,2.63949299,1.65499151,0.55655724,1.19600189,1.42943633,2.61491251,0.85468709,0.82642740,1.49710190,1.47292662,13.31066513,0.00027828,1.32256520,1.82332051,0.54208970,1.12670016,1.14873970,2.85526466,1.38235223,-0.20035444,-0.24007443,0.21416277,0.64363037,2.97505021,0.86060548,-0.48357472,1.75118065,1.26447678,3.82083631,-0.31330246,1.15251744,-0.10566485,0.04120533,0.83918571,3.49465775,2.18109155,1.82834160,0.79648900,1.77782464,0.93596733,1.80457461,1.81365180,0.39604735,0.56643009,0.45186804,0.70028919,0.41713673,-0.28315246,7.82901430,0.00548694,0.60283709,0.75043893,0.14760187,0.04576167,0.00,0.00,0.00027467,0.02904774,-0.01752130,0.04824362,0.03920820,0.23898365,-0.01319231,0.02782895,-0.01314481,0.02742269,1.38598228,3.86070800,0.04972086,0.00073324,0.15958007,-0.01925275,0.04611671,0.04039143,0.20000838,-0.01604596,0.03230201,-0.01616840,0.03240359,1.25786293,3.32345033,0.06861285,0.00052120,0.03737674,-0.02325129,0.05007264,0.05271541,0.24894126,-0.01774439,0.02904822,-0.01295533,0.01523508,1.38462484,4.62679291,0.03172825,0.00055328,0.12188469,-0.02615467,0.06266905,0.04483514,0.18099876,-0.02069832,0.03879996,-0.01531828,0.02132982,1.27754092,3.18830037,0.07448634,0.00007664,0.00091403,-0.02488396,0.04763099,0.05902203,0.25938067,-0.01312481,0.01289794,-0.01194982,0.01096833,1.46536970,4.91523361,0.02685720,0.00120591,0.08866945,-0.03361953,0.07444984,0.05683966,0.20659068,-0.02096198,0.02803295,-0.01514906,0.01503216,1.35960960,5.47343397,0.01951423,0.00055328,0.12188469,-0.02615467,0.06266905,0.04483514,0.18099876,-0.02069832,0.03879996,-0.01531828,0.02132982,1.27754092,3.18830037,0.07448634,0.00007664,0.00091403,-0.02488396,0.04763099,0.05902203,0.25938067,-0.01312481,0.01289794,-0.01194982,0.01096833,1.46536970,4.91523361,0.02685720,0.00120591,0.08866945,-0.03361953,0.07444984,0.05683966,0.20659068,-0.02096198,0.02803295,-0.01514906,0.01503216,1.35960960,5.47343397,0.01951423,
-84.38,-17.12,4.00,0.20,2.69,121.00,1.25032818,1.49153483,1.25953579,1.14287412,1.28606820,13.25904465,0.00028586,3.80,2.27231026,0.78817469,0.62443411,0.14560960,2.12018323,2.29181147,0.23622639,1.80216467,1.12030172,1.26553500,12.76935387,0.00037008,2.47800207,2.18555236,1.89497459,-0.14451660,1.75068557,1.79923224,0.03114457,1.81701887,0.32096615,0.49413046,0.48226333,2.91143918,0.70642406,-0.06783058,0.84492129,1.61331320,1.57615030,0.18360922,2.33687401,0.12849711,0.07813340,0.77990412,1.47524464,-0.14264533,0.40861946,0.22722428,3.03759074,3.56905150,0.59645873,0.99074543,0.11171810,0.05860490,0.80876712,0.67236942,0.46000671,-0.21236272,4.65250683,0.03183265,-2.17511988,-0.57630002,1.59881997,8.74367619,0.00,0.00,0.00475701,11.37748909,0.07875340,1.27422929,0.07571625,1.16624379,0.00739458,0.01149631,0.01973627,0.08100577,-0.55430090,0.80806410,0.36892124,0.00543029,11.45325279,0.08136318,1.07786250,0.08370917,1.12371480,0.00689047,0.00777496,0.00934281,0.01415442,-0.50437707,0.69914865,0.40328039,0.00746601,10.03189564,0.09040849,0.99013859,0.10023300,1.17598450,0.00987136,0.01174392,0.01108433,0.01459696,-0.23546861,0.17483181,0.67594744,0.00398524,8.24643135,0.05672220,0.38462687,0.10266735,1.23778594,0.00466823,0.00258272,0.04957772,0.29217866,-0.33320495,0.28284115,0.59496952,0.00634329,8.09440327,0.06103777,0.37349820,0.11376546,1.25662518,0.01023877,0.01026276,0.05460231,0.29854697,-0.15171103,0.06872738,0.79325570,0.01155922,10.65069866,0.06667230,0.38283831,0.12521967,1.31075823,0.01335431,0.01493647,0.05295622,0.24037758,-0.03264864,0.00411583,0.94886055,0.00398524,8.24643135,0.05672220,0.38462687,0.10266735,1.23778594,0.00466823,0.00258272,0.04957772,0.29217866,-0.33320495,0.28284115,0.59496952,0.00634329,8.09440327,0.06103777,0.37349820,0.11376546,1.25662518,0.01023877,0.01026276,0.05460231,0.29854697,-0.15171103,0.06872738,0.79325570,0.01155922,10.65069866,0.06667230,0.38283831,0.12521967,1.31075823,0.01335431,0.01493647,0.05295622,0.24037758,-0.03264864,0.00411583,0.94886055,
-84.83,-17.47,4.00,0.29,2.49,123.00,0.20000200,0.01165725,0.48598427,0.70648575,0.35103232,0.74100041,0.38955689,4.39,0.16060896,-0.64409888,0.77290255,-1.12663031,1.03752017,-0.92347413,1.31701565,0.90369177,0.64720130,0.23806584,0.33756465,0.56137629,0.27832818,-1.63282192,0.80672413,0.35636175,1.22602880,0.50299710,1.51995134,-2.69749427,-0.69442016,1.74348593,0.18701677,0.57223111,-0.35034630,3.55559802,-2.71364880,0.50588280,-0.86039424,0.48219743,2.65648103,-0.20802280,0.15585925,0.69308668,-0.03272351,0.04294806,-1.76510882,-0.39673132,1.38467503,-2.22688532,2.12158656,2.37867785,-0.48284683,0.82332498,0.36444064,0.58893448,0.54104835,-0.04788618,0.24725211,0.61939471,2.23144150,0.47096750,-1.76047397,9.89565849,0.00,0.00,0.00144125,0.77200842,0.06370798,0.61638850,0.02384985,0.08557130,-0.06785707,0.71266848,-0.01080959,0.01797882,-0.15987849,0.04971192,0.82361329,0.00239956,1.65478492,0.07177649,0.62072873,0.01704478,0.03451771,-0.08708201,0.92066890,-0.02527681,0.07680436,-0.36969295,0.27791181,0.59819638,0.00397997,2.11362004,0.08228107,0.60802364,0.01733494,0.02607221,-0.10252284,0.93928832,-0.03523654,0.10901136,-0.37908182,0.33588880,0.56234950,0.00137382,0.72697043,0.07258128,0.46719074,0.02881071,0.07231386,-0.09505800,0.79142410,-0.01314799,0.01522914,-0.15264098,0.04401713,0.83386677,0.00074775,0.08336018,0.08971550,0.59824920,0.04608441,0.15287609,-0.08982446,0.58420855,-0.00713358,0.00373108,0.20262396,0.09082234,0.76320033,0.00413883,1.01087558,0.09096761,0.52760142,0.03547479,0.07794111,-0.11170567,0.77262938,-0.01868406,0.02221273,-0.06669514,0.01277723,0.91002559,0.00137382,0.72697043,0.07258128,0.46719074,0.02881071,0.07231386,-0.09505800,0.79142410,-0.01314799,0.01522914,-0.15264098,0.04401713,0.83386677,0.00074775,0.08336018,0.08971550,0.59824920,0.04608441,0.15287609,-0.08982446,0.58420855,-0.00713358,0.00373108,0.20262396,0.09082234,0.76320033,0.00413883,1.01087558,0.09096761,0.52760142,0.03547479,0.07794111,-0.11170567,0.77262938,-0.01868406,0.02221273,-0.06669514,0.01277723,0.91002559,
-85.51,-17.97,6.00,0.36,2.19,126.00,2.82445812,1.84397018,2.22341895,2.17083764,2.26567125,39.10219193,0.00000000,3.90,1.48733997,4.10501909,3.24789786,2.53169370,0.70836151,1.58163309,2.24227691,2.45910454,2.18893814,2.28130150,39.50579834,0.00000000,1.35700083,1.71901071,4.55026150,2.96701360,-1.11689436,0.54091394,3.48999071,1.59682810,-0.37311441,0.64526379,0.42201267,1.06775856,4.73777246,1.57212710,2.85466957,1.30473673,2.91121650,0.92949045,2.40845156,0.03949581,0.00703354,0.93318056,2.21332169,5.40399456,3.24504161,1.63417351,1.72840762,1.78626692,2.44906139,3.76452303,0.63858861,1.81796300,0.17787832,0.48312029,0.61395961,0.13083930,1.78675699,0.18237312,4.27622461,3.47922802,-0.79699659,2.21785617,1.71,3.81,0.00626967,18.88758850,0.04735941,0.44035688,0.01255461,0.03067384,0.00238321,0.00114312,-0.09617130,1.83712769,-0.03879661,0.00381041,0.95079200,0.00714377,18.94674110,0.04842092,0.36485878,0.01466331,0.03296687,0.00259490,0.00101632,-0.12346300,2.36650062,0.02718015,0.00190560,0.96519005,0.01047196,18.89568901,0.05504543,0.35141650,0.01720069,0.03315969,0.00488239,0.00279507,-0.14664234,2.43939710,0.25518483,0.19660775,0.65757408,0.00419367,8.66376305,0.00422438,0.00201061,0.04255901,0.20175172,0.01988165,0.04423333,-0.08592919,0.83264208,0.63668919,0.97973049,0.32251765,0.00837645,13.46135426,-0.00037753,0.00000000,0.02972399,0.08183731,0.00451371,0.00189438,-0.10138992,0.98160577,0.48406291,0.66701198,0.41430028,0.01341921,13.65763760,0.00802582,0.00530570,0.04723727,0.17748840,0.02053829,0.03360279,-0.11049534,0.99576676,0.82609606,2.51326108,0.11322524,0.00419367,8.66376305,0.00422438,0.00201061,0.04255901,0.20175172,0.01988165,0.04423333,-0.08592919,0.83264208,0.63668919,0.97973049,0.32251765,0.00837645,13.46135426,-0.00037753,0.00000000,0.02972399,0.08183731,0.00451371,0.00189438,-0.10138992,0.98160577,0.48406291,0.66701198,0.41430028,0.01341921,13.65763760,0.00802582,0.00530570,0.04723727,0.17748840,0.02053829,0.03360279,-0.11049534,0.99576676,0.82609606,2.51326108,0.11322524,
-85.52,-18.42,9.00,0.41,2.14,113.00,1.64243197,2.57142162,2.49692988,2.11293101,2.20592856,29.64198112,0.00000007,4.36,2.59833479,3.85357976,2.47180939,2.79219484,0.76992553,1.98730016,2.70381641,1.14757812,2.15442848,2.27316546,31.08538628,0.00000003,3.32575083,3.06402373,2.22267485,4.23159695,0.98319471,2.09282589,3.31336975,1.69329929,0.45490673,0.75345933,0.38560310,3.24375963,4.58212233,3.39341855,3.65071225,1.41795599,0.19976118,2.65568542,1.03330374,0.39573941,0.56564218,0.45218270,1.29835629,3.67473841,1.51878750,-0.33117685,-0.12333063,3.53411603,1.95219052,1.18833899,-0.47812107,0.81473994,0.36695211,0.41205686,0.72730136,0.31524450,9.55272770,0.00219121,0.67149568,1.40284872,0.73135304,1.33002317,1.71,4.06,0.00483221,8.89605618,0.03881584,0.23455465,-0.20890236,6.72705507,-0.04284357,0.29115391,-0.10362005,1.69102919,0.58236408,0.67586786,0.41121976,0.00592995,10.36568642,0.04204454,0.21838106,-0.24106029,7.07241964,-0.05560552,0.38501641,-0.13199784,2.14769959,0.50957382,0.54156488,0.46196676,0.01335451,24.76242638,0.05000184,0.23372564,-0.32619041,9.60834503,-0.10379315,1.00185680,-0.19715847,3.55328488,-0.15409237,0.05784274,0.80999059,0.00658057,17.24397469,-0.01552184,0.02214386,-0.30249679,8.24086952,-0.08733652,0.69072604,-0.12784488,1.48993671,-0.14147794,0.03910728,0.84327863,0.00836836,10.73470592,-0.00439267,0.00141269,-0.31158030,7.18230247,-0.07283165,0.39474511,-0.12891003,1.26778567,0.59127754,0.79514098,0.37277615,0.01141995,7.87770033,0.01156768,0.00875311,-0.31264707,6.19217253,-0.05357272,0.18190375,-0.13556983,1.19384396,1.13569391,3.78305483,0.05206912,0.00658057,17.24397469,-0.01552184,0.02214386,-0.30249679,8.24086952,-0.08733652,0.69072604,-0.12784488,1.48993671,-0.14147794,0.03910728,0.84327863,0.00836836,10.73470592,-0.00439267,0.00141269,-0.31158030,7.18230247,-0.07283165,0.39474511,-0.12891003,1.26778567,0.59127754,0.79514098,0.37277615,0.01141995,7.87770033,0.01156768,0.00875311,-0.31264707,6.19217253,-0.05357272,0.18190375,-0.13556983,1.19384396,1.13569391,3.78305483,0.05206912,
-86.13,-19.21,6.00,0.39,1.85,128.00,2.98328757,2.69085908,2.48828292,3.23904634,2.85036898,44.76462936,0.00000000,4.58,4.11277103,2.00920415,2.94340634,2.27666831,3.71512914,2.00340390,2.79748106,1.84448946,3.24958944,2.76968789,41.71230316,0.00000000,5.43283749,1.53611696,2.48441982,0.91372013,4.14318323,4.50794554,3.64473844,-0.87274033,-0.58073324,1.13232887,0.28755038,4.36418056,1.64145744,2.84270620,1.77150440,2.60172057,-0.05518746,4.26572990,2.64290977,-0.71458668,1.66423702,0.19734714,2.65671563,2.90652776,3.68320632,4.60632944,4.72863054,1.37462175,0.59189379,3.62411523,-0.28260893,0.25721681,0.61215680,0.36357176,0.89771789,0.53414613,25.52040100,0.00000078,-2.45895767,-2.74614239,-0.28718480,0.15163583,1.75,3.96,0.00768673,20.66715431,0.21508005,6.61169577,-0.09440061,1.26118457,0.01936151,0.05455271,0.01419624,0.02912560,-0.04406034,0.00351356,0.95274529,0.00764514,15.71145248,0.23371762,6.15538216,-0.09787320,1.06313467,0.02631915,0.07864510,0.00390483,0.00174767,0.38273022,0.27861524,0.59773367,0.01030169,13.20433807,0.26728451,5.98305655,-0.11179516,1.01135004,0.03539462,0.10440098,0.00786555,0.00504574,0.79916835,1.39216590,0.23833535,0.01045518,40.43772507,0.16665798,2.36563396,-0.16779479,2.35563135,-0.03055505,0.07851161,0.03475941,0.10229156,-1.18432343,2.54568219,0.11092907,0.01697506,41.33682251,0.18046562,2.32824588,-0.18667370,2.41266894,-0.03640821,0.09235548,0.03364521,0.08083466,-0.76783329,1.25482583,0.26291618,0.02831817,45.66003799,0.20780785,2.65649056,-0.18461636,2.03521085,-0.01375072,0.01128565,0.03195855,0.06249785,-0.18708588,0.09673416,0.75585284,0.01045518,40.43772507,0.16665798,2.36563396,-0.16779479,2.35563135,-0.03055505,0.07851161,0.03475941,0.10229156,-1.18432343,2.54568219,0.11092907,0.01697506,41.33682251,0.18046562,2.32824588,-0.18667370,2.41266894,-0.03640821,0.09235548,0.03364521,0.08083466,-0.76783329,1.25482583,0.26291618,0.02831817,45.66003799,0.20780785,2.65649056,-0.18461636,2.03521085,-0.01375072,0.01128565,0.03195855,0.06249785,-0.18708588,0.09673416,0.75585284,
-86.13,-18.61,0.00,0.31,1.89,130.00,2.90637136,2.18585467,2.29534483,1.65325534,2.26020646,27.14286995,0.00000023,4.67,2.94879270,2.83443666,2.65279245,2.23917723,2.27904534,2.15912580,2.40818548,2.07757306,1.66457164,2.36027074,28.86266327,0.00000010,2.77269483,1.09768665,3.37777257,1.25783539,-0.16940734,4.25019360,2.44521999,2.60546374,0.45790008,0.66835034,0.41383298,1.06407404,2.07282066,2.69135833,2.85051703,3.12851357,1.47788501,2.68608117,2.30973172,0.63825744,1.26905012,0.26023033,4.97070217,5.12850523,1.83207858,2.69531727,3.86480188,1.06933367,1.98829961,1.43113995,1.23285067,4.72806597,0.02992120,0.29288280,1.00120616,0.70832330,46.70809555,0.00000000,-1.94523180,-1.90527940,0.03995243,0.00311137,1.79,3.88,0.00456725,6.92008162,0.11916954,1.92513871,0.01815563,0.04428529,-0.08545211,1.00882781,-0.15596938,3.33604193,0.65330434,0.74066061,0.38966672,0.00354341,3.20539331,0.12766886,1.74434614,0.03740848,0.14754610,-0.08267150,0.73711902,-0.17213015,3.16302514,1.20623112,2.62831235,0.10530542,0.00717526,6.11768532,0.14488900,1.67904496,0.02273366,0.03995223,-0.11607414,1.07222676,-0.21818423,3.72405601,0.95927244,1.91560423,0.16666746,0.00327729,3.67941618,0.11733187,1.08584118,0.04262910,0.14086398,-0.10429864,0.84745592,-0.17147996,2.30599236,1.05779243,1.88060415,0.17058966,0.00387797,1.99320459,0.13936707,1.28285384,0.06317808,0.25536680,-0.10086741,0.65468824,-0.18460555,2.24804783,1.48088050,4.31235743,0.03810512,0.01317844,9.16439152,0.12776767,0.93068641,0.02714169,0.04078180,-0.14284229,1.12967348,-0.22223294,2.80243039,0.93576437,2.24361420,0.13449959,0.00327729,3.67941618,0.11733187,1.08584118,0.04262910,0.14086398,-0.10429864,0.84745592,-0.17147996,2.30599236,1.05779243,1.88060415,0.17058966,0.00387797,1.99320459,0.13936707,1.28285384,0.06317808,0.25536680,-0.10086741,0.65468824,-0.18460555,2.24804783,1.48088050,4.31235743,0.03810512,0.01317844,9.16439152,0.12776767,0.93068641,0.02714169,0.04078180,-0.14284229,1.12967348,-0.22223294,2.80243039,0.93576437,2.24361420,0.13449959,
-86.13,-18.61,0.00,0.00,1.89,123.00,3.08200669,2.70187902,2.58727956,2.44719219,2.70458937,49.13426971,0.00000000,4.15,3.09285474,4.36110306,3.06002808,2.97403789,0.79720491,2.89666462,2.59081197,2.68394184,2.47359657,2.76725721,51.10067749,0.00000000,3.84535360,2.72855186,3.61577153,4.02826500,-0.22532846,3.22373009,2.24740100,2.59793234,0.19992608,0.16129853,0.68805441,2.83117580,4.35500288,1.99665213,2.73750854,0.47955433,2.93498468,2.19722748,3.32231641,0.15644671,0.09698268,0.75554957,2.67437983,5.78169346,3.36481643,1.91453815,1.85949600,2.71499181,3.31646943,2.62305140,0.61296540,1.47300184,0.22517527,0.20035358,0.89729446,0.69694090,51.71510696,0.00000000,4.61124563,3.54489803,-1.06634760,2.35449910,0.00,0.00,0.00768618,25.16624069,0.05334981,0.49546716,-0.04769510,0.39209470,-0.01833801,0.05968127,-0.12354637,2.68790936,-0.06974723,0.01081019,0.91721348,0.00778905,19.85560036,0.05355186,0.39341637,-0.04306967,0.25063077,-0.01325784,0.02430155,-0.14292940,2.79579830,0.30385661,0.21378647,0.64392165,0.01315958,26.48123360,0.05994980,0.36993405,-0.06840603,0.46532089,-0.03218605,0.10609812,-0.18509133,3.44892192,0.23696987,0.15040903,0.69823175,0.00702448,21.70606232,-0.01117930,0.01267995,-0.05819225,0.33697259,-0.02831124,0.08023157,-0.12573351,1.59195137,0.05830261,0.00740599,0.93143841,0.01186403,24.05262566,-0.01261493,0.01349862,-0.06848333,0.38673541,-0.03439929,0.09808996,-0.13991530,1.66494203,0.24173228,0.14814733,0.70039840,0.02204028,33.11165237,-0.00931619,0.00641458,-0.07535733,0.40593490,-0.03511316,0.08815787,-0.15798908,1.82957375,0.41947451,0.58236414,0.44557680,0.00702448,21.70606232,-0.01117930,0.01267995,-0.05819225,0.33697259,-0.02831124,0.08023157,-0.12573351,1.59195137,0.05830261,0.00740599,0.93143841,0.01186403,24.05262566,-0.01261493,0.01349862,-0.06848333,0.38673541,-0.03439929,0.09808996,-0.13991530,1.66494203,0.24173228,0.14814733,0.70039840,0.02204028,33.11165237,-0.00931619,0.00641458,-0.07535733,0.40593490,-0.03511316,0.08815787,-0.15798908,1.82957375,0.41947451,0.58236414,0.44557680,
-87.33,-20.25,2.00,0.00,1.33,133.00,2.95992851,2.35826945,2.92124367,2.53749251,2.69423342,50.57633209,0.00000000,4.07,2.69899607,2.91991735,2.09844732,1.90675867,3.28590775,2.61545873,2.78700471,3.20571256,2.49373293,2.66532493,48.39273071,0.00000000,2.75165582,1.96108389,3.28691578,2.82608104,1.28645074,1.91976273,2.59062624,2.41506600,-0.20263141,0.17030680,0.67993270,2.47073054,3.44179726,1.20200253,2.94974351,3.16788793,3.29543495,2.52002358,4.28857470,0.38900542,0.62015986,0.43118494,3.16464853,3.38172078,2.01963139,0.31865472,5.33330202,3.25247931,3.31491733,2.73342490,0.41701254,0.70894843,0.40000571,0.09684803,0.60852760,0.51167959,33.66080856,0.00000002,1.23855543,2.33177948,1.09322417,3.20650125,0.00,0.00,0.00784232,27.43455505,0.09354932,1.59517002,0.11850753,2.53466725,-0.05017567,0.46765557,-0.03779624,0.26342475,-0.24658835,0.14185315,0.70652983,0.00810579,22.52913475,0.09714119,1.35640848,0.14272848,2.88400340,-0.05479165,0.43488845,-0.04863726,0.33920479,0.08913880,0.01930100,0.88953649,0.01433564,33.05607605,0.11036518,1.31870413,0.14028959,2.05888152,-0.08531599,0.78411835,-0.08313759,0.73193473,-0.09664883,0.02626972,0.87127787,0.00540010,13.28421021,0.05571601,0.32554412,0.18572290,3.55367732,-0.04794946,0.23815908,-0.00324559,0.00104583,0.54252911,0.65782803,0.41753114,0.00832873,12.23239231,0.06440110,0.36449635,0.21029565,3.76388907,-0.04899748,0.20552254,-0.00024991,0.00000000,0.84392947,1.86340046,0.17255637,0.01348757,12.68324471,0.07839830,0.46300149,0.24016112,4.21729708,-0.04455190,0.14521781,0.00229623,0.00040645,1.17137361,4.64516973,0.03139197,0.00540010,13.28421021,0.05571601,0.32554412,0.18572290,3.55367732,-0.04794946,0.23815908,-0.00324559,0.00104583,0.54252911,0.65782803,0.41753114,0.00832873,12.23239231,0.06440110,0.36449635,0.21029565,3.76388907,-0.04899748,0.20552254,-0.00024991,0.00000000,0.84392947,1.86340046,0.17255637,0.01348757,12.68324471,0.07839830,0.46300149,0.24016112,4.21729708,-0.04455190,0.14521781,0.00229623,0.00040645,1.17137361,4.64516973,0.03139197,
