x,y,z,d,t1,orth,iso0,iso90,sur,task all,task F,task p-val,stdev_xerrts,tgt_theta p-val,iso0_0,iso0_23,iso0_45,iso0_67,iso0_90,iso0_112,iso0_135,iso0_157,iso0_theta all,iso0_theta F,iso0_theta p-val,iso90_0,iso90_23,iso90_45,iso90_67,iso90_90,iso90_112,iso90_135,iso90_157,iso90_theta all,iso90_theta F,iso90_theta p-val,orth_0,orth_23,orth_45,orth_67,orth_90,orth_112,orth_135,orth_157,orth_theta all,orth_theta F,orth_theta p-val,sur,ctr,ctr-sur,ctr-sur F,loc p-val,sur_unwarp,ctr_unwarp,ctr-sur_unwarp,ctr-sur_unwarp F,polar_angle,eccentricity
0.00,0.00,20.00,0.00,47.00,-2.94600439,2.59892392,2.20552349,2.02317691,0.97040498,0.11841242,0.73084808,26.76,0.89391405,10.00877094,-0.53278673,-0.22024120,2.36543632,6.50598717,-4.97318316,-5.56761694,12.95848179,0.75752461,0.04221634,0.83725767,2.41601801,6.41265726,-2.31216717,5.80093002,-3.20840788,-5.19314575,10.52871895,2.31931067,0.11150808,0.00097456,0.97510310,13.24035263,2.05848598,-17.33416176,5.36971569,-7.74244976,-1.45143807,-11.16094780,-7.04885006,-5.14886951,2.03584957,0.15399946,-10.18389797,-8.53176022,1.65213752,2.13641500,0.14509852,12.49135685,20.46031952,7.96896172,1.63654900,6.28,0.00,
0.00,0.00,20.00,0.00,34.00,-9.54403877,0.64894295,-13.36425495,-7.29117250,-7.38763094,4.53725529,0.03345204,32.91,0.03156212,-8.78299713,-0.99943334,12.56084728,-17.45329475,23.96099091,12.21042538,-6.50894117,-8.73235321,7.69970179,2.91606545,0.08807054,2.09980822,-20.12812614,-18.73047256,-8.32117844,-20.65668297,-1.44442654,-13.62804127,-25.20203972,-6.30187225,1.99551272,0.15813561,-31.87574959,-8.94207954,-12.96254635,-18.05918884,3.52281356,-15.50841999,9.10153389,-5.57902861,-2.36636114,0.28472394,0.59376256,-10.12964630,-10.37977219,-0.25012589,0.03822401,0.84515345,6.82288218,12.37960529,5.55672264,0.91991454,6.28,0.00,
0.00,0.00,0.00,0.68,57.00,2.56485915,1.56461370,1.01964784,1.26306987,1.60304761,4.89047623,0.02727126,6.88,0.02047415,1.67611396,3.88443017,-1.54041708,6.06757498,-1.45419824,3.88847351,2.89412308,-3.35893559,0.24800952,0.06991117,0.79153095,-2.76510549,3.20188189,4.28384161,0.33677137,-1.53760803,2.36422396,1.57475019,0.63900656,-0.20852514,0.05014472,0.82286603,4.96362114,2.73119092,7.40439892,-2.32021928,-0.65988523,2.44669294,3.56733847,2.98357415,1.40135562,2.30069232,0.12969213,3.35078812,2.54885364,-0.80193436,8.87509441,0.00317661,16.02925491,15.18053341,-0.84872061,0.77254158,6.28,0.00,
0.00,0.00,19.00,0.70,64.00,-0.02923302,1.73254585,0.57205993,-0.08715839,0.54705364,1.46238554,0.22688798,4.29,0.20860060,3.77375054,-0.24071807,0.56705105,-0.08681826,3.86841607,4.23131371,-0.50505006,2.58638740,1.83214188,9.75412655,0.00185048,-0.05970053,1.95228136,1.65519226,2.29988647,-2.77301574,-0.02379394,-1.18466437,1.80176020,0.53029692,0.83612084,0.36077066,-0.36504209,1.20087993,0.48028818,-1.07130122,0.99671596,0.60544896,-0.59679449,-1.63468337,0.05887031,0.01021885,0.91950446,2.96486998,2.38478136,-0.58008862,5.26481247,0.02259348,6.69219351,4.02514458,-2.66704869,10.06373501,6.28,0.00,
0.00,0.00,20.00,0.00,47.00,0.41005298,1.15602076,1.64400721,0.62519902,0.95881999,4.10556126,0.04305499,4.49,0.04172287,2.93041372,3.69950843,0.61994654,-0.00780068,-0.38806126,3.69365096,0.11564267,-1.08165932,0.51635426,0.70517886,0.40128763,-2.51581120,6.44436646,1.62049711,0.64811951,3.99893594,3.44516134,-0.89957273,0.26612175,1.11860979,3.50130558,0.06166748,1.78236794,1.53015804,4.85268927,-0.76268810,0.66181719,-1.60531056,-1.58635318,-0.61016929,-0.19575742,0.10557235,0.74532319,2.94741511,2.77904010,-0.16837491,0.45029154,0.50281853,8.99419212,8.16148663,-0.83270484,0.90193558,6.28,0.00,
0.00,0.00,14.00,0.76,52.00,1.10957825,2.12520266,0.83122337,0.64808100,1.17852139,6.57409334,0.01051862,4.36,0.00870674,-1.42071784,1.90107405,-0.29092100,4.63098812,2.85353160,3.48840952,4.98133898,0.79765683,1.45966291,6.02847481,0.01427831,2.16494083,1.61198258,1.10004580,-1.22225738,-3.16878104,3.11178827,0.26805276,2.40644097,0.08045483,0.01867709,0.89132899,5.07192278,1.62168932,2.04904175,-2.69573355,-0.39376888,2.52201295,0.75353193,0.12220192,0.52711916,0.81556576,0.36673842,1.69220757,1.91133583,0.21912827,0.75000423,0.38730857,-2.93382382,-2.48946309,0.44436067,0.28356674,6.28,0.00,
0.00,0.00,16.00,0.66,77.00,-1.75972342,-2.22637773,-1.26653957,-0.41422871,-1.41671729,2.91513848,0.08811792,7.87,0.05425749,-1.70907450,0.09792972,-4.44461393,-3.26978874,-3.99283624,-4.75083876,-2.13159347,3.14127541,-1.69943094,2.46846199,0.11652766,-2.90131211,-4.68714619,-0.22441728,-0.64324617,0.25533113,-0.89834720,4.64770794,-4.17331314,-0.63018882,0.35000744,0.55426791,-3.58709264,3.10777164,-1.10995269,-2.74907804,-5.93690825,1.39656079,-1.83504832,-4.58238745,-1.34784627,1.61512411,0.20412442,0.62560421,0.80482507,0.17922083,0.52982312,0.46736514,-5.15739632,-8.22825909,-3.07086253,7.41532326,6.28,0.00,
0.00,0.00,20.00,0.00,41.00,-2.19731927,-0.60348094,-1.21898723,-0.83890164,-1.21467221,1.80670381,0.17926362,8.58,0.13838854,7.27966309,-0.28943869,-2.74996305,-5.72734404,-1.26689684,0.26854414,-5.87729502,4.79045153,0.36933744,0.10012043,0.75176368,-4.68453646,1.17022252,0.75882727,-0.88295478,-2.65787601,-5.64720440,3.59195304,-1.42435455,-0.31977233,0.07589571,0.78300613,-0.10165244,1.22463429,-2.37113118,-3.33363986,-7.36405802,-8.49089241,-0.77832395,3.44422817,-1.40813637,1.49825788,0.22128240,1.58339345,1.86577702,0.28238350,1.17218971,0.27999910,3.39335632,1.17331910,-2.22003722,2.80116868,6.28,0.00,
0.00,0.00,0.00,0.81,14.00,-1.61353576,0.83268476,0.40898582,-1.95914209,-0.58275181,0.28008541,0.59678374,10.45,0.72397277,0.65988207,1.78585005,-2.08343601,4.72657776,1.73487091,-3.20599174,0.94322687,1.64648283,2.85186815,3.92401934,0.04792633,4.05736256,5.90084600,0.82948923,-4.56772614,5.87129593,-3.72998452,-1.14470387,-3.94268918,2.33421588,2.74040389,0.09821311,10.99201488,1.82611895,0.53635371,-5.42802429,-12.13084126,-2.93450975,-4.66525364,-0.12787442,0.42422026,0.09345026,0.75991151,0.87193376,1.27404141,0.40210763,2.09099650,0.14942690,-6.90558338,-4.74703264,2.15855050,1.51280808,6.28,0.00,
0.00,0.00,17.00,0.74,40.00,-3.62297130,-6.82412529,-7.79426193,-9.77968597,-7.00526094,12.09748840,0.00053060,19.11,0.00232024,-20.45071030,-1.25632954,0.53132641,-12.11588192,-9.21138096,-8.03950405,0.37846932,-3.64060640,2.87808061,1.20503628,0.27263160,-3.83115339,-16.16340446,-0.18912503,-2.84675717,-16.31052971,-12.03353119,-9.69065094,-2.53726244,1.58114386,0.37328380,0.54138482,-7.21104527,-8.62153816,15.67189407,-7.71263885,-14.36826611,8.90210056,-6.67267179,-6.86296654,6.53942871,6.55620527,0.01062548,0.03814874,0.36422259,0.32607386,1.31145144,0.25323154,-6.10816193,-3.56965375,2.53850818,0.49901885,6.28,0.00,
0.00,0.00,17.00,0.70,88.00,2.05152822,2.34405923,0.20977443,-0.46508768,1.03506851,2.02206397,0.15539598,6.91,0.06186653,-3.03777409,0.67139614,6.18589592,2.60560703,4.07093287,5.40078688,4.67673159,-2.48687434,2.65289259,7.93386745,0.00496543,-1.18755114,-1.96031547,-0.55857736,0.75596797,-1.01423299,2.85165119,0.87712020,2.15911317,0.72918111,0.60450000,0.43708486,4.26917458,3.56964517,6.81639051,-4.42981720,3.73123217,-0.60691237,0.98781967,2.83505440,2.58327627,7.78791332,0.00537878,1.42355871,1.56864882,0.14509012,0.35302696,0.55294406,-8.80943203,-11.17932796,-2.36989594,3.18600464,6.28,0.00,
0.00,0.00,0.00,0.81,58.00,-0.78824967,-0.88789701,-1.48960066,-0.54439855,-0.92753649,1.86549532,0.17235403,6.44,0.15162946,-1.22211647,0.65706414,-2.06358886,0.55203092,-3.22588134,-1.59391189,-3.07295012,2.45274329,-0.36520189,0.16963004,0.68054576,-2.75145054,-5.30002356,-1.10085022,-4.21689367,3.44821167,-0.65291131,2.76632905,-2.34145999,-0.67808163,0.60980839,0.43507972,-2.69297576,3.83657765,2.07820821,-0.85667837,-5.55250025,-4.13648748,4.07841301,-3.57071114,-0.30393445,0.12556283,0.72316658,0.27471644,0.78279376,0.50807732,3.14742827,0.07726873,5.64898396,4.94177628,-0.70720744,0.39337870,6.28,0.00,
0.00,0.00,21.00,0.00,31.00,9.46117973,3.40828514,3.75499034,0.27350608,4.22449064,5.65997839,0.01757675,16.85,0.00199843,-2.57690859,4.17387962,6.32053661,0.00168193,9.90603447,11.52717590,3.39581800,-5.46914625,2.94920349,1.62208414,0.20315331,6.78168201,9.14647388,19.66281700,-5.61063719,3.83261538,-0.71697295,-0.76267636,-2.47412419,3.24181962,2.04639506,0.15293850,25.58506203,12.22239971,13.18088531,0.15968066,9.55692863,7.59870672,3.85129666,5.59980774,9.30064774,16.87821770,0.00004375,-0.74395359,-0.09692791,0.64702570,3.95128775,0.04793079,2.39019227,10.38715935,7.99696732,8.58198643,6.28,0.00,
0.00,0.00,14.00,0.77,62.00,7.72327137,9.92650795,8.78671551,1.35596228,6.94811440,8.28538132,0.00409701,22.91,0.00080594,5.79946947,11.30149555,16.70452309,24.03153801,9.64389515,12.75130272,5.40348959,-11.65201473,8.01795769,6.57038116,0.01054184,12.26386166,6.54353523,17.65290642,-4.08533621,10.71205616,12.63644695,7.98041677,8.18845940,7.46189690,5.77275515,0.01649227,28.40574265,4.17978525,11.43769073,7.93181372,13.68425941,9.06388283,1.00490153,-9.55979061,6.43367672,4.37601280,0.03674754,-2.18202972,-1.79400706,0.38802260,1.04992938,0.30651777,0.82259840,-2.01617289,-2.83877134,0.52975690,6.28,0.00,
0.00,0.00,17.00,0.71,65.00,-3.70316768,-4.97876406,-7.12980318,-4.46070433,-5.06810999,7.68842936,0.00567951,17.34,0.00710605,-1.81289148,-2.92686510,-2.34589124,-16.25769043,-17.04885101,2.55449414,-6.84321547,7.22971106,-0.50643665,0.04585554,0.83049051,-5.43130922,-19.80606842,3.06435132,7.23231030,-12.94860172,-20.75161171,-11.85469246,1.08373344,-3.19279051,1.90253270,0.16816177,-2.24724269,-16.08276939,-0.70545119,-12.60973454,-4.38464117,7.39876890,-1.31162024,1.03819442,1.11437607,0.22876713,0.63256380,-3.11571407,-2.79868913,0.31702498,0.57929283,0.44730983,3.06529140,2.88814259,-0.17714895,0.00366989,6.28,0.00,
0.00,0.00,19.00,0.69,102.00,0.43568346,0.75282723,0.68249011,0.47477028,0.58644277,1.10136342,0.29426608,5.30,0.24293645,1.37623215,2.01353621,1.22736752,1.52952874,2.35270143,0.01073097,0.41352168,-3.17324543,0.26796153,0.13521847,0.71317407,0.25427020,0.32478914,0.87495357,-1.43525636,-0.24849206,3.14592385,0.25763997,2.40627789,0.22088318,0.09428065,0.75888015,1.37054300,1.09525299,5.43493795,-2.52129149,4.91963196,-1.20790887,-3.15243053,-1.25602174,-0.00227991,0.00006168,0.99373540,0.87612480,1.24771333,0.37158847,2.05371571,0.15308959,-1.54609692,-1.25755405,0.28854287,0.10224916,6.28,0.00,
0.00,0.00,0.00,0.80,62.00,-2.08216548,-3.24251342,-3.81035185,-0.77857733,-2.47840214,3.96222782,0.04685269,11.81,0.03883610,-0.68697298,-0.36340505,0.62083399,-9.44776058,-6.46613979,-8.85693455,-3.12480378,3.66188979,-2.31212163,2.04113722,0.15346644,2.81764793,-9.12285614,-2.14352942,-4.64631367,-6.14928198,-6.16794825,-3.58844662,-1.59651589,-3.24117994,4.10035706,0.04318965,-2.32688689,-4.93884373,3.68794489,-0.44389427,-8.48727798,1.61327910,-4.04899788,-0.70405108,-1.18513906,0.55228883,0.45759153,-1.23989666,-0.46907246,0.77082425,5.65607166,0.01815023,-17.34738350,-16.51130104,0.83608395,0.17044416,6.28,0.00,
0.00,0.00,20.00,0.81,64.00,4.36612797,-2.55927873,-1.17593980,0.91903996,0.38748738,0.02235700,0.88117685,24.60,0.81596716,-5.82066584,4.74498653,-3.92669392,0.29233387,-34.34409332,2.90148401,3.10818624,13.01117802,-3.61718655,1.16817033,0.28008734,4.68804884,-3.03848481,14.46050358,8.35389900,-25.96924400,-9.93481541,5.42078257,-5.72785616,-2.81257987,0.72323102,0.39532817,15.64594650,-2.44993949,0.38450357,-4.36467981,10.13016891,-3.08551788,6.36744642,13.90405750,3.53221869,1.13037968,0.28799955,-5.91312122,-5.42922974,0.48389179,0.92007428,0.33838592,16.03613472,11.50415802,-4.53197670,1.36589229,6.28,0.00,
0.00,0.00,10.00,0.51,109.00,-1.00573969,0.20799224,-1.23392844,-2.30730987,-1.08474648,2.42295861,0.11994202,6.61,0.23988330,3.83963394,-6.65277052,7.19945669,-1.69978893,2.74389768,3.41848588,-3.07903552,-5.21585274,2.35122299,7.00197792,0.00829408,-3.68845463,-4.77378178,-5.31564426,2.81594896,-1.25665057,-0.62435985,5.02158928,-1.14286423,1.28137267,2.08789277,0.14884322,-2.99694610,-1.47050178,0.49157363,-3.22725081,2.00433159,-0.92784911,-2.53389215,0.71260434,1.33487642,2.22857308,0.13585395,3.50478292,3.12309170,-0.38169116,2.07021594,0.15145605,15.59208107,14.29793739,-1.29414415,0.97193617,3.95,2.23,
0.00,0.00,0.00,0.59,119.00,1.47022057,0.32483298,0.28954563,-0.30834910,0.44406250,0.50587654,0.47712493,5.92,0.31549735,1.67193317,0.00878285,-0.12661508,-0.06087924,1.77862656,4.59465265,-3.78606343,-1.88479853,0.54133099,0.44446269,0.50515919,-1.17308736,2.69436884,-1.16586101,3.53054047,-0.47951517,-2.67646384,1.31716979,-0.32380342,0.57760763,0.51967800,0.47117941,3.09381819,-1.11008072,2.07222629,-0.72404957,4.73570013,0.57273394,1.08758461,2.74398232,1.82051778,5.18039036,0.02309384,2.45380116,2.57416487,0.12036372,0.22643203,0.63459936,4.67272806,3.49443913,-1.17828894,1.43790770,6.28,0.00,
0.00,0.00,15.00,0.69,89.00,0.22768834,-1.07174194,-0.74048108,-2.58559084,-1.04253137,2.06176805,0.15140360,6.89,0.41680984,4.95711994,-2.19035220,-3.51160765,1.62962937,-1.15369689,-0.15418448,-5.40725088,-3.42948580,1.50093842,2.54479218,0.11103417,1.49492693,3.58286619,1.93265200,-3.08119464,-1.02074647,-2.59371519,-6.05278540,-1.28782094,1.63534200,3.10059977,0.07862686,8.76039219,-0.54259831,4.33514214,-5.24874258,0.03540932,-4.20435286,-0.99972671,1.54514444,2.89218426,9.98071671,0.00163842,0.29898366,0.94867194,0.64968830,4.63250542,0.03233312,3.16856074,5.84025955,2.67169881,5.90751266,6.28,0.00,
0.00,0.00,0.00,0.80,68.00,-5.37851238,-3.80736184,-0.38823584,-2.82699537,-3.10027647,2.45232773,0.11772380,18.79,0.12380398,-7.87537766,-9.33202171,4.59459734,-4.78575754,-13.08756447,-13.47579193,4.35929441,9.12623119,-0.91408932,0.12658824,0.72208526,5.66203451,-17.62748528,3.22435570,3.01105690,-8.04396152,8.73945618,6.31693792,-2.00872469,2.47469497,0.95660156,0.32832586,-0.87334400,-8.07844353,2.11324191,-9.14648438,-19.83380318,5.75635052,-2.27272582,-10.26729965,-2.28631091,0.81982082,0.36549188,-2.65917754,-1.58046389,1.07871377,7.57979155,0.00633740,-8.57870674,-3.26693606,5.31177092,2.99493623,6.28,0.00,
0.00,0.00,21.00,0.00,89.00,3.74105763,-2.27276015,-0.04360627,2.51359725,0.98457211,0.08425933,0.77167715,32.19,0.81149932,-10.14919090,-5.09827757,-1.06488979,0.31286627,-22.78069878,3.36622047,-15.13006115,29.61436081,-5.19130087,1.39367998,0.23811840,2.35508442,1.10855198,-2.82371664,10.25892544,-37.51255417,10.74201775,-1.55161607,12.20409012,-3.41445565,0.62019825,0.43119551,7.31063986,-13.63529491,20.07531929,-2.68851852,-6.41678143,-3.49587202,11.19821930,22.32923317,1.60364258,0.13710833,0.71126605,-7.87764454,-6.77482653,1.10281801,4.60961628,0.03275920,-60.29588318,-64.81201935,-4.51613474,0.89159006,6.28,0.00,
0.00,0.00,20.00,0.91,49.00,-4.39936733,5.03788662,1.08866239,2.98575544,1.17823446,0.10035269,0.75148477,35.31,0.89758887,4.45100117,18.47232628,-3.56575346,4.91319513,-5.61815071,15.27738476,-0.97068870,8.11682415,1.95011413,0.16058543,0.68871988,-11.96571732,-10.45978069,-4.46952486,-18.48452568,-0.73264545,39.88280487,7.80286074,12.82543945,-0.89835870,0.03592562,0.84971492,20.86826515,-25.46518517,14.45233727,-12.28933811,-24.03991699,-19.75511360,6.95344687,12.38667011,-6.94844103,2.16597390,0.14146929,-10.21549416,-9.97989178,0.23560266,0.12123334,0.72799484,-30.15164375,-34.36040878,-4.20876646,0.51628667,6.28,0.00,
0.00,0.00,9.00,0.52,95.00,3.80734801,3.33190680,0.75230920,1.78527009,2.41920853,8.89743519,0.00293753,7.70,0.00130026,4.75559711,2.09690094,5.23440647,2.62646461,4.45659447,10.12583351,1.43351376,-4.53526592,1.39093018,1.76175308,0.18476621,1.80472732,-0.88828188,0.04702760,2.60932660,-2.92688107,3.48967218,-0.83887261,2.27131701,-1.13543046,1.18242514,0.27717438,4.90383196,2.04809499,7.13577509,-4.72903109,7.78920364,1.97203732,4.83518362,7.08163643,2.13252997,4.29282570,0.03857781,3.15525174,2.98316097,-0.17209065,0.34739450,0.55612615,9.23744297,10.33283615,1.09539306,0.81173581,6.28,0.00,
0.00,0.00,0.00,0.57,99.00,0.50321680,-0.74239373,-2.31908917,-0.93558270,-0.87346214,1.36358976,0.24324453,7.10,0.34754698,1.28506541,2.44731951,4.66898394,-0.11315296,-4.19274187,-2.94657397,-5.74025917,-2.79276752,0.05786858,0.00360815,0.95211586,0.22426605,-7.86925364,-1.02023077,3.28552175,-9.77837276,-4.83590078,-0.99348420,1.52254641,-1.62783742,2.96392679,0.08550867,1.32501698,-3.01188898,4.07657433,-3.81134963,0.38687620,2.34182096,1.36053979,2.05620217,1.56812930,2.68962693,0.10137741,2.79574370,2.91305423,0.11731058,0.17404403,0.67690194,6.46894979,7.34559631,0.87664658,0.46223566,6.28,0.00,
0.00,0.00,0.00,0.64,97.00,1.52129197,0.61615980,0.81759596,-0.36431327,0.64768362,1.03321111,0.30969558,6.05,0.14105407,0.75898081,2.11652350,-0.35939154,1.31490481,-0.93677622,0.57588005,-1.59687102,2.79522920,0.96136296,1.33101678,0.24895217,-0.00273135,1.51202607,4.32590103,-1.80876148,0.96940184,-0.63842219,5.09434223,-2.07892656,1.27889812,2.46023369,0.11713756,4.00156307,-0.10095559,4.58669615,0.78343338,-2.11434650,1.40608680,7.28913355,-3.03576779,1.92660153,5.71498919,0.01703975,1.50160551,2.05168390,0.55007833,3.19855285,0.07491916,4.55322742,4.30084372,-0.25238377,0.05974624,6.28,0.00,
0.00,0.00,15.00,0.73,81.00,0.61359560,-4.03972483,-2.09496784,-1.01517880,-1.63406897,1.76493657,0.18436736,11.67,0.24615304,2.27341986,-4.85784721,-10.09465790,-7.85624695,-3.50160861,-1.06028533,-0.56287372,-4.12766647,-2.78362608,3.01738882,0.08274213,-0.83329415,1.30760002,3.72294950,-4.86677504,-5.37273645,-0.69212449,-5.53276634,-5.01129627,-1.24451244,0.61876327,0.43172883,8.03796387,3.41913295,8.01605034,-5.98542595,-9.38035297,-0.18923904,-1.28513360,3.33867884,1.77643681,1.29743385,0.25500683,-0.94742447,0.10267652,1.05010104,6.99466276,0.00869505,3.23509002,8.91426277,5.67917299,7.78306103,6.28,0.00,
0.00,0.00,0.00,0.83,83.00,-1.17043114,1.96906853,-3.51968217,-1.34244668,-1.01587284,0.10297212,0.74837078,30.04,0.83291661,9.84401512,-12.33002758,17.33570099,-7.68122673,10.11543274,17.61360550,-11.43464756,-9.70493317,2.83394122,0.47465184,0.49104487,3.49966979,-7.54160070,-15.26441574,8.09056759,-1.90955389,-20.31975937,-9.85990334,11.29221725,-2.71031928,0.44550779,0.50465909,-2.20221257,-16.67607498,28.66097069,-11.01647282,-11.50436974,10.86513519,-4.60974503,2.40023780,0.81988651,0.04158532,0.83846160,-4.35393333,-2.86486983,1.48906374,8.58066177,0.00371269,4.03187037,9.40095139,5.36908102,1.07866991,6.28,0.00,
0.00,0.00,20.00,0.00,81.00,-2.46454811,11.84750748,13.76119804,7.10618639,7.56258583,4.46188974,0.03495094,33.97,0.04149035,27.43774414,-5.29583168,28.26043701,26.08350372,29.29091072,-10.18106079,-5.67834949,-3.16517282,4.49630213,0.94425261,0.33146596,9.80282784,0.37832746,30.62423325,-2.57673097,18.96078110,19.37927437,16.27890587,20.89543152,7.00399828,2.31849384,0.12821966,-13.26492405,-20.15632057,-5.02846050,0.10751167,-4.65193224,2.82930446,0.45848778,19.89562607,-9.35103226,4.16635370,0.04154615,-8.01803017,-6.31819582,1.69983470,8.41212940,0.00406040,15.93992519,20.84558105,4.90565538,0.62247932,6.28,0.00,
0.00,0.00,15.00,0.67,71.00,0.90010285,0.12418061,-1.05577588,-1.79997075,-0.45786580,0.39441553,0.53015659,6.92,0.88388271,-0.28073284,0.72469008,-1.52322650,3.25443888,-0.90023667,2.80004478,-1.88089037,-2.04213476,1.82350254,3.67446423,0.05559059,-1.73381507,-0.91902119,1.40997219,-0.64453566,-3.62972760,-2.06388092,1.63006186,-2.37865210,0.73877043,0.61907560,0.43161267,5.75473166,-1.51301980,4.55359507,-6.19388962,-1.91944325,1.19409120,5.28783703,0.75650662,2.83930063,9.49620533,0.00212606,2.25853443,2.34730315,0.08876877,0.10105653,0.75083186,11.62106705,12.62467289,1.00360572,0.65155715,6.28,0.00,
0.00,0.00,13.00,0.59,63.00,-0.93802923,-1.78343797,-0.74848098,-0.62669176,-1.02415991,2.61950088,0.10592949,6.00,0.09066412,-1.39599967,-0.76129138,-4.13475943,0.75696635,-3.69065595,-2.81035447,-4.33042002,1.55848467,-1.16540074,1.99892676,0.15778068,-1.86237121,0.19078676,1.02481639,-0.57555354,-1.38837326,1.29238272,-3.97976542,-1.01216435,-0.16166453,0.03932961,0.84284503,-2.49367547,0.76442963,2.54286528,-6.11847782,-1.29114330,-0.23783702,0.44768152,-1.42144501,-0.24780439,0.09429239,0.75886561,2.39373326,2.73055172,0.33681843,1.21858978,0.27070323,3.01420712,3.59156227,0.57735509,0.25527692,6.28,0.00,
0.00,0.00,11.00,0.59,61.00,-0.33257091,-0.27675200,0.28010657,-1.16163552,-0.37271297,0.36732596,0.54462766,5.84,0.76587949,2.22162342,2.68717885,-2.85365129,-3.00951362,-2.10163426,2.98235059,0.55509168,-1.37483597,0.95673710,1.43531847,0.23123594,-0.06786950,2.91237140,2.77991724,0.62060040,-4.90069103,1.57688856,1.13343406,-2.17546630,1.35967505,2.98474216,0.08441979,3.49350309,-0.69673371,2.94074821,-3.89590740,1.75514650,-5.96753740,1.83782792,-0.86640877,0.83816999,1.15597129,0.28261098,2.16773653,2.68663335,0.51889670,2.42561936,0.12063612,5.22521973,5.05952549,-0.16569407,0.02115703,6.28,0.00,
0.00,0.00,12.00,0.65,62.00,-0.88475025,0.09507205,0.65340936,-0.19566041,-0.08298231,0.01740861,0.89506169,5.97,0.85679809,-2.80495954,-0.32199782,-0.46035114,1.99850547,1.38280749,1.35877228,2.20285344,-2.87243819,0.24488597,0.08921894,0.76524626,-1.86818576,6.13313913,-0.23136519,-2.27757335,-0.87566835,2.05220151,-0.75323373,2.38981819,0.83647990,1.08381391,0.29814511,1.92366195,1.77888191,3.38446736,-5.71606636,1.48171437,-3.21945190,-3.12346625,-2.78927946,-0.65766680,0.67998797,0.40982468,1.43839371,2.19341922,0.75502551,4.20400953,0.04137564,-2.82200360,-4.46712208,-1.64511871,2.75274420,6.28,0.00,
0.00,0.00,0.00,0.72,74.00,-4.61786890,-3.37181973,-1.65112591,-3.06277585,-3.17589760,9.67650127,0.00192885,9.69,0.00142308,-5.37654066,-3.09893727,-3.13985586,-5.30910301,-5.18400049,-5.17229319,-4.69493151,5.27246475,-0.27802703,0.04379438,0.83428732,-1.69212615,-2.51681948,-1.43876100,-1.10389197,-4.32124662,-3.65999389,4.39733171,-2.43663478,1.45670819,1.22783363,0.26814556,-6.05429745,0.78661346,-2.56394672,-5.55294275,-10.33790016,-4.17953825,-6.38173389,-3.47914243,-1.55861580,1.42145443,0.23350046,-0.27839074,0.83979464,1.11818540,6.50846529,0.01133518,-6.77625895,-6.13586092,0.64039826,0.16056645,6.28,0.00,
0.00,0.00,15.00,0.72,49.00,-4.87706852,-2.17423940,-2.68976212,-4.20843792,-3.48737693,18.25985718,0.00002146,7.74,0.00002377,3.48663878,2.14618802,-2.34498215,-7.76998186,4.61165476,-1.03306162,-10.67310905,-5.24164915,2.07990837,3.95964980,0.04692682,-5.45466566,2.37618613,-3.01934338,-0.24874707,-10.10854244,-1.75841284,-3.45206857,-1.32340622,1.37081623,1.72627139,0.18924605,-1.56472814,-3.49469090,-8.64325905,-4.05811977,-1.59205818,-10.15546131,-3.44648457,-5.96059656,-0.77841914,0.55791152,0.45531172,0.75183696,1.61013579,0.85829884,7.26284933,0.00751893,-6.61220980,-5.72660828,0.88560158,0.48088703,6.28,0.00,
0.00,0.00,14.00,0.66,63.00,0.43993089,0.40984571,1.74123108,0.63331950,0.80608177,0.77299917,0.37953990,8.70,0.32251292,3.95107341,0.41452715,-0.69790870,-2.96131039,13.06040287,0.83336723,-2.16529655,-8.44712925,-0.12610924,0.01159627,0.91427048,2.35943031,6.51804876,-1.24458575,-1.90984190,1.75820982,3.39528370,1.67969501,1.21471357,1.12071300,0.90364105,0.34208038,9.28342152,4.13166571,1.39435291,-3.46188617,-2.11839867,-0.33812299,-3.56852961,-1.16211128,-0.16047372,0.01896246,0.89050712,1.12085795,2.22131824,1.10046029,8.39192772,0.00410426,5.62458086,6.33844185,0.71386099,0.23564211,6.28,0.00,
0.00,0.00,14.00,0.67,72.00,-2.13491464,-2.17893839,-2.70284724,-3.32571459,-2.58560371,10.39832592,0.00130956,7.61,0.00341803,-1.38985479,0.86825788,-1.24150372,-1.56490135,-0.48517698,-7.37539625,-2.54499912,-3.88773012,1.20885932,1.33689964,0.24790981,1.02766955,-1.20146847,-3.73144794,-5.40497398,-0.88435262,-2.15651989,-2.11645722,-6.66717386,0.63123679,0.37557012,0.54014930,2.00101614,-0.67982197,-0.88687718,-2.12745190,-4.64387512,-5.98881054,-0.71993572,-3.37012601,1.16067612,1.27647269,0.25887804,1.09602916,2.33918738,1.24315834,7.39082813,0.00701670,-6.28823471,-2.49782515,3.79040956,7.09646273,6.28,0.00,
