x,y,z,d,t1,orth,iso0,iso90,sur,task all,task F,task p-val,stdev_xerrts,tgt_theta p-val,iso0_0,iso0_23,iso0_45,iso0_67,iso0_90,iso0_112,iso0_135,iso0_157,iso0_theta all,iso0_theta F,iso0_theta p-val,iso90_0,iso90_23,iso90_45,iso90_67,iso90_90,iso90_112,iso90_135,iso90_157,iso90_theta all,iso90_theta F,iso90_theta p-val,orth_0,orth_23,orth_45,orth_67,orth_90,orth_112,orth_135,orth_157,orth_theta all,orth_theta F,orth_theta p-val,sur,ctr,ctr-sur,ctr-sur F,loc p-val,sur_unwarp,ctr_unwarp,ctr-sur_unwarp,ctr-sur_unwarp F,polar_angle,eccentricity
0.00,0.00,2.00,0.14,116.00,-1.04424906,-1.09395742,-2.89737725,-1.96362114,-1.74980128,5.96868420,0.01476518,6.80,0.01334214,-2.68361640,3.11675763,-0.06768923,-2.60186696,-1.18393385,0.62289542,-5.25509405,-1.01183116,0.78066516,0.69894546,0.40337573,-4.33787918,0.34664917,-5.54510450,1.72399044,-4.03246212,-8.31988525,-2.48640203,-1.76315212,-1.02326834,1.25250316,0.26339447,0.33979994,3.09141970,-3.33788562,-2.38426685,-0.17914100,1.08653581,-2.78602028,-5.06457663,0.88618767,0.93814576,0.33303362,-0.80746853,0.07171559,0.87918413,21.11738968,0.00000687,-0.72803622,0.41420686,1.14224303,0.80626380,0.00,0.00,
0.00,0.00,1.00,0.00,133.00,0.81621343,-2.09462428,-0.11160367,-0.50541443,-0.47385722,0.31772679,0.57312600,7.98,0.71757627,-2.51272106,-5.43496180,-1.66497993,-0.15106757,-0.23902038,-4.02467012,1.22210419,-4.15590811,-1.56067324,2.01987767,0.15562233,3.17973995,6.01074648,-2.36780953,-6.55360317,-4.93491793,4.45954895,3.42684770,-3.85197616,0.37587476,0.12466526,0.72411718,6.18582773,3.69844723,-1.87805617,-0.24531151,0.78809661,-5.45680952,3.61042333,-0.09740381,1.22794366,1.31395710,0.25200549,-1.11169124,-0.68760830,0.42408296,3.74699211,0.05403467,1.38043439,3.57332683,2.19289231,1.30191004,2.02,0.30,
0.00,0.00,4.00,0.25,118.00,1.90491962,0.04211931,2.46158457,-0.24696507,1.04041457,1.36959076,0.24221099,8.44,0.18930202,-0.77573860,0.64202350,-2.19953012,2.47229624,-3.93564892,-2.77058816,-1.02928352,7.59192657,0.31676307,0.07514323,0.78405767,2.90656662,7.10876560,2.24198651,5.18686438,-5.99788237,-2.95904064,2.17669272,6.71917009,2.37653041,4.40204906,0.03619360,-0.20328641,7.13053751,-7.15713549,2.87742710,0.73992187,0.77095109,5.64221621,2.80194664,2.00310063,3.14354849,0.07658969,-1.56605625,-1.10181594,0.46424031,3.88140392,0.04993182,8.44921970,6.15269041,-2.29653001,2.60890198,2.02,0.30,
0.00,0.00,6.00,0.41,115.00,0.92013931,0.20624095,1.13900352,0.35870901,0.65602320,1.00380933,0.31667631,6.21,0.22857316,0.21820267,-1.53733861,1.54208624,-2.84199286,-0.64414912,2.12061667,3.99272108,-0.20007192,-0.11386520,0.01779201,0.89391949,0.43943736,3.30373621,3.68352866,1.87950075,0.60530120,-2.42900538,3.69827151,-2.06284118,0.78086913,0.86514145,0.35257078,1.91654587,1.88008177,2.60731411,-0.64878696,2.63999605,4.16677904,-2.23598075,-2.76667929,0.60385084,0.52078617,0.47070710,-2.39408970,-1.76012874,0.63396096,5.26789808,0.02255432,-10.39196014,-10.58723259,-0.19527201,0.02426680,2.01,0.31,
0.00,0.00,0.00,0.00,106.00,-2.25086808,-3.49270368,-1.39701545,-1.81823969,-2.23970675,6.48459625,0.01105706,8.35,0.01238620,-1.57322991,-4.18664217,-3.05909491,-1.26950145,-8.53751183,-4.50107718,-7.78459740,1.90166152,-1.74500501,2.32336187,0.12782026,-1.66326344,4.77338839,0.16452417,-4.11787128,-3.51698685,-0.32230642,-6.65456820,-1.06018376,0.25739491,0.05207808,0.81954139,1.84820569,-5.06307411,0.99003458,-6.95768213,-1.16105747,-7.74725389,0.73671818,0.75492191,-0.37437430,0.11154429,0.73847605,0.54408187,1.18111682,0.63703489,7.54034901,0.00647338,-3.43928194,-4.42599726,-0.98671514,0.37642241,0.00,0.00,
0.00,0.00,1.00,0.00,89.00,-3.20604372,-2.58479595,-3.11301446,-3.17613649,-3.01999760,16.15863228,0.00006344,7.13,0.00009769,0.03358237,-5.06895113,-1.96993017,-1.28591037,-6.91746140,0.37032366,-3.49368095,-2.85619903,0.50959796,0.27085331,0.60289692,-0.06818198,-4.76754999,3.54283857,-0.59457606,-9.85787487,-5.86108398,-3.03446341,-4.96925402,-0.20351218,0.04542877,0.83126922,-2.32451510,-6.39065504,0.35005167,-5.51696730,-4.75346994,0.30960983,-5.17447042,-1.40637827,0.10153617,0.01116215,0.91588438,0.81703353,1.50565481,0.68862134,9.64144707,0.00212240,7.34870100,7.85764837,0.50894725,0.17689863,0.00,0.00,
0.00,0.00,0.00,0.17,88.00,-3.33814931,-0.71034509,-2.97693324,-2.53419900,-2.38990664,12.51826382,0.00042489,6.41,0.00032822,-1.30438304,0.33136499,-3.36243725,-4.00853109,0.71351796,1.01314807,0.59464586,1.72447431,1.92254305,4.77007627,0.02923412,-0.15272366,-6.01874352,-5.61615467,-0.27053249,-3.68060422,-4.04062319,0.19305244,-3.91842341,-0.44649342,0.26604325,0.60613400,-6.03413963,-1.85585153,-1.35572243,-4.92979145,-4.37514782,-0.90545267,-3.05070972,-4.72045326,-0.77108669,0.79205918,0.37373271,0.35896489,1.08033347,0.72136861,10.75205040,0.00119030,8.42318344,9.09874916,0.67556638,0.38691512,0.00,0.00,
0.00,0.00,3.00,0.00,82.00,-3.99838591,-2.00288749,-4.61811447,-4.21987915,-3.70981669,24.84234810,0.00000075,7.06,0.00000152,-1.44568336,0.77608299,-2.53914642,-1.57441485,0.48727769,-0.78467751,-4.01304150,-7.18363571,2.17983484,5.05170298,0.02486018,-3.67475915,-4.91003990,-5.30811596,-4.93650770,-10.54314041,1.66611969,-4.91940498,-4.43889570,-0.46382803,0.23713879,0.62640720,2.81695628,-3.79581690,-3.12285972,-6.78746080,-2.98925233,-9.26880360,-1.34395599,-6.38344955,0.20576459,0.04725350,0.82796595,-0.25187126,0.50590312,0.75777435,12.92254448,0.00039131,0.49687675,0.69642568,0.19954894,0.02133110,0.00,0.00,
0.00,0.00,0.00,0.16,102.00,-2.42305946,-2.67646194,-3.16965222,-1.52023864,-2.44735312,12.01136971,0.00055532,6.70,0.00034371,-1.98085725,-3.24557042,-3.43990445,-5.39029121,-0.67106873,-2.69346189,0.36118770,-3.15060878,-1.04503930,1.28261077,0.25773695,-3.22800612,-1.26218939,-6.94437838,-3.44164777,-2.93795967,-2.52054214,-0.51723015,-4.26818800,-1.56696975,2.97438025,0.08495995,-2.41810870,-2.71300364,1.27373219,-6.22071218,-1.73946393,-0.00734697,-3.37814808,-3.85199952,-0.81390548,0.81001991,0.36837200,-0.72575015,0.05375239,0.77950257,15.64620876,0.00009961,2.08692122,2.85597396,0.76905286,0.38599694,0.00,0.00,
0.00,0.00,1.00,0.13,110.00,-2.07134509,-0.06636930,-1.37986517,-1.98886096,-1.37661016,3.09595680,0.07884756,7.42,0.07324366,-4.74443913,-1.41779399,-2.03360152,2.64913106,-3.15259099,3.94372725,1.87801719,1.97252786,1.82117569,3.20962143,0.07356587,-0.92264092,0.22504160,1.72605669,-4.01809978,-6.52969933,-2.24984908,2.74539828,-1.98881173,0.55163866,0.30268803,0.58234824,-3.62213898,-3.01828361,-9.56957531,-0.49784252,3.73637080,-1.83989298,1.66473007,-4.60793257,-0.18039615,0.03313748,0.85559754,-1.18570101,-0.45057344,0.73512757,14.53380489,0.00017360,-0.16333555,2.09033680,2.25367236,3.85884595,0.00,0.00,
0.00,0.00,0.00,0.00,109.00,-1.54177558,-2.33399415,-3.01888299,-1.58788502,-2.12063456,5.47821522,0.01948585,8.60,0.02156425,-5.64429188,-4.42493582,-0.01984525,-0.73157430,-3.19185424,-2.25498223,-0.16593501,-2.88742757,-0.82915813,0.48979971,0.48421020,-5.25665808,-7.23219633,-3.01359630,-4.62302637,-1.84813178,0.51311350,-3.78771567,1.66520202,-1.32338428,1.29322934,0.25577758,1.38521755,-0.75621235,4.55947828,-1.11428607,-2.97925782,-5.88890314,-1.87838709,-3.99760890,0.04541923,0.00146846,0.96944124,-1.66096258,-1.04357457,0.61738801,9.49386978,0.00229314,-1.43761086,-1.71619678,-0.27858585,0.04116524,0.00,0.00,
0.00,0.00,1.00,0.17,111.00,-2.40564203,-1.08725417,0.75455415,-3.44937348,-1.54692888,2.43929982,0.11870213,9.40,0.18439920,4.56788826,-7.32462358,0.13799636,0.36885723,-5.42206001,5.83958054,-7.12805414,-1.07422459,2.16654801,2.85983491,0.09118732,-1.50102401,-1.08827627,-2.40490937,1.95966721,2.94129944,-3.90979934,2.39257145,7.32079887,4.25098610,11.20046329,0.00085405,0.76872420,-1.83506441,-12.01280975,-2.91673994,-5.49170160,-0.34199551,4.23997879,-3.64622188,0.98924923,0.61710858,0.43234504,-2.02295256,-1.53582573,0.48712695,4.88044977,0.02807336,36.61998749,39.17824936,2.55826187,1.54627764,0.00,0.00,
0.00,0.00,2.00,0.24,106.00,-0.33880267,-2.46452904,-0.58695310,-0.97667778,-1.09174061,0.85022724,0.35675032,11.24,0.37502129,-5.24565935,-10.30837440,-4.75802708,3.94239044,1.90993893,-2.42330050,-7.87241793,2.76546860,-1.62800920,1.12276924,0.28962717,-5.47754431,1.81334293,-9.52992153,4.79471636,10.01059151,-3.11138558,3.22036004,-5.37178993,0.80074573,0.28317407,0.59476887,3.06009769,-1.71279049,1.86896729,-4.06237078,-2.05721712,-3.46551681,6.51802349,-2.26779556,0.67303318,0.19681548,0.65741779,-2.24092555,-1.82163835,0.41928717,3.03296137,0.08282394,-9.34917450,-7.71185827,1.63731635,1.36931705,2.04,0.29,
0.00,0.00,7.00,0.37,110.00,0.05866242,-0.06190599,-0.24062821,2.07495975,0.45777199,0.27624077,0.59931321,8.27,0.82628816,-3.59258127,-3.01478219,4.70642519,-0.07105372,0.40646061,1.29743886,3.07414222,-3.85647440,-2.25281739,3.94983959,0.04719980,-2.54643464,-0.66578972,-4.72669792,2.13613558,-0.69095850,-3.98036647,2.26229262,5.68024731,-2.29748583,4.24670601,0.03963355,-0.16813235,3.52380681,7.96456766,-2.50286198,-0.69291013,-2.38145113,-4.16702986,-0.04573380,-1.97717059,3.17857981,0.07497017,-2.52163219,-2.05527878,0.46635363,3.40535402,0.06617246,-8.00574970,-10.00791264,-2.00216317,2.29823232,2.04,0.29,
0.00,0.00,10.00,0.53,128.00,2.05151534,1.93570507,0.44511363,-0.39556235,1.00919294,1.97956002,0.15980315,6.81,0.06726200,4.39294291,5.27155638,4.63536549,-1.09819269,-0.43183810,-0.21756394,3.87480426,-0.12394753,2.40431452,6.64121771,0.01013391,1.48776186,-3.02701211,2.31598091,0.57007468,-5.28766060,3.06812716,0.73250598,3.50818777,0.72726822,0.62747294,0.42850715,2.40334153,3.74335933,1.51207912,0.28773305,1.18988442,-0.16409408,3.62800646,3.44781995,2.42754865,6.93506908,0.00860739,-3.24230313,-2.60964537,0.63265777,4.90884924,0.02762445,7.23602962,6.81168270,-0.42434719,0.10116820,2.01,0.30,
0.00,0.00,2.00,0.00,111.00,-2.21473169,-1.68260360,-0.53639024,-0.55317789,-1.24672580,1.60610425,0.20538820,9.33,0.14805164,0.96971345,-3.71255755,-1.30494130,-5.05799103,1.24637699,0.47949839,-7.46753836,1.44154298,-1.14698470,0.80030632,0.37125775,-3.34929061,-0.38892648,-0.03913389,4.24400425,-1.75032353,-4.84546328,0.38364342,0.76061940,-0.01778034,0.00015492,0.99007213,-6.65979433,0.67410403,-2.29777241,-1.48045301,-1.54588223,1.71133971,-3.05303192,-6.15029669,-1.68270934,1.78001451,0.18250869,-0.43587521,0.33663264,0.77250785,8.93364429,0.00307983,0.30664596,-1.54448235,-1.85112834,0.97776008,1.07,0.26,
0.00,0.00,0.00,0.00,86.00,-1.98035073,-2.94925189,-2.66755366,-4.07861471,-2.91894269,12.72649860,0.00038072,7.76,0.00154549,-0.35093370,-1.23338091,-1.36724079,-8.96200562,-3.05199718,1.84421468,-5.94519043,-3.57239175,1.11021876,1.09129393,0.29648486,-5.72378778,-2.05393910,-1.22097516,-2.51941800,-4.39160299,-4.85155439,-0.90485311,0.03710849,1.42023051,1.81745636,0.17797933,-4.40987921,-0.32371700,-1.15694845,-4.03155184,-0.74289989,-4.31490707,0.95233434,-2.24517131,2.07201982,3.89008641,0.04889917,0.43781340,1.16038156,0.72256815,9.20776081,0.00266528,-3.45582986,-2.63599086,0.81983912,0.27572739,0.00,0.00,
0.00,0.00,4.00,0.00,80.00,-1.98232067,-1.37086499,-1.83052289,-3.06656098,-2.06256747,6.44770575,0.01128718,7.71,0.01607011,-1.70477402,-3.03173804,-1.64990306,-0.83567989,0.68436205,2.58391190,-7.14108276,-0.83863300,1.55881107,2.16792440,0.14129044,-6.76343155,1.07431996,-5.88963747,0.14578645,-1.43734062,0.08720388,1.67154992,-3.17088246,1.45002532,1.94413900,0.16358806,1.88653111,-0.72992539,-2.88025999,-2.86477661,-5.66270399,-2.04253411,0.66528845,-4.39088964,1.08192337,1.08039474,0.29890800,0.66034180,1.30465364,0.64431185,7.85252619,0.00547402,11.52849865,8.87968349,-2.64881468,3.37388182,0.00,0.00,
0.00,0.00,0.00,0.20,68.00,-0.03566003,-2.29010439,-0.03899359,-0.32543987,-0.67254949,0.82755959,0.36323763,7.02,0.30939300,-2.41821003,-0.65153772,-7.06809330,-4.42159748,-1.03336227,-0.61252630,-1.23191297,0.53404099,-1.84203565,3.66131830,0.05602880,-0.12758005,4.42945099,-3.06194901,0.63339216,-0.60501122,1.34315586,-0.34044334,-2.91305184,0.29153109,0.09424640,0.75892259,-1.20949244,4.84822750,-4.25919008,-0.81000668,3.34180593,-2.28443646,1.16248667,-2.39074254,0.17296433,0.03369731,0.85439641,0.26481104,0.86622459,0.60141355,7.01375675,0.00860537,-10.92170048,-10.09602356,0.82567698,0.43710256,0.00,0.00,
0.00,0.00,6.00,0.00,66.00,-2.70553613,-1.39280879,-0.95910418,-2.69523954,-1.93817210,8.10597706,0.00451851,6.46,0.00768347,0.94940573,-4.16032600,2.66546106,-1.15361226,2.32437539,-4.95174837,-6.25404167,-1.82642686,1.24966061,2.01199412,0.15643052,-0.33448794,2.38805556,-3.16036201,2.28354430,-3.13022280,-5.46194363,-1.95238078,0.27919239,1.56575584,3.22935081,0.07268804,1.49751234,-0.70681959,-2.79686618,-1.86101425,-3.36066628,-6.40604448,-3.47731328,-3.94056654,-0.06525911,0.00560299,0.94034938,-0.33762318,0.28318456,0.62080771,8.20861912,0.00452517,5.75674200,6.74145269,0.98471040,0.59800231,0.00,0.00,
0.00,0.00,0.00,0.18,95.00,-0.38599139,-0.76172638,-0.45724335,-1.30222321,-0.72679609,0.82418293,0.36421792,7.60,0.47563957,1.65878189,0.48496604,0.03549315,-3.52591705,-3.76850009,-0.86858851,4.71288633,-3.39375734,0.65294558,0.39239299,0.53121420,0.77519536,3.05583358,-4.14474535,-0.87004954,2.93042731,0.97796565,-1.45532107,-4.72258282,0.91432905,0.79298663,0.37345323,-1.76684558,-2.90001631,1.54052246,-1.42538285,-1.49791157,-0.51274353,1.75210917,1.99091041,0.96906126,0.88822484,0.34622946,-0.93702269,-0.27517945,0.66184318,10.57049274,0.00130773,-2.54542565,-2.02162600,0.52379972,0.15453811,0.00,0.00,
0.00,0.00,1.00,0.17,108.00,-2.73443317,-2.18737078,-2.22309613,-3.25370860,-2.59965229,16.13492012,0.00006422,6.14,0.00012271,-0.03445897,-0.82654738,-2.94190526,-6.65795565,-4.79836798,3.54931140,-1.68524528,-2.74445391,1.08274186,1.67187190,0.19636307,-1.67192268,-4.36610699,-1.74662828,0.12921184,-2.05590105,0.44725966,-2.68120980,-5.37155008,1.06748295,1.64695644,0.19972719,-4.86981249,-2.96201563,-3.61337566,-0.24899755,-2.20655179,-3.28139281,-2.77086663,-2.07651591,0.47972146,0.33253130,0.56432666,-1.61028945,-0.93902057,0.67126882,11.22000599,0.00093471,4.19621325,4.67160416,0.47539073,0.11926979,0.00,0.00,
0.00,0.00,1.00,0.18,115.00,-1.97146869,0.40844420,-1.82754409,-1.23335075,-1.15597987,1.61153102,0.20462500,8.64,0.14138486,-3.65493202,4.24598837,-0.93551475,7.52563906,-6.87416124,2.48894525,1.07981169,-2.17590022,1.45576084,1.53327477,0.21596716,-2.73247480,1.59067750,1.85958946,-2.14931750,-6.44791555,1.39481091,-0.45530453,-7.52560711,-0.60331005,0.26758441,0.60509281,1.96536517,-0.75671899,-1.37299275,1.11383152,0.65194517,-1.38236904,-7.94087601,-7.00107956,-0.77438152,0.44386297,0.50544654,-2.29570675,-1.66329515,0.63241142,9.25154114,0.00260456,-10.98537445,-10.36899471,0.61637926,0.25291094,0.00,0.00,
0.00,0.00,2.00,0.24,120.00,-6.28274298,-7.50071239,-5.54034805,-1.30076957,-5.15614319,10.98306847,0.00095847,14.76,0.00017531,-9.20451450,1.16915941,-12.31961918,-7.57551575,-11.05168152,-5.83726215,-3.88933539,-9.94669151,-6.11669159,9.06258488,0.00268690,-10.83233070,-8.06679440,-17.34043121,-6.34700537,-2.89786839,10.96512890,-3.71626067,-4.11931086,-3.74875712,3.58423495,0.05867333,-6.66004038,-4.97678757,2.99180198,-4.90083170,-6.62550640,-18.35381317,2.58336639,-12.27471638,-5.08185291,6.58719683,0.01044350,-2.72592926,-2.15111613,0.57481313,6.29798603,0.01272313,-48.22921753,-51.93266678,-3.70345092,2.40899515,0.00,0.00,
0.00,0.00,2.00,0.13,90.00,-0.38678023,-2.37769198,-4.36190367,-3.34946680,-2.61896062,6.11044550,0.01363383,10.05,0.03153712,-0.65475190,-1.75481641,-3.51608729,0.17704599,2.14430475,-5.57970142,-10.64673805,-0.64254183,0.93280423,0.45756426,0.49895051,-4.22575426,-4.10753012,-1.61264658,-1.10308754,-8.80460453,-5.61615372,-6.02057934,-4.34979010,-1.18878448,0.75820565,0.38413912,8.19339943,-4.96061563,0.51101738,-1.29879594,-2.24757195,-1.95220053,0.36523429,0.06286908,3.03458023,5.01208258,0.02543185,0.20737171,1.18823624,0.98086452,14.76471615,0.00015464,-7.32660723,-2.98564577,4.34096146,3.93746710,0.00,0.00,
0.00,0.00,0.00,0.20,71.00,-2.74528599,-2.68571496,-2.97478604,-1.88895392,-2.57368541,9.93915653,0.00167490,7.75,0.00079754,-5.88151026,-0.46440259,-4.98994732,-6.47762632,-0.29794887,1.18461061,-1.77761161,-1.49284816,-0.76097935,0.51226938,0.47435677,-5.18168163,-2.68081832,-6.07126045,-2.22955203,-0.40489069,-3.94419479,0.59249645,-3.30891824,-0.91213894,0.75368422,0.38555994,-4.58046675,1.53416252,-3.99520254,-4.72127438,-2.05825090,-3.19442058,-1.42594886,-4.66072273,-0.90671325,0.74965435,0.38683261,0.77933335,1.63253450,0.85320115,12.42896938,0.00050301,11.49009895,16.04939651,4.55929852,8.40218735,0.00,0.00,
0.00,0.00,0.00,0.24,69.00,-2.04914761,-1.38185489,-2.00270534,-2.32688475,-1.94014812,7.42800093,0.00655401,6.76,0.00678533,-0.61990631,-4.74538040,2.13084173,-2.83905530,-3.22693110,0.08490780,-2.88018870,0.62586588,0.86372626,0.86651909,0.35218791,-5.09921122,0.63988036,-5.72406769,-0.24931656,-7.37724829,-2.36131668,2.46970201,1.07232428,0.33742410,0.13849135,0.70987920,-2.88609529,-1.85322142,-3.32981634,-1.83681750,-2.60579324,-1.77110410,-1.63282716,-0.89420033,0.26854479,0.08580308,0.76965431,0.87323058,1.51611722,0.64288664,7.56156683,0.00639986,-0.91593784,0.41303831,1.32897615,0.81038469,0.00,0.00,
0.00,0.00,0.00,0.25,77.00,-2.64092851,-2.27362657,-3.91595101,-1.56159556,-2.59802556,13.97947311,0.00019723,6.59,0.00008762,-2.00326538,0.50287414,-2.45089960,-0.98776871,-3.71608281,-2.89846897,-2.03514338,-4.78328371,-0.72262377,0.63284415,0.42653844,-4.06306887,-0.26281676,-3.65037727,-4.31719112,-4.62624550,-5.00459528,-4.39107418,-5.45820761,-2.40120220,7.19294930,0.00746258,-0.52406991,-1.91546774,-1.29256451,-8.22061825,-1.25743163,-3.14603066,-0.16326520,-4.59816170,-1.03325331,1.35501349,0.24473368,0.43950704,0.93637109,0.49686408,4.67857504,0.03149310,-16.75792694,-12.95574188,3.80218410,8.74199581,0.00,0.00,
0.00,0.00,4.00,0.00,78.00,2.25970531,1.99928725,2.59595942,2.25197077,2.27673078,10.38236618,0.00132079,6.70,0.00133455,4.55483913,1.36493528,0.40693703,-1.09719670,-0.27129844,5.02810907,1.52274120,5.51689577,-0.20003891,0.04733720,0.82781605,3.58543706,0.00476863,1.37418771,3.40294480,0.86801469,2.00100493,3.33798838,5.97835970,0.28844783,0.10059962,0.75118998,3.11681056,4.46718359,3.32935143,-1.74227023,2.20227885,1.94197786,1.07048190,3.46876311,0.03920890,0.00187592,0.96546317,-0.25214931,0.21932521,0.47147453,4.42517948,0.03641570,0.43609738,2.29974818,1.86365080,1.91291797,0.00,0.00,
0.00,0.00,0.00,0.20,95.00,0.36875427,0.80489635,0.80528933,-0.39537916,0.39589021,0.28644451,0.59264835,7.02,0.46891996,3.67389727,0.28078225,-0.00215693,4.06872940,-0.86953717,-0.18475723,-2.10457230,0.61908525,1.16294694,1.45079732,0.22873892,2.08219194,0.81106406,8.26020241,-2.73168755,-8.09961319,4.10969734,-0.36146063,1.86671162,0.97650373,1.09314382,0.29607610,3.28748155,-2.63043237,-3.65525270,0.30044267,2.06326437,2.10120606,-2.44257545,4.01319456,0.79564399,0.71155983,0.39916633,-0.98904133,-0.46562538,0.52341598,5.95789385,0.01534913,-6.42825747,-9.00571728,-2.57746029,3.61323547,0.00,0.00,
0.00,0.00,2.00,0.20,109.00,0.44407934,-0.91961157,-2.36680698,0.19045758,-0.66297042,0.67796069,0.41052133,7.64,0.35352669,1.53961670,4.20614386,-0.59101331,2.70039821,-6.14569855,-1.77123046,-0.59591240,-7.38444185,-1.16142380,1.24855769,0.26414724,-1.41251385,-0.17480437,2.30591369,-8.11298180,-6.90873241,4.85002518,-4.00402403,-5.12939405,-2.60525417,6.50609446,0.01092665,5.31129122,3.10176563,-1.30796623,2.14177346,2.62302923,-2.70283318,-3.49632192,-1.52745223,0.17170946,0.02782789,0.86755419,-1.71650350,-1.11858594,0.59791762,8.31370068,0.00427875,-6.80590630,-5.61346340,1.19244266,0.62645352,0.00,0.00,
0.00,0.00,2.00,0.22,121.00,0.58867007,-0.68472767,-0.17186041,-2.21956778,-0.62187147,0.58735764,0.44365601,7.70,0.69271046,0.76800317,-3.53232408,2.25764775,1.81855309,-4.13067722,0.77992731,-3.27953625,-1.59127378,1.38061595,1.70312858,0.19223629,-1.22693300,-1.10105586,-1.61346650,-1.12548363,-2.93566656,0.26466370,7.81031656,-0.51085442,2.19584560,4.46395016,0.03491147,0.81295532,3.20026517,-8.16467285,2.34816074,3.88169241,-1.89911520,0.95256507,2.13399339,2.66608381,6.69441843,0.00983824,-2.36126280,-1.70652711,0.65473586,9.70572186,0.00205214,1.47586966,3.31191063,1.83604097,2.80311227,0.00,0.00,
0.00,0.00,2.00,0.18,74.00,-2.20829368,-2.78499198,-1.97962427,-3.30821323,-2.57028079,7.28424644,0.00709458,9.04,0.01486428,4.62237167,-1.44720340,-5.44948959,-5.40273142,4.58128977,0.82850021,-7.39447165,-11.95900154,0.58267152,0.22707509,0.63382492,-8.36775208,1.33927774,3.15217876,-0.98589462,-5.62536192,-0.23398419,-2.96924853,-2.57573938,1.35050511,1.22638369,0.26842811,-1.47525406,-2.66930056,3.24063039,-3.71048951,-5.83056736,-6.65582991,0.81258446,-0.35866514,1.13323379,0.86534780,0.35251340,0.82623613,1.92520082,1.09896481,18.74400330,0.00002168,9.11617947,15.70789433,6.59171534,10.80323410,0.00,0.00,
0.00,0.00,6.00,0.26,59.00,-3.27200842,-1.59512973,-3.38137794,-1.05272257,-2.32530951,7.81045103,0.00531175,7.90,0.00250720,0.06192734,-2.30636692,-1.33177590,2.00744081,-2.28202891,-4.58608341,-1.22717381,-3.91065693,-0.54541010,0.25175735,0.61597170,-3.10686827,-3.16246557,-2.48887396,-3.72839785,-7.65477753,-1.33109760,-3.88105488,-2.10388350,-2.42093468,5.09495831,0.02425131,-3.33623362,-4.46680260,1.34300411,-4.95142317,1.85814917,-6.94989204,-2.68831706,-5.64516211,-2.21241689,4.32653379,0.03782489,1.15040493,2.05148339,0.90107846,13.94968128,0.00023281,8.59444427,9.41837406,0.82392985,0.32669538,0.00,0.00,
0.00,0.00,6.00,0.30,75.00,-3.90830469,-3.67264032,-4.57509661,-4.27475548,-4.10769939,27.01547241,0.00000025,7.50,0.00000027,-5.76500797,-3.24414396,-3.33027554,-4.50050449,-6.51600075,0.02085393,-1.95732951,-3.81396747,0.54156005,0.27521160,0.59999526,-7.80327415,-2.37501478,-6.26855707,0.02654212,-6.91526604,-1.83444631,-7.47855759,-4.77883244,-0.32528049,0.10317164,0.74813604,-3.14868450,-1.12394178,-4.14582396,-9.17737484,3.66730642,-6.14965916,-7.35742760,-3.87272382,0.35341311,0.12409677,0.72472125,1.16176355,1.76187813,0.60011464,6.86860037,0.00931187,9.56220150,6.00182915,-3.56037211,6.10925817,0.00,0.00,
0.00,0.00,0.00,0.29,62.00,-2.33401990,-2.02504992,-2.48469329,-1.21501303,-2.01469398,7.14272118,0.00767142,7.15,0.00666544,0.33137655,0.85982537,1.31594896,-3.29330921,-5.01425743,-3.12639856,-1.00477791,-6.14727640,-0.81463182,0.68991381,0.40642943,-3.10582972,-2.76746154,0.33571175,-2.83030319,-0.66306937,-3.63324046,-2.49249697,-4.37140274,-1.23057675,1.60298347,0.20583151,-4.39586878,-6.54903364,4.69088507,-1.52895582,-0.02760271,-1.21729136,-5.18872213,-2.69943428,-1.02733660,1.14808726,0.28425730,0.73994327,1.11575651,0.37581322,2.86669779,0.09168089,5.63059282,3.64599299,-1.98459959,2.42602444,0.00,0.00,
0.00,0.00,7.00,0.27,88.00,-3.43623042,-1.60670114,-3.50419688,-2.77103281,-2.82954025,17.14688492,0.00003806,6.48,0.00001845,-1.83329821,2.23388290,-3.89051604,-6.21999407,-5.12319708,4.09359694,2.16860032,-2.25536227,1.22859430,1.94577849,0.16341077,-3.45560765,-5.63007545,-6.49799776,-0.63144886,-5.74693680,1.51194453,-2.83493972,-4.44090986,-0.68330956,0.60980982,0.43507918,-3.26817060,-2.23168015,-2.81651616,-2.65113401,-0.65781343,-5.08702850,-3.87807059,-6.57838297,-0.71206224,0.65947479,0.41697522,0.03195249,0.34665138,0.31469890,1.96482778,0.16224321,5.54219103,3.28164244,-2.26054859,2.68543029,0.00,0.00,
0.00,0.00,0.00,0.26,110.00,0.45457408,-1.34526503,-0.11293088,-3.56926608,-1.14322197,1.44345033,0.22991725,9.03,0.50516934,-0.01159829,-4.92553806,0.04280383,0.28464118,-3.80572915,4.14463949,-2.54255176,-4.83091927,2.06385946,2.77159119,0.09632321,-0.05198735,2.22835565,-3.82415414,0.45501658,0.19454250,-0.53915578,-0.40144220,0.59259689,3.44700122,7.88695335,0.00509463,2.40707707,0.70379829,-3.28595138,-4.15197134,1.17067742,0.06479314,3.37535572,2.47951102,4.03787374,10.95195770,0.00097482,-0.73481637,-0.35386947,0.38094690,2.81010294,0.09492741,1.73132741,-0.04411842,-1.77544582,1.75587893,0.00,0.00,
