x,y,z,d,xv,yv,zv,scale_xy_dist,t1,snr,acf_fwhm,orth,iso0,iso90,sur,task all,task F,task p-val,stdev_xerrts,0,23,45,67,90,112,135,157,NULL,theta all,theta F,tgt_theta p-val,sur.1,ctr,ctr-sur,ctr-sur F,loc p-val,sur_unwarp,ctr_unwarp,ctr-sur_unwarp,ctr-sur_unwarp F,polar_angle,eccentricity,V23_superficial_deveined,V23_superficial_deveined F,V23_superficial_deveined_iso0,V23_superficial_deveined_iso0 F,V23_superficial_deveined_iso90,V23_superficial_deveined_iso90 F,V23_superficial_deveined_orth,V23_superficial_deveined_orth F,V23_superficial_deveined_sur,V23_superficial_deveined_sur F,V23_superficial_deveined_task,V23_superficial_deveined_task F,task_unwarp_gPPI_V23_tgt_roi_manual_deveined_L2 p-val,V23_middle_deveined,V23_middle_deveined F,V23_middle_deveined_iso0,V23_middle_deveined_iso0 F,V23_middle_deveined_iso90,V23_middle_deveined_iso90 F,V23_middle_deveined_orth,V23_middle_deveined_orth F,V23_middle_deveined_sur,V23_middle_deveined_sur F,V23_middle_deveined_task,V23_middle_deveined_task F,task_unwarp_gPPI_V23_tgt_roi_manual_deveined_L1 p-val,V23_deep_deveined,V23_deep_deveined F,V23_deep_deveined_iso0,V23_deep_deveined_iso0 F,V23_deep_deveined_iso90,V23_deep_deveined_iso90 F,V23_deep_deveined_orth,V23_deep_deveined_orth F,V23_deep_deveined_sur,V23_deep_deveined_sur F,V23_deep_deveined_task,V23_deep_deveined_task F,task_unwarp_gPPI_V23_tgt_roi_manual_deveined_L0 p-val,V1_tgt_superficial_deveined,V1_tgt_superficial_deveined F,V1_tgt_superficial_deveined_iso0,V1_tgt_superficial_deveined_iso0 F,V1_tgt_superficial_deveined_iso90,V1_tgt_superficial_deveined_iso90 F,V1_tgt_superficial_deveined_orth,V1_tgt_superficial_deveined_orth F,V1_tgt_superficial_deveined_sur,V1_tgt_superficial_deveined_sur F,V1_tgt_superficial_deveined_task,V1_tgt_superficial_deveined_task F,task_unwarp_gPPI_V1_tgt_roi_manual_deveined_tgt_L2 p-val,V1_tgt_middle_deveined,V1_tgt_middle_deveined F,V1_tgt_middle_deveined_iso0,V1_tgt_middle_deveined_iso0 F,V1_tgt_middle_deveined_iso90,V1_tgt_middle_deveined_iso90 F,V1_tgt_middle_deveined_orth,V1_tgt_middle_deveined_orth F,V1_tgt_middle_deveined_sur,V1_tgt_middle_deveined_sur F,V1_tgt_middle_deveined_task,V1_tgt_middle_deveined_task F,task_unwarp_gPPI_V1_tgt_roi_manual_deveined_tgt_L1 p-val,V1_tgt_deep_deveined,V1_tgt_deep_deveined F,V1_tgt_deep_deveined_iso0,V1_tgt_deep_deveined_iso0 F,V1_tgt_deep_deveined_iso90,V1_tgt_deep_deveined_iso90 F,V1_tgt_deep_deveined_orth,V1_tgt_deep_deveined_orth F,V1_tgt_deep_deveined_sur,V1_tgt_deep_deveined_sur F,V1_tgt_deep_deveined_task,V1_tgt_deep_deveined_task F,task_unwarp_gPPI_V1_tgt_roi_manual_deveined_tgt_L0 p-val,V1_sur_superficial_deveined,V1_sur_superficial_deveined F,V1_sur_superficial_deveined_iso0,V1_sur_superficial_deveined_iso0 F,V1_sur_superficial_deveined_iso90,V1_sur_superficial_deveined_iso90 F,V1_sur_superficial_deveined_orth,V1_sur_superficial_deveined_orth F,V1_sur_superficial_deveined_sur,V1_sur_superficial_deveined_sur F,V1_sur_superficial_deveined_task,V1_sur_superficial_deveined_task F,task_unwarp_gPPI_V1_tgt_roi_manual_deveined_sur_L2 p-val,V1_sur_middle_deveined,V1_sur_middle_deveined F,V1_sur_middle_deveined_iso0,V1_sur_middle_deveined_iso0 F,V1_sur_middle_deveined_iso90,V1_sur_middle_deveined_iso90 F,V1_sur_middle_deveined_orth,V1_sur_middle_deveined_orth F,V1_sur_middle_deveined_sur,V1_sur_middle_deveined_sur F,V1_sur_middle_deveined_task,V1_sur_middle_deveined_task F,task_unwarp_gPPI_V1_tgt_roi_manual_deveined_sur_L1 p-val,V1_sur_deep_deveined,V1_sur_deep_deveined F,V1_sur_deep_deveined_iso0,V1_sur_deep_deveined_iso0 F,V1_sur_deep_deveined_iso90,V1_sur_deep_deveined_iso90 F,V1_sur_deep_deveined_orth,V1_sur_deep_deveined_orth F,V1_sur_deep_deveined_sur,V1_sur_deep_deveined_sur F,V1_sur_deep_deveined_task,V1_sur_deep_deveined_task F,task_unwarp_gPPI_V1_tgt_roi_manual_deveined_sur_L0 p-val,Subject ID,Visual Region,Subregion,hemi,xy_dist,ellipse_a,ellipse_b,ellipse_theta,ellipse_comX,ellipse_comY,d_norm,no_vein,sig,iso0_loc,in_tgt,d_bin,all depths,odss,fgm,dsi,iso-sur,ctr-iso0
-4.9,-0.4,19.0,0.7,106.0,158.0,1.0,3.48,91.0,13.93,0.73,6.69355345,2.15592384,5.72773695,5.64207983,5.0548234,56.69156647,0.0,7.23,3.64701724,5.11047411,3.08379984,5.31194305,4.39611387,4.10987043,5.30305338,8.42721653,5.74706602,5.01015759,53.19952774,0.0,1.22877669,0.12468231,-4.23319816,8.24496078,0.00438879,-6.36927128,-10.60246944,-4.23319817,16.26589203,1.93,7.14,0.01598922,28.25077629,-3.4578104,0.61447984,5.414886,1.37209094,5.91642046,1.40223181,10.28846455,3.38153243,2.01066422,5.48753071,0.01935885,0.0222268,32.52890778,-4.11280775,0.57843274,2.18344235,0.14890274,1.32932723,0.0370569,3.25579906,0.20921397,2.11522555,6.34513187,0.0119341,0.034667,27.82204628,1.18702829,0.02288506,3.81778026,0.28662235,-10.22380352,1.57653463,5.56487799,0.43116349,2.61630583,10.2802372,0.00138968,0.01886128,41.17656708,-6.1133914,2.14885116,-0.30864954,0.00321101,2.53128004,0.35527489,8.35704136,3.08355975,1.9599812,5.80419922,0.01617793,0.01912689,25.15342331,-11.98328495,4.10342836,1.27755964,0.04082156,9.5443306,1.85577071,2.65527081,0.253618,2.60474944,10.22291756,0.00143305,0.02185168,21.66949272,-9.07447815,1.74561203,11.11565208,2.38643003,-9.60361671,2.08661628,21.97968102,6.56416464,2.93524098,13.16689396,0.00030017,0.01886128,41.17656708,-6.1133914,2.14885116,-0.30864954,0.00321101,2.53128004,0.35527489,8.35704136,3.08355975,1.9599812,5.80419922,0.01617793,0.01912689,25.15342331,-11.98328495,4.10342836,1.27755964,0.04082156,9.5443306,1.85577071,2.65527081,0.253618,2.60474944,10.22291756,0.00143305,0.02185168,21.66949272,-9.07447815,1.74561203,11.11565208,2.38643003,-9.60361671,2.08661628,21.97968102,6.56416464,2.93524098,13.16689396,0.00030017,pnr256,V1,tgt,lh,6.440666576900056,3.7837106656275843,1.3433150780456435,0.24574946150684301,1.4166523605150214,0.8578111587982833,0.7411764705882351,True,True,-3.4861559900000003,False,5,True,0.9658164999999999,3.57181311,4.53762961,-3.4861559900000003,-7.11631345
-4.85,-0.82,0.0,0.75,106.0,158.0,2.0,3.49,99.0,12.46,0.67,8.20247459,4.2838254,6.36518764,5.43335104,6.07120943,50.35530853,0.0,9.21,5.98456621,3.37134004,7.526752,5.74227428,5.01371288,5.76797533,7.76948929,9.1742878,5.49341822,6.19866371,50.89517975,0.0,1.96386921,0.92697901,-1.7070321999999987,14.04962635,0.00021501,10.05093002,8.34389782,-1.70703208,2.51569819,0.0,0.0,0.02011929,27.02887535,-1.78170013,0.09857037,-3.0871191,0.26944399,-0.61175942,0.00906079,-6.25426102,0.7550655,2.48367453,5.05957985,0.02471922,0.02621768,27.6111393,2.256078,0.10617205,-5.45218134,0.56646448,-6.42995071,0.52921271,-7.05573559,0.59941441,2.83582497,6.95774698,0.00848255,0.04357123,26.93726349,3.49199843,0.12134973,-11.7211504,1.65549171,-10.69627571,1.0576067,-8.26142693,0.58235079,3.09414005,8.81256676,0.00306698,0.02710266,52.70205307,-2.63008523,0.24652329,2.07616115,0.08861948,1.28038716,0.05629944,-6.31053305,1.08987749,1.67802882,2.63706923,0.10472875,0.02117101,18.73898888,-6.03458309,0.6327219,4.36962938,0.29021767,4.58326578,0.26015747,-10.81286907,2.5578506,3.46808648,11.01989079,0.00093579,0.04663122,62.62127686,-2.97384739,0.11893455,0.0458012,0.0,-5.22205734,0.39146513,-11.70961857,1.18220365,1.51307011,2.22023845,0.13654499,0.02710266,52.70205307,-2.63008523,0.24652329,2.07616115,0.08861948,1.28038716,0.05629944,-6.31053305,1.08987749,1.67802882,2.63706923,0.10472875,0.02117101,18.73898888,-6.03458309,0.6327219,4.36962938,0.29021767,4.58326578,0.26015747,-10.81286907,2.5578506,3.46808648,11.01989079,0.00093579,0.04663122,62.62127686,-2.97384739,0.11893455,0.0458012,0.0,-5.22205734,0.39146513,-11.70961857,1.18220365,1.51307011,2.22023845,0.13654499,pnr256,V1,tgt,lh,6.487370969209062,3.7837106656275843,1.3433150780456435,0.24574946150684301,1.4166523605150214,0.8578111587982833,0.7999999999999998,False,True,-1.1495256400000002,False,6,True,1.8372869499999993,2.0813622400000007,3.91864919,-1.1495256400000002,9.49342346
-4.77,-1.19,19.0,0.84,106.0,158.0,3.0,3.51,115.0,15.24,0.68,5.200737,2.84963346,4.63322258,6.27420187,4.73944855,39.38557434,0.0,8.13,3.66292572,4.19933081,4.33865166,3.93948054,2.12071443,4.68502712,5.91320419,5.12771511,6.31604481,4.4736433,33.9835968,1e-08,2.53514028,1.47699678,-1.3278493900000008,20.8952446,7.2e-06,8.51631165,7.18846226,-1.32784963,1.52545846,0.0,0.0,0.0303065,83.79511261,-6.21747684,1.64030755,-0.52722281,0.01075406,-6.99268913,1.61723626,0.71861237,0.01363015,-0.80181688,0.72052234,0.39618714,0.040894,92.28173065,-10.35257053,3.07130504,0.16507664,0.00069154,-12.34548378,2.68002057,-1.01855052,0.01716269,-0.63140291,0.47382867,0.49139963,0.06503581,81.44889069,-6.97719812,0.65751696,-4.86663437,0.38729262,-14.28904152,2.56155062,-1.95310187,0.04414863,0.11821578,0.01742383,0.89501285,0.02627083,64.62791443,-5.20949173,1.26234472,5.56173754,0.8299349,-6.03597784,1.63426292,6.47725439,1.49862075,0.47300705,0.27344927,0.60114962,0.03681196,78.43343353,-8.22985363,1.6292969,9.25661659,1.80300868,-8.42547894,1.21743286,7.28094292,1.60558891,0.28380877,0.10214633,0.7493395,0.04935518,93.86870575,-7.53554392,1.02215123,5.98542309,0.58752674,-11.84767723,2.696558,15.09770393,2.62985444,-0.05683344,0.0041411,0.94870401,0.02627083,64.62791443,-5.20949173,1.26234472,5.56173754,0.8299349,-6.03597784,1.63426292,6.47725439,1.49862075,0.47300705,0.27344927,0.60114962,0.03681196,78.43343353,-8.22985363,1.6292969,9.25661659,1.80300868,-8.42547894,1.21743286,7.28094292,1.60558891,0.28380877,0.10214633,0.7493395,0.04935518,93.86870575,-7.53554392,1.02215123,5.98542309,0.58752674,-11.84767723,2.696558,15.09770393,2.62985444,-0.05683344,0.0041411,0.94870401,pnr256,V1,tgt,lh,6.516762844539062,3.7837106656275843,1.3433150780456435,0.24574946150684301,1.4166523605150214,0.8578111587982833,0.9058823529411764,False,True,-3.4245684099999996,False,6,True,0.5675144200000002,1.7835891199999998,2.35110354,-3.4245684099999996,10.613030669999999
-4.67,-0.11,0.0,0.77,106.0,159.0,1.0,3.36,97.0,15.46,0.63,3.5520649,1.84684658,3.8407979,3.27140594,3.12777877,26.07154655,4e-07,6.6,1.72666919,4.87626171,2.69884706,2.01995015,2.99459934,5.06613302,2.91295195,3.17772937,3.34797525,3.19914412,26.55178833,3.1e-07,2.56823182,2.09509826,-2.65526957,1.64530528,0.20062692,2.48112512,-0.17414445,-2.65526938,7.43829346,0.0,0.0,0.01897358,48.38040161,2.33490396,0.34077644,-1.66691589,0.15813869,-1.78806603,0.15583615,4.09472704,0.65143561,-0.24136366,0.09624632,0.75644982,0.02313435,42.94992447,4.51222277,0.84844232,-6.12035179,1.42598653,-3.00632668,0.23103596,5.06439304,0.6169492,0.26426548,0.1206836,0.72837144,0.0418988,49.98768234,4.14135408,0.34245864,-7.80524254,1.47325981,-1.57455599,0.04593622,0.34511611,0.00201716,0.21795012,0.08774643,0.76712684,0.01024447,14.06233215,2.82753944,0.53208679,1.68364942,0.10877157,-2.02398515,0.26285726,6.30289125,2.03046155,1.53983092,4.1471262,0.04198302,0.01946045,31.58867836,-0.32609147,0.00372558,0.27710086,0.00236257,4.4061327,0.47987333,8.29007816,2.99963999,0.81228834,1.2060895,0.27238711,0.02185835,25.88219833,1.74636638,0.07711112,2.06360364,0.0981577,1.12470126,0.03412234,5.63870049,0.51568621,1.01767039,1.88926721,0.16960976,0.01024447,14.06233215,2.82753944,0.53208679,1.68364942,0.10877157,-2.02398515,0.26285726,6.30289125,2.03046155,1.53983092,4.1471262,0.04198302,0.01946045,31.58867836,-0.32609147,0.00372558,0.27710086,0.00236257,4.4061327,0.47987333,8.29007816,2.99963999,0.81228834,1.2060895,0.27238711,0.02185835,25.88219833,1.74636638,0.07711112,2.06360364,0.0981577,1.12470126,0.03412234,5.63870049,0.51568621,1.01767039,1.88926721,0.16960976,pnr256,V1,tgt,lh,6.163115721520857,3.7837106656275843,1.3433150780456435,0.24574946150684301,1.4166523605150214,0.8578111587982833,0.8235294117647057,True,True,-1.4245593600000002,False,6,True,-0.28873300000000013,1.99395132,1.70521832,-1.4245593600000002,1.2504149100000002
-4.59,-0.57,0.0,0.78,106.0,159.0,2.0,3.32,84.0,14.41,0.6,2.43389201,1.48397636,2.70615816,2.13162088,2.18891191,13.94209766,0.00019972,6.31,1.10864615,4.58085346,2.19262528,1.65242159,2.10102105,3.04403496,1.65668225,2.1816771,2.19503736,2.29914308,15.01796722,0.00011383,2.46302509,1.93914175,0.3039083500000004,3.92679358,0.04846983,8.56039524,8.86430359,0.3039082,0.08989663,0.0,0.0,0.022671,77.15213776,-0.27513313,0.00524655,-5.06381226,1.63003051,-3.75947714,0.76908225,-5.08691549,1.12296712,-1.81625044,6.08249855,0.01382895,0.02521235,56.31602859,-2.274894,0.23809992,-3.66399956,0.56421304,1.77138472,0.08861879,1.54255295,0.06318378,-1.07957113,2.223948,0.1362182,0.04747897,71.5067215,-4.87410975,0.52858156,-3.97362566,0.42531666,-1.45818281,0.04392079,-5.13478565,0.50294411,-1.17990386,2.86486101,0.09086246,0.01251353,22.9891777,1.72284985,0.21653873,-5.32876301,1.19450247,-2.8699615,0.57931137,-0.00521662,0.0,0.205166,0.0806808,0.77643902,0.02579258,62.23649216,1.44428754,0.08112469,-3.3152349,0.37382582,-4.53623724,0.57042068,3.55689788,0.61934006,-0.84772784,1.47339141,0.225114,0.02725693,44.76932144,1.81899822,0.0931505,-6.00212431,0.92393333,-1.35874677,0.05549179,7.37936068,0.98251355,-0.4548654,0.41992441,0.51713184,0.01251353,22.9891777,1.72284985,0.21653873,-5.32876301,1.19450247,-2.8699615,0.57931137,-0.00521662,0.0,0.205166,0.0806808,0.77643902,0.02579258,62.23649216,1.44428754,0.08112469,-3.3152349,0.37382582,-4.53623724,0.57042068,3.55689788,0.61934006,-0.84772784,1.47339141,0.225114,0.02725693,44.76932144,1.81899822,0.0931505,-6.00212431,0.92393333,-1.35874677,0.05549179,7.37936068,0.98251355,-0.4548654,0.41992441,0.51713184,pnr256,V1,tgt,lh,6.174019540402312,3.7837106656275843,1.3433150780456435,0.24574946150684301,1.4166523605150214,0.8578111587982833,0.8352941176470587,True,True,-0.6476445199999998,False,6,True,-0.2722661500000001,1.2221818000000002,0.9499156500000001,-0.6476445199999998,9.51194811
-4.34,0.32,0.0,0.86,106.0,160.0,1.0,3.21,85.0,14.35,0.57,4.10028791,2.10771155,3.16736317,2.38476372,2.94003153,20.2660675,7.57e-06,7.03,4.11885691,3.27095127,3.27055717,3.57984948,4.78193426,-0.13990968,3.36909056,3.02470946,2.37619925,3.06939864,21.59831047,3.84e-06,4.59916162,4.65160894,-1.8810011299999998,0.01858352,0.89166212,-0.03985582,-1.92085695,-1.88100111,3.31873965,0.0,0.0,0.0216879,55.52938843,0.12108999,0.00080907,-6.16585398,1.90066457,-5.18357182,1.14992952,-6.95670986,1.65171409,-0.859797,1.07201624,0.30075478,0.02829378,56.87158585,-1.10122681,0.04467652,-3.12551022,0.32916558,-10.31296062,2.40767574,-9.92089176,2.09591126,-0.60304767,0.55643308,0.45588611,0.04159296,42.96508789,0.06485972,7.997e-05,-14.36897087,4.3549037,-3.50268245,0.19848816,-15.99969769,3.82357597,0.09163021,0.01351511,0.90747549,0.01986389,48.38267136,2.01685715,0.24775615,1.17238164,0.04827155,0.27410233,0.0043736,-3.09659553,0.44845566,-0.22089115,0.0780768,0.7799818,0.02306018,39.22394562,5.25224352,0.84565121,-0.5495916,0.00811581,2.85346699,0.17790496,-0.55395681,0.01181212,0.27329093,0.12069253,0.72836179,0.03497218,60.33308792,2.70584154,0.16865849,-7.68509102,1.23998249,0.67745531,0.01125477,-3.68734312,0.20079169,-0.47060594,0.36790061,0.54429622,0.01986389,48.38267136,2.01685715,0.24775615,1.17238164,0.04827155,0.27410233,0.0043736,-3.09659553,0.44845566,-0.22089115,0.0780768,0.7799818,0.02306018,39.22394562,5.25224352,0.84565121,-0.5495916,0.00811581,2.85346699,0.17790496,-0.55395681,0.01181212,0.27329093,0.12069253,0.72836179,0.03497218,60.33308792,2.70584154,0.16865849,-7.68509102,1.23998249,0.67745531,0.01125477,-3.68734312,0.20079169,-0.47060594,0.36790061,0.54429622,pnr256,V1,tgt,lh,5.781720093739502,3.7837106656275843,1.3433150780456435,0.24574946150684301,1.4166523605150214,0.8578111587982833,0.9294117647058823,True,True,-0.27705217000000015,False,7,True,0.9329247399999998,1.05965162,1.9925763599999997,-0.27705217000000015,-1.6438047799999997
-6.1,-1.47,0.0,0.55,107.0,156.0,1.0,4.24,131.0,13.28,0.67,3.00723243,2.33650756,3.75624347,3.77343249,3.21835399,31.46149254,3e-08,6.18,5.01139498,4.06798506,2.90676785,0.77048391,2.2221663,3.44876623,4.16676092,2.0586729,3.81054926,3.15945387,29.77764893,6e-08,-0.31363744,-2.54098201,-1.78514421,32.95497131,2e-08,3.50990176,1.72475755,-1.78514433,2.85252357,1.94,7.22,0.01310888,25.65102196,-4.82966805,1.61939037,3.26522636,0.67394465,3.38209772,0.61890793,0.37019563,0.00583103,0.74500698,1.01766872,0.31333032,0.01710375,26.29296303,-4.35754538,0.88623822,3.34009147,0.47562987,5.91088533,1.00061464,4.63003111,0.57751399,0.90239525,1.57638788,0.20959146,0.02889081,26.71481895,-3.14176702,0.22157915,6.77254677,1.24682069,11.36575603,2.693681,9.16193199,1.6157757,1.087129,2.45396328,0.11756262,0.01231442,23.39519691,-0.25903565,0.00519701,0.00701647,0.0,3.0314641,0.67917758,0.1050254,0.00061141,1.23979306,3.09548068,0.07883284,0.01723304,27.97967911,-4.93430042,0.95339203,3.34734583,0.38386115,5.37471104,0.80641633,0.14543454,0.00102637,1.10086668,2.50217938,0.11402277,0.02008264,25.13665771,-0.16280614,0.00082433,5.51901102,0.80794817,11.73204517,4.27673626,-0.37771934,0.00267908,1.22337174,3.14121938,0.07665817,0.01231442,23.39519691,-0.25903565,0.00519701,0.00701647,0.0,3.0314641,0.67917758,0.1050254,0.00061141,1.23979306,3.09548068,0.07883284,0.01723304,27.97967911,-4.93430042,0.95339203,3.34734583,0.38386115,5.37471104,0.80641633,0.14543454,0.00102637,1.10086668,2.50217938,0.11402277,0.02008264,25.13665771,-0.16280614,0.00082433,5.51901102,0.80794817,11.73204517,4.27673626,-0.37771934,0.00267908,1.22337174,3.14121938,0.07665817,pnr256,V1,tgt,lh,7.86884791439394,3.7837106656275843,1.3433150780456435,0.24574946150684301,1.4166523605150214,0.8578111587982833,0.5647058823529412,True,True,-1.43692493,False,4,True,-0.7490110399999996,1.41973591,0.6707248700000004,-1.43692493,3.16168248
-5.99,-1.75,14.0,0.58,107.0,156.0,2.0,4.25,130.0,16.74,0.66,2.339499,2.35995436,2.81536508,3.0898025,2.65115523,21.02409172,5.14e-06,6.23,3.37704921,3.51441288,2.90382338,2.58413363,0.62771815,0.61364526,3.50605583,3.03341055,3.10104752,2.58200383,19.57508659,1.08e-05,1.64507341,-0.32567638,-2.6153370799999998,50.11263275,0.0,1.8591373,-0.75619978,-2.61533713,5.74016809,1.99,7.19,0.00655728,6.1809516,-1.20169532,0.09654505,1.31328201,0.10501736,7.99171734,3.32824278,-0.45595258,0.00866935,1.4248749,3.58497357,0.05860896,0.00544622,2.57303452,3.0660975,0.42356834,5.11330557,1.07591891,15.59516335,6.72283792,8.61892414,1.9316535,1.91211426,6.83105278,0.00910078,0.00490771,0.73496366,8.18987465,1.43553734,-5.71273565,0.84569949,11.86493301,2.79865909,14.5780859,3.90012193,2.29624557,10.43785954,0.00127714,0.00893457,12.0666256,-4.45755339,1.49197865,6.68608522,1.93608773,6.43362713,2.99713683,-3.49381781,0.70380497,1.1507988,2.61313438,0.10631515,0.0059057,3.14076328,-5.28999519,1.04734623,5.3233676,0.92775881,6.54988623,1.14466429,-6.99616146,2.30649662,1.87041676,6.90408754,0.00873895,0.01131448,7.64138842,1.88507426,0.09907988,1.6124109,0.06602036,9.7413168,2.82377672,2.34891891,0.09858646,1.52929676,4.70116282,0.03039064,0.00893457,12.0666256,-4.45755339,1.49197865,6.68608522,1.93608773,6.43362713,2.99713683,-3.49381781,0.70380497,1.1507988,2.61313438,0.10631515,0.0059057,3.14076328,-5.28999519,1.04734623,5.3233676,0.92775881,6.54988623,1.14466429,-6.99616146,2.30649662,1.87041676,6.90408754,0.00873895,0.01131448,7.64138842,1.88507426,0.09907988,1.6124109,0.06602036,9.7413168,2.82377672,2.34891891,0.09858646,1.52929676,4.70116282,0.03039064,pnr256,V1,tgt,lh,7.852335845433229,3.7837106656275843,1.3433150780456435,0.24574946150684301,1.4166523605150214,0.8578111587982833,0.6,True,True,-0.7298481399999996,False,4,True,-0.47586607999999986,0.4554107199999997,-0.020455360000000145,-0.7298481399999996,-0.026351640000000343
-5.77,-2.04,0.0,0.6,107.0,156.0,3.0,4.23,143.0,16.26,0.66,2.08272219,0.58190823,2.07081413,1.25173044,1.49679375,7.82931566,0.00524431,5.76,4.29451704,0.67773616,1.14796126,0.66176987,2.41777039,0.26370451,1.82754064,1.48662758,1.27978086,1.56037235,8.32403851,0.00400114,3.00282049,1.30480349,-0.035843730000000074,55.44548798,0.0,-1.40162516,-1.43746889,-0.03584372,0.00128484,2.03,7.12,0.00851228,12.24441338,2.51706362,0.49798045,4.69777489,1.57935083,-1.17120826,0.08407763,-0.03614064,5.79e-05,0.01035189,0.00023162,0.98786065,0.01244849,15.8082428,2.52337861,0.3373248,2.73990488,0.36329967,-2.14698076,0.14986402,5.93274498,1.07624328,-0.06453349,0.00918128,0.92368461,0.01388555,6.89733982,6.39556122,1.02633321,4.91959,0.73530847,-3.27253175,0.24961439,11.29158115,2.74310899,0.53642851,0.66775018,0.41404263,0.01014618,18.27792931,2.66368198,0.62577862,5.33461523,1.44769943,2.30121541,0.45039406,2.20421648,0.32907322,-0.08505366,0.01682894,0.89681044,0.01333415,19.02454376,0.88508475,0.03485288,5.36037159,1.11774004,-4.14126492,0.54371661,-0.23006295,0.0029724,-0.05911878,0.00821782,0.92778813,0.01726613,21.16734505,1.57569039,0.08234768,8.07028675,1.96812713,-0.87723255,0.02723401,8.34283829,1.47967565,-0.14131929,0.04777692,0.82702487,0.01014618,18.27792931,2.66368198,0.62577862,5.33461523,1.44769943,2.30121541,0.45039406,2.20421648,0.32907322,-0.08505366,0.01682894,0.89681044,0.01333415,19.02454376,0.88508475,0.03485288,5.36037159,1.11774004,-4.14126492,0.54371661,-0.23006295,0.0029724,-0.05911878,0.00821782,0.92778813,0.01726613,21.16734505,1.57569039,0.08234768,8.07028675,1.96812713,-0.87723255,0.02723401,8.34283829,1.47967565,-0.14131929,0.04777692,0.82702487,pnr256,V1,tgt,lh,7.748889059920265,3.7837106656275843,1.3433150780456435,0.24574946150684301,1.4166523605150214,0.8578111587982833,0.6235294117647059,True,True,-0.66982221,False,4,True,0.011908060000000109,1.4889059,1.5008139600000001,-0.66982221,-0.7676466800000001
-5.48,-2.54,14.0,0.56,107.0,156.0,4.0,4.3,150.0,15.52,0.68,1.99963415,0.50850409,2.03399563,1.95487463,1.62425208,7.75732422,0.00545569,6.28,3.82746291,2.1527667,2.35209823,-0.14423433,1.22844887,-1.13515282,2.66863012,1.67152238,1.98644638,1.62148666,7.61895609,0.00588733,3.41210341,1.91257834,-0.81310437,48.70866394,0.0,0.24542753,-0.56767684,-0.81310433,0.62073374,2.03,7.12,0.00583608,4.76890755,-0.66238672,0.02859483,-1.46629882,0.12752527,-2.01891565,0.20688072,0.20046268,0.00163125,0.57461631,0.5678665,0.45129527,0.00900839,6.85537624,-0.84851831,0.0315672,0.63614118,0.01616857,-0.89195412,0.02136561,0.48869359,0.00606321,0.45844114,0.38236737,0.53648766,0.00642796,1.2318877,10.46506882,2.29020524,-4.84784842,0.59511155,3.02917576,0.17827427,3.46308851,0.21504274,1.25657988,3.05399084,0.08086312,0.00723755,7.69968319,-0.40357825,0.01194201,6.02297306,1.52780044,0.82876873,0.04835057,5.69233847,1.81683588,0.47299325,0.42932978,0.51247713,0.00472513,1.97273707,3.2719543,0.39319983,5.13173342,0.84598124,5.61262989,0.824709,4.71084166,1.02607358,1.11200881,2.39442825,0.12210236,0.00895953,4.68861532,6.01396847,0.98679739,5.34788132,0.71091127,-0.54262304,0.00859428,10.33467102,1.86775959,0.82718056,1.34582591,0.24630155,0.00723755,7.69968319,-0.40357825,0.01194201,6.02297306,1.52780044,0.82876873,0.04835057,5.69233847,1.81683588,0.47299325,0.42932978,0.51247713,0.00472513,1.97273707,3.2719543,0.39319983,5.13173342,0.84598124,5.61262989,0.824709,4.71084166,1.02607358,1.11200881,2.39442825,0.12210236,0.00895953,4.68861532,6.01396847,0.98679739,5.34788132,0.71091127,-0.54262304,0.00859428,10.33467102,1.86775959,0.82718056,1.34582591,0.24630155,pnr256,V1,tgt,lh,7.6882335066419225,3.7837106656275843,1.3433150780456435,0.24574946150684301,1.4166523605150214,0.8578111587982833,0.5764705882352941,True,True,-1.44637054,False,4,True,-0.034361480000000055,1.5254915400000002,1.4911300600000001,-1.44637054,0.8786937
