x,y,z,d,xv,yv,zv,scale_xy_dist,t1,snr,acf_fwhm,orth,iso0,iso90,sur,task all,task F,task p-val,stdev_xerrts,0,23,45,67,90,112,135,157,NULL,theta all,theta F,tgt_theta p-val,sur.1,ctr,ctr-sur,ctr-sur F,loc p-val,sur_unwarp,ctr_unwarp,ctr-sur_unwarp,ctr-sur_unwarp F,polar_angle,eccentricity,Subject ID,Visual Region,Subregion,hemi,xy_dist,ellipse_a,ellipse_b,ellipse_theta,ellipse_comX,ellipse_comY,d_norm,no_vein,sig,iso0_loc,in_tgt,d_bin,all depths,odss,fgm,dsi,iso-sur,ctr-iso0
-7.46,-0.53,15.0,0.61,122.0,153.0,15.0,7.1,169.0,17.15,0.65,9.75561047,6.01201248,7.47383261,10.2524395,8.37347412,226.1552887,0.0,5.58,5.06412745,11.20832348,7.03347445,6.74166155,6.84779978,9.45443439,5.85000372,9.66285515,10.08832645,7.98656178,203.89509583,0.0,0.02569053,-1.60309029,-2.7274415100000002,126.59051514,0.0,2.88903356,0.16159205,-2.72744131,10.49662971,1.96,2.96,pnr143,V1,tgt,lh,8.830431216402097,1.833674601252122,1.2940758647963648,0.8242407188029675,1.2071078431372548,1.1604901960784313,0.6304347826086957,True,True,-4.240427019999999,False,4,True,2.281777860000001,1.4618201299999996,3.7435979900000005,-4.240427019999999,4.40201907
3.68,-2.58,18.0,0.75,122.0,154.0,1.0,4.2,138.0,9.18,0.99,5.47728014,11.9569273,0.22164088,6.85967016,6.12887955,2.16046262,0.14194922,41.81,7.61715889,27.82246399,-8.66245651,26.38605881,17.97204018,-13.21175194,-7.9518857,-7.58412313,6.4683218,5.422997,1.73509347,0.1880966,16.27471542,12.31237221,-6.9352016800000005,9.06857681,0.00284131,-0.09551808,-7.03071976,-6.93520164,70.97171021,1.39,4.6,pnr143,V1,tgt,lh,4.484023029204036,1.833674601252122,1.2940758647963648,0.8242407188029675,1.2071078431372548,1.1604901960784313,0.782608695652174,False,False,5.09725714,False,5,True,5.255639260000001,-11.73528642,-6.47964716,5.09725714,-12.1279769
3.05,-2.83,15.0,0.69,122.0,154.0,2.0,4.07,133.0,18.0,0.89,8.468503,6.88639927,7.12125015,8.05500793,7.63279009,290.0579834,0.0,4.49,4.89961386,9.43865204,6.35533857,7.8908515,6.49782228,7.57633543,7.85623598,9.14291668,7.95981836,7.50555182,280.47998047,0.0,11.6332798,8.12370872,-3.2374180599999995,11.5367384,0.00078273,2.14158869,-1.09582937,-3.23741794,30.39222145,1.45,4.28,pnr143,V1,tgt,lh,4.395482170004139,1.833674601252122,1.2940758647963648,0.8242407188029675,1.2071078431372548,1.1604901960784313,0.717391304347826,True,True,-1.1686086600000003,False,5,True,1.3472528500000003,0.23485087999999976,1.58210373,-1.1686086600000003,0.07277929000000039
2.55,-2.93,0.0,0.59,122.0,154.0,3.0,3.95,150.0,20.37,0.8,4.77373362,2.92724919,3.45347977,3.5961225,3.68764615,72.34616089,0.0,4.35,1.12647235,4.46651316,3.41444206,2.93699861,2.92494893,4.58930016,4.98292351,5.11693335,3.51961565,3.67167449,71.1627655,0.0,7.24774599,4.33110332,-3.13149535,14.69827175,0.00015632,1.67434871,-1.45714664,-3.13149524,30.01542854,1.49,4.26,pnr143,V1,tgt,lh,4.305283891821449,1.833674601252122,1.2940758647963648,0.8242407188029675,1.2071078431372548,1.1604901960784313,0.6086956521739131,True,True,-0.6688733099999999,False,4,True,1.3202538499999998,0.52623058,1.8464844299999998,-0.6688733099999999,-0.78827333
2.34,-2.92,3.0,0.43,122.0,154.0,4.0,3.85,155.0,14.56,0.72,4.49929237,3.25629067,4.02287197,3.27059817,3.7622633,46.28461456,0.0,5.54,3.50233269,3.8122468,4.14725971,4.21924114,2.6961391,5.13896799,2.73885274,5.29703808,3.21888494,3.85957694,47.75508118,0.0,3.47244668,1.21066773,0.14681626000000136,19.90053749,1.189e-05,54.30578613,54.45260239,0.1468159,0.00102294,1.49,4.26,pnr143,V1,tgt,lh,4.234837054642518,1.833674601252122,1.2940758647963648,0.8242407188029675,1.2071078431372548,1.1604901960784313,0.4347826086956522,True,True,-0.01430750000000014,False,3,True,0.4764204000000003,0.7665812999999999,1.2430017000000002,-0.01430750000000014,54.466909890000004
2.2,-2.83,0.0,0.2,122.0,154.0,5.0,3.73,162.0,22.49,0.72,3.41906285,2.43467689,2.5523994,3.56372094,2.99246502,33.72467804,1e-08,5.17,1.37923026,3.9505465,1.07764578,3.67143703,2.91256976,3.3451035,1.73538423,4.19259214,3.45744777,2.85513711,30.38034058,5e-08,1.03321028,-0.58615035,-2.3027706099999996,27.174963,3.6e-07,-6.00854683,-8.31131744,-2.30277061,5.26875591,0.0,0.0,pnr143,V1,tgt,lh,4.112158416228348,1.833674601252122,1.2940758647963648,0.8242407188029675,1.2071078431372548,1.1604901960784313,0.1847826086956522,True,True,-1.12904405,False,1,True,0.8666634499999999,0.11772251000000011,0.98438596,-1.12904405,-7.18227339
-5.32,-0.82,0.0,0.14,122.0,154.0,11.0,5.39,173.0,15.62,0.56,2.28431129,1.48112643,1.21752441,1.46463394,1.61189902,6.90516424,0.00874005,6.15,-1.69417143,1.24408281,-0.13397354,1.4064374,2.13060308,4.86838055,2.57343531,2.64584231,1.31794775,1.59380281,6.76804304,0.00943269,0.78312731,0.04228132,0.5714178099999998,42.05800629,0.0,5.15624666,5.72766447,0.57141787,0.58790278,0.0,0.0,pnr143,V1,tgt,lh,6.820958745858727,1.833674601252122,1.2940758647963648,0.8242407188029675,1.2071078431372548,1.1604901960784313,0.11956521739130438,True,True,0.016492490000000082,False,1,True,1.0667868800000002,-0.26360202,0.8031848600000002,0.016492490000000082,5.71117198
-5.35,-0.51,0.0,0.41,122.0,154.0,12.0,5.39,195.0,18.27,0.6,4.24897337,2.9048059,3.82369375,3.58795834,3.6413579,41.35211182,0.0,5.68,2.39009833,6.63530397,2.27345252,3.17545891,4.33931255,4.2396245,3.28405929,2.95689249,3.50131869,3.6403029,40.87874222,0.0,0.60209507,-0.21254814,-0.46726321999999954,48.77514267,0.0,-6.88101053,-7.34827375,-0.46726316,0.25996009,0.0,0.0,pnr143,V1,tgt,lh,6.766550137383618,1.833674601252122,1.2940758647963648,0.8242407188029675,1.2071078431372548,1.1604901960784313,0.4130434782608696,True,True,-0.6831524400000002,False,3,True,0.42527961999999997,0.91888785,1.34416747,-0.6831524400000002,-6.66512131
-5.52,-0.41,8.0,0.64,122.0,154.0,13.0,5.52,208.0,22.72,0.67,5.56068897,4.21874571,4.83708191,6.00216961,5.15467167,123.38204193,0.0,4.65,3.18377233,5.81239653,2.84111214,3.90790582,6.02861309,5.66530371,5.72402382,5.78921413,5.91370726,4.98013163,114.43850708,0.0,0.43921259,-0.56829751,-1.7030255799999998,68.11650085,0.0,-2.05402589,-3.75705147,-1.70302558,5.61934853,1.83,2.72,pnr143,V1,tgt,lh,6.907996771074609,1.833674601252122,1.2940758647963648,0.8242407188029675,1.2071078431372548,1.1604901960784313,0.6630434782608696,True,True,-1.7834238999999998,False,5,True,0.72360706,0.6183361999999999,1.3419432599999999,-1.7834238999999998,-1.97362757
-6.63,-0.19,12.0,0.74,122.0,154.0,14.0,6.42,201.0,26.79,0.69,8.08670902,4.79237986,6.09109306,7.41905403,6.59730864,250.73654175,0.0,4.18,5.95220518,5.82990885,5.35674763,6.68343544,5.77714062,6.62286377,7.30926991,7.04526997,7.33601618,6.42832708,224.84991455,0.0,0.39585316,-0.83907115,-0.9042995,86.80467987,0.0,-2.14829421,-3.05259371,-0.9042995,2.85027194,1.87,2.68,pnr143,V1,tgt,lh,7.952614860199596,1.833674601252122,1.2940758647963648,0.8242407188029675,1.2071078431372548,1.1604901960784313,0.7717391304347826,True,True,-2.6266741700000003,False,5,True,1.9956159600000003,1.2987132000000008,3.294329160000001,-2.6266741700000003,-0.42591953999999976
-7.52,0.13,15.0,0.72,122.0,154.0,15.0,7.17,190.0,19.07,0.65,14.71583843,10.15584469,12.72881889,13.60032558,12.80020714,285.6817627,0.0,7.59,12.14031506,13.72705555,10.71587563,9.55973434,10.59645748,17.27675247,11.50291824,15.49837589,13.48807812,12.71011734,278.32064819,0.0,0.40371549,-0.98860282,-2.33156955,93.14112091,0.0,0.25636685,-2.0752027,-2.33156943,10.28077507,1.96,2.96,pnr143,V1,tgt,lh,8.78773698684488,1.833674601252122,1.2940758647963648,0.8242407188029675,1.2071078431372548,1.1604901960784313,0.75,True,True,-3.4444808899999995,False,5,True,1.9870195400000004,2.572974199999999,4.5599937399999995,-3.4444808899999995,1.3692781899999993
4.15,-2.03,16.0,0.69,122.0,155.0,1.0,4.08,133.0,16.28,0.97,1.71321487,13.13169193,3.68620515,6.10374928,6.15871525,2.01903582,0.15568182,43.46,1.8617667,23.5163269,-4.04537439,28.65666389,14.659729,-9.60011578,-1.23120046,-8.26113319,5.74307156,5.69427061,1.73993397,0.18748232,23.5752697,19.33639336,-2.07995189,7.67707491,0.00597254,0.56956387,-1.51038802,-2.07995176,12.29507351,1.35,4.35,pnr143,V1,tgt,lh,4.340488675045339,1.833674601252122,1.2940758647963648,0.8242407188029675,1.2071078431372548,1.1604901960784313,0.717391304347826,False,False,7.027942650000001,False,5,True,-1.97299028,-9.44548678,-11.41847706,7.027942650000001,-8.53833067
3.59,-2.16,14.0,0.64,122.0,155.0,2.0,3.84,134.0,19.52,0.82,6.6704011,5.87873125,5.53561258,6.81676626,6.22537756,276.9881897,0.0,3.75,5.53858662,6.33072138,5.03635406,6.90434933,6.23020077,5.28802967,6.13256121,6.47291231,6.7716403,6.07229471,257.55630493,0.0,16.68438148,12.95491982,-2.69200588,10.08150482,0.00166733,0.62248731,-2.06951857,-2.69200587,35.64907074,1.39,4.12,pnr143,V1,tgt,lh,4.0870319516112135,1.833674601252122,1.2940758647963648,0.8242407188029675,1.2071078431372548,1.1604901960784313,0.6630434782608696,True,True,-0.9380350099999992,False,5,True,1.1347885200000007,-0.34311867000000085,0.7916698499999999,-0.9380350099999992,-1.1314835600000008
3.14,-2.29,9.0,0.55,122.0,155.0,3.0,3.7,157.0,17.47,0.68,3.45545602,3.49338078,3.15077758,3.33256578,3.3580451,52.66802979,0.0,4.64,1.40997875,5.08824348,3.27765274,2.13457346,2.89519596,3.15272808,4.34906578,4.4318943,3.3313117,3.33784151,51.86889648,0.0,10.39304066,7.36397219,-1.36446011,12.80636883,0.00040792,-0.83951414,-2.20397425,-1.36446011,4.68061733,1.41,3.85,pnr143,V1,tgt,lh,3.954991110393914,1.833674601252122,1.2940758647963648,0.8242407188029675,1.2071078431372548,1.1604901960784313,0.5652173913043479,True,True,0.16081499999999993,False,4,True,0.30467844,-0.34260319999999966,-0.03792475999999967,0.16081499999999993,-2.36478925
2.89,-2.34,5.0,0.41,122.0,155.0,4.0,3.62,162.0,17.03,0.68,4.4010005,3.48536706,3.77529073,4.5643177,4.05649376,64.27324677,0.0,5.07,3.89497066,4.12927198,4.02310514,3.03320456,4.31304789,4.42308664,3.78651261,3.47997236,4.54632378,3.95487404,59.54774857,0.0,5.15117455,2.9341898,2.6342086699999996,16.05008888,7.939e-05,52.2338028,54.86801147,2.63421082,0.2083396,0.0,0.0,pnr143,V1,tgt,lh,3.8840130824279355,1.833674601252122,1.2940758647963648,0.8242407188029675,1.2071078431372548,1.1604901960784313,0.4130434782608696,True,True,-1.07895064,False,3,True,0.6257097700000003,0.28992366999999986,0.9156334400000001,-1.07895064,55.94696211
2.77,-2.23,1.0,0.2,122.0,155.0,5.0,3.47,173.0,22.06,0.63,3.51671839,1.93491149,2.40039515,3.84657645,2.92465043,38.08000946,0.0,4.75,1.89720047,3.83830881,1.86963511,2.81917286,1.42029428,2.76120067,3.80052829,2.48844528,3.81395197,2.74266982,32.73661041,1e-08,1.86096311,0.40331593,-1.9487438199999971,19.12651825,1.735e-05,-19.55362892,-21.50237274,-1.94874477,0.92492032,0.0,0.0,pnr143,V1,tgt,lh,3.7333705500106795,1.833674601252122,1.2940758647963648,0.8242407188029675,1.2071078431372548,1.1604901960784313,0.1847826086956522,True,True,-1.9116649600000002,False,1,True,1.1163232399999998,0.4654836600000001,1.5818069,-1.9116649600000002,-19.59070778
-5.61,0.23,0.0,0.41,122.0,155.0,12.0,5.6,185.0,18.8,0.63,5.59255171,3.51214004,4.2009387,5.08050776,4.59653473,81.39932251,0.0,5.11,2.30573821,6.25559902,3.70800853,5.14853525,3.80531883,5.83661652,3.00186896,5.23836279,4.93883371,4.46651602,75.85412598,0.0,0.58148742,0.09452246,0.04283277000000002,16.12608337,7.644e-05,0.15944719,0.20227996,0.04283276,0.00232748,0.0,0.0,pnr143,V1,tgt,lh,6.880317677982722,1.833674601252122,1.2940758647963648,0.8242407188029675,1.2071078431372548,1.1604901960784313,0.4130434782608696,True,True,-1.56836772,False,3,True,1.3916130100000004,0.6887986600000002,2.0804116700000006,-1.56836772,1.77064768
-5.53,0.14,7.0,0.68,122.0,155.0,13.0,5.53,205.0,22.73,0.69,4.87269258,2.6084919,4.18387556,3.81058836,3.86891198,89.8039856,0.0,4.09,1.98709977,5.53153133,3.51803827,3.10256624,4.12878704,4.09379005,3.34957457,5.4240489,3.71107364,3.8679626,88.0832901,0.0,0.41667968,-0.23181972,-0.2744280699999999,27.29131317,3.5e-07,-0.96233016,-1.23675823,-0.2744281,0.18610394,1.83,2.72,pnr143,V1,tgt,lh,6.813957904944359,1.833674601252122,1.2940758647963648,0.8242407188029675,1.2071078431372548,1.1604901960784313,0.7065217391304348,True,True,-1.20209646,False,5,True,0.6888170200000001,1.5753836599999995,2.2642006799999996,-1.20209646,-0.034661770000000036
-6.34,0.23,0.0,0.84,122.0,155.0,14.0,6.2,211.0,21.98,0.65,8.53158855,6.08556461,7.55664635,9.06121922,7.80875444,276.0078125,0.0,4.71,6.88941717,7.16098309,5.50838661,6.41303873,8.29395676,9.79238415,6.81220436,8.54780388,8.94454861,7.58826256,256.10327148,0.0,0.43666556,-0.44970894,-0.08871078999999993,44.10065079,0.0,2.78338218,2.69467139,-0.08871074,0.02634269,1.87,2.68,pnr143,V1,tgt,lh,7.604252021135409,1.833674601252122,1.2940758647963648,0.8242407188029675,1.2071078431372548,1.1604901960784313,0.8804347826086957,True,True,-2.9756546100000003,False,6,True,0.9749422000000001,1.4710817400000007,2.446023940000001,-2.9756546100000003,5.670326
-7.56,0.35,19.0,0.86,122.0,155.0,15.0,7.22,217.0,22.02,0.66,9.6159935,5.96506453,8.29106045,9.69326019,8.39134502,349.2116394,0.0,4.5,6.65205574,8.083951,6.70586252,7.49963808,8.50486565,8.56139946,8.82503319,8.98092747,9.56755543,8.1453228,311.52682495,0.0,0.60706913,-0.50283456,-0.8801829899999998,57.10048676,0.0,4.8690877,3.98890471,-0.88018328,3.06333685,1.95,2.78,pnr143,V1,tgt,lh,8.80449171111757,1.833674601252122,1.2940758647963648,0.8242407188029675,1.2071078431372548,1.1604901960784313,0.9021739130434783,True,True,-3.72819566,False,6,True,1.3249330500000003,2.3259959199999996,3.65092897,-3.72819566,7.71710037
4.52,-1.55,12.0,0.61,122.0,156.0,1.0,4.0,112.0,17.11,0.88,-8.22468281,12.79424858,-0.74248224,1.72359061,1.38766837,0.07450257,0.78495263,50.97,-8.28305054,2.96773529,-5.4427104,19.90356255,20.48816299,-11.24542522,-0.19882944,-12.6471405,1.40259445,0.7708838,0.02264919,0.88040661,28.39209175,23.51822281,-2.99993994,7.6697216,0.00599625,2.60204887,-0.39789107,-2.99994016,39.24681473,1.31,4.11,pnr143,V1,tgt,lh,4.280421888790868,1.833674601252122,1.2940758647963648,0.8242407188029675,1.2071078431372548,1.1604901960784313,0.6304347826086957,False,False,11.07065797,False,4,True,-7.482200569999999,-13.536730819999999,-21.01893139,11.07065797,-11.46854904
4.03,-1.62,12.0,0.58,122.0,156.0,2.0,3.72,153.0,20.06,0.8,6.15172482,4.59559822,5.54301453,6.14034367,5.60767031,208.10565186,0.0,3.9,4.55975962,5.38090515,4.82550526,4.95400715,5.7883997,5.77227449,4.85411167,7.36520767,6.07137012,5.50244093,196.69631958,0.0,19.78803062,15.64034939,-3.38628035,9.83114815,0.00190109,0.4267109,-2.95956945,-3.38628054,40.6989975,1.34,3.89,pnr143,V1,tgt,lh,3.9623031004411406,1.833674601252122,1.2940758647963648,0.8242407188029675,1.2071078431372548,1.1604901960784313,0.5978260869565217,True,True,-1.5447454499999997,False,4,True,0.6087102900000003,0.9474163099999995,1.5561265999999998,-1.5447454499999997,-1.4148240000000003
3.69,-1.68,8.0,0.48,122.0,156.0,3.0,3.56,165.0,20.02,0.69,5.31910896,3.78247428,3.11419702,4.39293575,4.15217876,93.15385437,0.0,4.31,3.71465731,4.14296484,4.025105,3.86495185,3.95704055,4.06476212,2.41731763,5.98720789,4.3412652,4.05319548,86.30715942,0.0,12.17756653,8.93463135,-1.95542121,11.97903252,0.00062325,0.72815895,-1.22726226,-1.95542121,15.4841671,1.41,3.85,pnr143,V1,tgt,lh,3.7726831322850614,1.833674601252122,1.2940758647963648,0.8242407188029675,1.2071078431372548,1.1604901960784313,0.4891304347826087,True,True,-0.6104614700000002,False,3,True,2.20491194,-0.66827726,1.5366346800000001,-0.6104614700000002,-0.6168007899999999
3.46,-1.73,0.0,0.35,122.0,156.0,4.0,3.45,159.0,14.57,0.61,5.26503849,3.75017858,3.66573906,4.75589514,4.35921288,66.96881104,0.0,5.34,2.57721972,4.53036642,4.78897381,4.45071125,4.26451969,3.72335029,4.36385202,4.64639807,4.69031334,4.22196341,61.08511734,0.0,6.01741886,3.78691506,-6.5288848900000005,13.46485233,0.00029169,93.9424057,87.41352081,-6.52888012,0.71535033,0.0,0.0,pnr143,V1,tgt,lh,3.664758742956922,1.833674601252122,1.2940758647963648,0.8242407188029675,1.2071078431372548,1.1604901960784313,0.34782608695652173,True,True,-1.0057165599999998,False,2,True,1.5992994300000003,-0.0844395200000001,1.5148599100000002,-1.0057165599999998,88.41923736999999
3.29,-1.69,2.0,0.17,122.0,156.0,5.0,3.33,170.0,21.13,0.6,5.15361834,3.75619793,4.15515757,4.77258873,4.45939064,75.39530945,0.0,5.15,2.16515136,4.17303562,2.72771168,5.99088287,4.69021606,3.48725724,5.36240196,5.92204714,4.66046858,4.3488884,71.26229858,0.0,2.26391292,0.91482973,-2.69203508,13.51076412,0.00028497,-1.75159037,-4.44362545,-2.6920352,1.33253789,0.0,0.0,pnr143,V1,tgt,lh,3.530401407072515,1.833674601252122,1.2940758647963648,0.8242407188029675,1.2071078431372548,1.1604901960784313,0.1521739130434783,True,True,-1.0163908,False,1,True,0.9984607700000003,0.39895964000000017,1.3974204100000005,-1.0163908,-3.42723465
-5.77,0.85,0.0,0.44,122.0,156.0,12.0,5.78,168.0,20.65,0.69,3.09622788,1.86433661,1.77700782,2.57831454,2.32897162,27.3699398,2.1e-07,4.46,2.56681037,2.172328,0.87703925,0.84002185,4.0349822,1.7878648,2.21409988,3.33996463,2.55355501,2.2629199,25.5084095,5.3e-07,0.53401667,0.29377091,0.6245031299999999,3.56608105,0.06001994,1.0316335,1.65613663,0.62450308,1.05461299,1.79,2.47,pnr143,V1,tgt,lh,6.984013030960654,1.833674601252122,1.2940758647963648,0.8242407188029675,1.2071078431372548,1.1604901960784313,0.44565217391304357,True,True,-0.71397793,False,3,True,1.31922006,-0.08732879000000016,1.2318912699999998,-0.71397793,2.37011456
-5.58,0.69,8.0,0.72,122.0,156.0,13.0,5.61,187.0,24.34,0.74,4.64476204,2.30761147,3.71913314,3.33548617,3.50174809,87.13343811,0.0,3.76,3.858006,3.02983975,2.69088244,2.40684938,3.87374163,3.84439421,4.12675238,4.87528563,3.30141878,3.55279589,86.66017151,0.0,0.39444605,-0.00078334,-0.09366392999999995,9.06227493,0.0028508,-1.47286654,-1.56653047,-0.09366391,0.03919249,1.79,2.47,pnr143,V1,tgt,lh,6.803395762336714,1.833674601252122,1.2940758647963648,0.8242407188029675,1.2071078431372548,1.1604901960784313,0.75,True,True,-1.0278747,False,5,True,0.9256289,1.41152167,2.33715057,-1.0278747,-0.5386557700000001
-5.76,0.8,14.0,0.89,122.0,156.0,14.0,5.77,191.0,24.8,0.69,6.48737431,5.18907452,5.8392086,6.11544132,5.90777445,156.08798218,0.0,4.74,3.95838523,7.77961016,5.01580763,6.65667629,4.26921463,6.53229332,4.57934761,7.90292835,6.0210042,5.85139465,153.99688721,0.0,0.40530747,-0.22437964,-0.61930609,20.51338768,8.82e-06,-1.55162811,-2.1709342,-0.61930609,1.70517838,1.87,2.51,pnr143,V1,tgt,lh,6.976427802204601,1.833674601252122,1.2940758647963648,0.8242407188029675,1.2071078431372548,1.1604901960784313,0.9347826086956522,True,True,-0.9263668000000003,False,6,True,0.6481657099999998,0.65013408,1.2982997899999997,-0.9263668000000003,-1.2445673999999998
-7.54,0.86,19.0,0.92,122.0,156.0,15.0,7.26,210.0,16.4,0.64,14.12272739,8.27235413,13.55921745,13.88586807,12.460042,333.07583618,0.0,6.85,9.71915627,13.42100239,10.50438118,10.51595306,13.16068554,11.64777565,16.11885452,11.36273384,13.73483467,12.23057652,304.44216919,0.0,0.6194663,-0.24906948,0.12658142999999988,33.58643723,2e-08,1.83322847,1.9598099,0.12658134,0.01988892,1.96,2.62,pnr143,V1,tgt,lh,8.752267704852985,1.833674601252122,1.2940758647963648,0.8242407188029675,1.2071078431372548,1.1604901960784313,0.9673913043478262,True,True,-5.613513940000001,False,7,True,0.5635099399999994,5.28686332,5.85037326,-5.613513940000001,7.5733238400000005
4.86,-1.03,5.0,0.51,122.0,157.0,1.0,3.93,99.0,17.33,0.8,-16.37698555,20.70100212,3.30949283,1.64717472,2.32017112,0.12475446,0.72401619,65.88,-9.00688648,-4.74185419,-0.76867056,30.27618217,25.88461113,-11.70729637,-0.12837517,-14.21731758,1.42718279,1.88895094,0.08070388,0.77641107,27.31360626,21.80746841,-2.5075631100000004,7.79502487,0.00560502,-1.77029896,-4.27786207,-2.50756311,24.44785309,1.31,4.11,pnr143,V1,tgt,lh,4.259327224901262,1.833674601252122,1.2940758647963648,0.8242407188029675,1.2071078431372548,1.1604901960784313,0.5217391304347826,False,False,19.0538274,False,4,True,-19.68647838,-17.39150929,-37.07798767,19.0538274,-23.33168947
4.49,-1.09,9.0,0.49,122.0,157.0,2.0,3.7,125.0,20.11,0.79,2.95221019,1.42874658,2.19218135,2.96924758,2.38559651,34.71204758,1e-08,4.06,-0.02900496,2.09419775,3.06526971,1.84098685,2.49346781,2.21845865,2.01640153,3.58839226,2.88635588,2.23937225,30.19283867,5e-08,18.54414558,14.15790749,-1.645428,9.24250412,0.00259168,0.66467744,-0.98075056,-1.64542794,12.31588364,1.34,3.89,pnr143,V1,tgt,lh,3.9802119335829427,1.833674601252122,1.2940758647963648,0.8242407188029675,1.2071078431372548,1.1604901960784313,0.5,True,True,-1.5405010000000001,False,3,True,0.7600288400000004,0.7634347699999997,1.52346361,-1.5405010000000001,0.5597504400000001
4.24,-1.08,7.0,0.41,122.0,157.0,3.0,3.52,149.0,22.04,0.72,3.51266408,2.8526051,2.90738654,3.88445377,3.28927732,61.01943207,0.0,4.22,1.78602517,3.19432664,3.16631532,3.6089468,3.48623538,2.20620251,2.99572134,3.98786473,3.8328805,3.13736153,54.49080658,0.0,11.09380054,7.89850807,0.58614254,10.21974373,0.00155104,2.85640478,3.44254732,0.58614254,1.15707159,1.36,3.64,pnr143,V1,tgt,lh,3.7707069832967828,1.833674601252122,1.2940758647963648,0.8242407188029675,1.2071078431372548,1.1604901960784313,0.4130434782608696,True,True,-1.03184867,False,3,True,0.6052775399999999,0.05478144000000018,0.6600589800000001,-1.03184867,4.47439599
3.96,-1.1,3.0,0.27,122.0,157.0,4.0,3.34,157.0,16.64,0.75,5.34956408,4.1021781,3.96288919,4.98747015,4.60052538,81.3965683,0.0,5.11,3.98403692,5.17039347,0.82468426,4.83902836,4.48953199,6.59330797,5.51769447,4.39513779,4.89741611,4.51894665,78.64188385,0.0,5.29385138,3.26499915,-19.444869999999995,9.98546982,0.00175332,113.10270691,93.65783691,-19.44486809,5.5854249,1.36,3.38,pnr143,V1,tgt,lh,3.562054344599914,1.833674601252122,1.2940758647963648,0.8242407188029675,1.2071078431372548,1.1604901960784313,0.26086956521739135,True,True,-0.8852920500000003,False,2,True,1.3866748900000005,-0.13928890999999988,1.2473859800000007,-0.8852920500000003,94.54312896
3.79,-1.06,1.0,0.13,122.0,157.0,5.0,3.21,176.0,21.12,0.66,4.15094995,3.05289149,3.62055254,3.10681868,3.48280311,47.8325119,0.0,5.05,3.52835321,4.45711946,1.9117645,4.27610493,3.886904,3.93784237,2.96532512,3.97301316,3.0379765,3.54915881,48.68936539,0.0,1.8974123,0.74231648,-6.761583330000001,8.80823517,0.00326174,-19.40874672,-26.17033005,-6.76158237,3.44868708,0.0,0.0,pnr143,V1,tgt,lh,3.406157454502583,1.833674601252122,1.2940758647963648,0.8242407188029675,1.2071078431372548,1.1604901960784313,0.10869565217391305,True,True,-0.053927190000000014,False,1,True,0.5303974100000004,0.5676610499999999,1.0980584600000003,-0.053927190000000014,-26.11640286
-5.88,1.43,1.0,0.43,122.0,157.0,12.0,5.97,167.0,20.11,0.76,2.94067311,2.64694023,1.9350009,2.93592691,2.61463523,25.33444786,5.8e-07,5.21,1.28861332,2.93175316,1.70027018,1.67768466,3.94929075,2.05553961,4.38589764,1.66180766,2.9141686,2.50471783,22.93473816,1.96e-06,0.4545888,0.32988992,-1.03923325,0.96236616,0.32745057,0.80326432,-0.23596893,-1.03923333,2.5189774,1.78,2.31,pnr143,V1,tgt,lh,7.0922304752924825,1.833674601252122,1.2940758647963648,0.8242407188029675,1.2071078431372548,1.1604901960784313,0.4347826086956522,True,True,-0.2889866800000003,False,3,True,1.0056722100000002,-0.7119393299999999,0.2937328800000003,-0.2889866800000003,0.05301775000000028
-5.7,1.51,4.0,0.68,122.0,157.0,13.0,5.84,180.0,23.48,0.78,3.22769523,2.99493575,3.58052135,4.34333324,3.53662133,80.80874634,0.0,3.94,2.70745993,3.97213769,2.39811969,3.24967384,3.2451303,3.69271564,3.56404257,3.47319412,4.31478167,3.39851546,72.97784424,0.0,0.3291083,0.02860701,-0.6584134100000005,4.8413043,0.02861446,4.51436329,3.85594988,-0.65841359,1.20581603,1.78,2.31,pnr143,V1,tgt,lh,6.915945044588301,1.833674601252122,1.2940758647963648,0.8242407188029675,1.2071078431372548,1.1604901960784313,0.7065217391304348,True,True,-1.34839749,False,5,True,-0.35282612,0.5855856000000004,0.23275948000000035,-1.34839749,5.20434737
-5.56,1.88,0.0,0.84,122.0,157.0,14.0,5.8,180.0,24.77,0.76,4.76760626,2.32455158,3.24670911,3.85376382,3.54815769,81.01232147,0.0,3.95,0.53584945,3.81729388,3.73023725,2.73986053,2.65524364,5.1155057,3.95592594,4.83723402,3.73978329,3.45508981,76.1064682,0.0,0.27691242,-0.24406913,-0.002516270000000098,13.1144495,0.00034861,0.95459729,0.95208102,-0.00251627,2.231e-05,1.84,2.32,pnr143,V1,tgt,lh,6.80525112825302,1.833674601252122,1.2940758647963648,0.8242407188029675,1.2071078431372548,1.1604901960784313,0.8804347826086957,True,True,-1.5292122400000001,False,6,True,1.5208971500000001,0.9221575299999998,2.44305468,-1.5292122400000001,2.48129326
