,x,y,z,d,xv,yv,zv,scale_xy_dist,t1,snr,acf_fwhm,orth,iso0,iso90,sur,task all,task F,task p-val,stdev_xerrts,0,23,45,67,90,112,135,157,NULL,theta all,theta F,tgt_theta p-val,iso0_0,iso0_23,iso0_45,iso0_67,iso0_90,iso0_112,iso0_135,iso0_157,iso0_theta all,iso0_theta F,iso0_theta p-val,iso90_0,iso90_23,iso90_45,iso90_67,iso90_90,iso90_112,iso90_135,iso90_157,iso90_theta all,iso90_theta F,iso90_theta p-val,orth_0,orth_23,orth_45,orth_67,orth_90,orth_112,orth_135,orth_157,orth_theta all,orth_theta F,orth_theta p-val,sur.1,ctr,ctr-sur,ctr-sur F,loc p-val,sur_unwarp,ctr_unwarp,ctr-sur_unwarp,ctr-sur_unwarp F,polar_angle,eccentricity,V23_superficial_deveined,V23_superficial_deveined F,V23_superficial_deveined_iso0,V23_superficial_deveined_iso0 F,V23_superficial_deveined_iso90,V23_superficial_deveined_iso90 F,V23_superficial_deveined_orth,V23_superficial_deveined_orth F,V23_superficial_deveined_sur,V23_superficial_deveined_sur F,V23_superficial_deveined_task,V23_superficial_deveined_task F,task_unwarp_gPPI_V23_tgt_filled_deveined_L2 p-val,V23_middle_deveined,V23_middle_deveined F,V23_middle_deveined_iso0,V23_middle_deveined_iso0 F,V23_middle_deveined_iso90,V23_middle_deveined_iso90 F,V23_middle_deveined_orth,V23_middle_deveined_orth F,V23_middle_deveined_sur,V23_middle_deveined_sur F,V23_middle_deveined_task,V23_middle_deveined_task F,task_unwarp_gPPI_V23_tgt_filled_deveined_L1 p-val,V23_deep_deveined,V23_deep_deveined F,V23_deep_deveined_iso0,V23_deep_deveined_iso0 F,V23_deep_deveined_iso90,V23_deep_deveined_iso90 F,V23_deep_deveined_orth,V23_deep_deveined_orth F,V23_deep_deveined_sur,V23_deep_deveined_sur F,V23_deep_deveined_task,V23_deep_deveined_task F,task_unwarp_gPPI_V23_tgt_filled_deveined_L0 p-val,V1_tgt_superficial_deveined,V1_tgt_superficial_deveined F,V1_tgt_superficial_deveined_iso0,V1_tgt_superficial_deveined_iso0 F,V1_tgt_superficial_deveined_iso90,V1_tgt_superficial_deveined_iso90 F,V1_tgt_superficial_deveined_orth,V1_tgt_superficial_deveined_orth F,V1_tgt_superficial_deveined_sur,V1_tgt_superficial_deveined_sur F,V1_tgt_superficial_deveined_task,V1_tgt_superficial_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_tgt_L2 p-val,V1_tgt_middle_deveined,V1_tgt_middle_deveined F,V1_tgt_middle_deveined_iso0,V1_tgt_middle_deveined_iso0 F,V1_tgt_middle_deveined_iso90,V1_tgt_middle_deveined_iso90 F,V1_tgt_middle_deveined_orth,V1_tgt_middle_deveined_orth F,V1_tgt_middle_deveined_sur,V1_tgt_middle_deveined_sur F,V1_tgt_middle_deveined_task,V1_tgt_middle_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_tgt_L1 p-val,V1_tgt_deep_deveined,V1_tgt_deep_deveined F,V1_tgt_deep_deveined_iso0,V1_tgt_deep_deveined_iso0 F,V1_tgt_deep_deveined_iso90,V1_tgt_deep_deveined_iso90 F,V1_tgt_deep_deveined_orth,V1_tgt_deep_deveined_orth F,V1_tgt_deep_deveined_sur,V1_tgt_deep_deveined_sur F,V1_tgt_deep_deveined_task,V1_tgt_deep_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_tgt_L0 p-val,V1_sur_superficial_deveined,V1_sur_superficial_deveined F,V1_sur_superficial_deveined_iso0,V1_sur_superficial_deveined_iso0 F,V1_sur_superficial_deveined_iso90,V1_sur_superficial_deveined_iso90 F,V1_sur_superficial_deveined_orth,V1_sur_superficial_deveined_orth F,V1_sur_superficial_deveined_sur,V1_sur_superficial_deveined_sur F,V1_sur_superficial_deveined_task,V1_sur_superficial_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_sur_L2 p-val,V1_sur_middle_deveined,V1_sur_middle_deveined F,V1_sur_middle_deveined_iso0,V1_sur_middle_deveined_iso0 F,V1_sur_middle_deveined_iso90,V1_sur_middle_deveined_iso90 F,V1_sur_middle_deveined_orth,V1_sur_middle_deveined_orth F,V1_sur_middle_deveined_sur,V1_sur_middle_deveined_sur F,V1_sur_middle_deveined_task,V1_sur_middle_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_sur_L1 p-val,V1_sur_deep_deveined,V1_sur_deep_deveined F,V1_sur_deep_deveined_iso0,V1_sur_deep_deveined_iso0 F,V1_sur_deep_deveined_iso90,V1_sur_deep_deveined_iso90 F,V1_sur_deep_deveined_orth,V1_sur_deep_deveined_orth F,V1_sur_deep_deveined_sur,V1_sur_deep_deveined_sur F,V1_sur_deep_deveined_task,V1_sur_deep_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_sur_L0 p-val
10,-6.74,-7.42,19.0,0.0,106.0,152.0,11.0,7.84,106.0,17.16,0.68,1.90703011,2.63786435,2.24014115,3.07307315,2.46452713,22.31873703,2.66e-06,5.62,1.21466482,0.88592786,1.593081,3.81967998,2.61991715,2.11804414,3.26274514,2.37142682,3.09210658,2.32851291,19.49839783,1.123e-05,1.67318475,1.47589588,1.49112177,2.44512105,1.93323338,5.92557144,1.41713679,4.81388187,-0.45642039,0.44242522,0.50611652,4.2416358,2.56871223,0.00080178,-0.05647527,3.30717731,1.89213729,3.93782926,1.77829516,-0.81793934,1.43832815,0.23071069,1.51408029,2.44232225,0.84911197,1.50860119,2.71794915,4.02191162,-0.54725116,2.74433041,-1.21150792,3.14646244,0.07641373,2.07838655,-0.38143039,-2.45981693,61.69261551,0.0,2.11669993,-1.82810497,-3.94480491,16.56774902,0.0,0.0,0.01272381,25.63199997,0.34820318,5.5747695,0.10163224,0.49231216,0.06845728,0.21531691,-0.10313131,0.51200467,0.17367691,0.070348,0.79088848,0.01608525,26.51375008,0.38473502,5.55865002,0.10210629,0.40005669,0.06363364,0.14917684,-0.12585478,0.61709756,0.22247341,0.11880847,0.73040694,0.02757577,36.58084106,0.41755652,5.28570366,0.07666227,0.17905331,0.01916634,0.01076824,-0.17029613,0.89520389,-0.00602704,0.00012521,0.99107436,0.00925414,15.15595818,0.30852056,3.43820357,0.16709991,1.01823461,0.12687771,0.56177193,0.0091104,0.0030631,0.78837103,1.54833412,0.21368942,0.01473764,27.09019852,0.3328644,3.68497252,0.1155692,0.44178239,0.05879132,0.10965482,-0.03986667,0.05402112,0.35910437,0.32704177,0.56754193,0.01636917,22.20513153,0.33429286,3.27088571,0.15135914,0.67570752,0.11683787,0.39223483,-0.01370063,0.00567562,0.6097998,0.96652144,0.32580035,0.00925414,15.15595818,0.30852056,3.43820357,0.16709991,1.01823461,0.12687771,0.56177193,0.0091104,0.0030631,0.78837103,1.54833412,0.21368942,0.01473764,27.09019852,0.3328644,3.68497252,0.1155692,0.44178239,0.05879132,0.10965482,-0.03986667,0.05402112,0.35910437,0.32704177,0.56754193,0.01636917,22.20513153,0.33429286,3.27088571,0.15135914,0.67570752,0.11683787,0.39223483,-0.01370063,0.00567562,0.6097998,0.96652144,0.32580035
11,-6.8,-7.92,19.0,0.0,106.0,152.0,12.0,8.25,115.0,12.3,0.68,5.29262972,4.89044523,5.64511061,4.97239876,5.2001462,46.9228096,0.0,8.17,4.70082712,6.14185667,3.44653082,6.53349543,6.50759983,2.32863164,6.36521769,6.07382345,4.93431139,5.22058487,46.41575241,0.0,0.14420559,1.9993422,7.16795778,1.83478534,5.74100447,7.686409,3.80344748,10.58326721,-0.10742707,0.01179921,0.91352366,3.39740443,5.19977093,7.39334917,5.60293055,5.37170267,5.6988821,6.33381081,6.02221966,0.67566699,0.4601469,0.49772139,4.34535027,3.03073406,4.61870813,6.60495472,8.90464306,4.70624495,9.43583679,0.9860056,0.38645002,0.15223664,0.69649497,1.76656926,-0.85273701,-2.61930633,62.55173492,0.0,3.39816308,-0.38591737,-3.78408051,6.51255178,2.41,6.75,0.01957282,28.49490356,0.39081913,3.29930711,-0.139327,0.43458945,-0.31823412,2.18592262,-0.0095343,0.0020365,1.8920573,3.92346573,0.0479056,0.02456205,29.03466225,0.43949661,3.40667915,-0.16792709,0.50814939,-0.36876655,2.35271597,-0.03718199,0.02532306,1.98617446,4.44649649,0.03523502,0.03273777,23.84143639,0.44506815,2.77690554,-0.14959535,0.31526795,-0.36192685,1.77800691,-0.01330962,0.00254762,2.36669421,6.45439434,0.01122651,0.01271477,13.37345982,0.29780573,1.49741328,-0.05876811,0.05887481,-0.24034576,0.94228339,0.17274131,0.51217651,3.06855392,10.96451759,0.00096384,0.01764489,18.01677895,0.3279258,1.65932965,-0.11222778,0.19331604,-0.3041755,1.36213279,0.14075537,0.31256309,2.79311609,9.17960548,0.00251372,0.02422461,22.79761505,0.33682907,1.5567162,-0.12570943,0.21852098,-0.32861283,1.45457006,0.15468083,0.3365154,2.65053916,8.56020451,0.00351795,0.01271477,13.37345982,0.29780573,1.49741328,-0.05876811,0.05887481,-0.24034576,0.94228339,0.17274131,0.51217651,3.06855392,10.96451759,0.00096384,0.01764489,18.01677895,0.3279258,1.65932965,-0.11222778,0.19331604,-0.3041755,1.36213279,0.14075537,0.31256309,2.79311609,9.17960548,0.00251372,0.02422461,22.79761505,0.33682907,1.5567162,-0.12570943,0.21852098,-0.32861283,1.45457006,0.15468083,0.3365154,2.65053916,8.56020451,0.00351795
12,-6.45,-8.13,20.0,0.0,106.0,152.0,13.0,8.37,140.0,9.51,0.68,10.77030563,10.40099049,10.14997673,10.28080368,10.40051937,150.03291321,0.0,9.14,10.76467991,11.53639603,10.89977169,10.95181561,7.23770857,11.17637634,10.44043636,9.97810173,10.27333927,10.35170746,145.10562134,0.0,11.40455627,6.50767899,4.58120537,16.99479485,12.47077179,10.82480049,6.4860611,12.94962692,0.1475668,0.01767832,0.89425345,12.61624718,11.65380192,6.19621086,5.64284515,8.31443882,7.8938961,16.50019455,11.66969013,-0.0794789,0.00521804,0.94242936,8.68478584,14.60127926,11.13208389,12.30201244,11.62201118,15.2821064,6.02812862,6.54994726,0.45725182,0.1707231,0.6795637,1.50002623,-1.24541521,-2.74544144,61.22422028,0.0,1.82039285,-3.03534102,-4.85573387,9.30156517,2.49,6.6,0.02885567,50.7122612,0.38308215,2.59562993,-0.30614728,1.71831846,-0.21703401,0.83252639,-0.02113432,0.00829001,5.61622524,28.30580139,1.3e-07,0.03531977,49.04942322,0.41571847,2.49012399,-0.34943229,1.79756153,-0.25025257,0.88517874,-0.0419808,0.026348,5.86676216,31.69512558,2e-08,0.05635343,58.58160019,0.42540672,2.10378504,-0.44066024,2.26847339,-0.33072215,1.23108113,-0.07370714,0.06433887,5.69118357,30.94978142,3e-08,0.02349486,37.47219086,0.23027143,0.73466218,-0.2733784,1.04540849,-0.20612124,0.56876165,0.22840644,0.73485017,6.64807606,42.23273468,0.0,0.03293972,52.04628372,0.26589167,0.90421104,-0.36504197,1.69507372,-0.31008187,1.17336583,0.17389829,0.39547905,6.09261942,36.20479584,0.0,0.03812497,46.30821228,0.24562205,0.67888391,-0.34428531,1.34401178,-0.20873253,0.48127139,0.23262806,0.62414438,6.50691414,42.3085289,0.0,0.02349486,37.47219086,0.23027143,0.73466218,-0.2733784,1.04540849,-0.20612124,0.56876165,0.22840644,0.73485017,6.64807606,42.23273468,0.0,0.03293972,52.04628372,0.26589167,0.90421104,-0.36504197,1.69507372,-0.31008187,1.17336583,0.17389829,0.39547905,6.09261942,36.20479584,0.0,0.03812497,46.30821228,0.24562205,0.67888391,-0.34428531,1.34401178,-0.20873253,0.48127139,0.23262806,0.62414438,6.50691414,42.3085289,0.0
13,-6.55,-4.65,0.0,0.0,106.0,153.0,6.0,5.83,101.0,15.77,0.65,3.54417491,3.40811443,4.56743479,2.46072888,3.49511337,35.7505455,0.0,6.29,2.20585036,5.12547112,3.8259182,4.66796064,3.4443233,4.6283493,4.78982735,2.23678493,2.47380996,3.70721078,39.25669861,0.0,4.49415016,4.58878565,-0.10415147,1.7902267,2.33200622,3.45160198,6.11569071,4.60949278,0.91904199,1.42883158,0.2322551,3.95761299,6.84299517,6.97276497,7.48239946,1.65735912,2.8690927,3.79827046,3.4792769,2.1214807,7.74131584,0.00550466,-1.163589,4.12804699,4.63723707,4.47116184,2.83962655,3.98577094,3.86979699,5.44314718,1.0629437,1.93882906,0.16412327,2.06348467,-0.68741,-2.75089478,81.05307007,0.0,6.01130009,2.42725039,-3.5840497,12.36150265,0.0,0.0,0.01059008,14.06995392,0.61045218,13.57709122,0.13055861,0.64370543,0.1658881,1.00182116,-0.08928943,0.3041383,1.37180889,3.47869825,0.06247272,0.01065146,9.15677452,0.66316658,13.00760937,0.17477745,0.9230482,0.21691886,1.36519361,-0.0776585,0.18500014,1.73805475,5.71010971,0.01706224,0.01416188,7.50962877,0.72372484,12.35930157,0.21485706,1.0946629,0.2681731,1.64306641,-0.07308345,0.12835389,1.90410149,7.03217602,0.0081396,0.00997434,14.10209846,0.61887735,11.08079529,0.15098742,0.66575253,0.16632868,0.77321112,-0.00996785,0.00284594,1.55428088,4.82022905,0.02836959,0.01250775,15.46026039,0.65221852,11.20943546,0.15149561,0.60139179,0.17270933,0.74989694,-0.04101801,0.04530832,1.5000695,4.52149534,0.03372965,0.00889766,5.17155504,0.69231915,11.05834007,0.25409237,1.50106788,0.31815669,2.29264426,0.00337232,0.00029177,2.17111397,9.65764141,0.0019419,0.00997434,14.10209846,0.61887735,11.08079529,0.15098742,0.66575253,0.16632868,0.77321112,-0.00996785,0.00284594,1.55428088,4.82022905,0.02836959,0.01250775,15.46026039,0.65221852,11.20943546,0.15149561,0.60139179,0.17270933,0.74989694,-0.04101801,0.04530832,1.5000695,4.52149534,0.03372965,0.00889766,5.17155504,0.69231915,11.05834007,0.25409237,1.50106788,0.31815669,2.29264426,0.00337232,0.00029177,2.17111397,9.65764141,0.0019419
14,-6.61,-5.41,20.0,0.0,106.0,153.0,7.0,6.34,107.0,20.86,0.67,2.20997739,1.77762651,1.30608141,1.88063717,1.79358065,13.65303516,0.00023242,5.23,2.64237785,1.3347038,2.12680221,1.49391365,2.20662236,1.16016924,2.10485077,1.04840708,1.88148355,1.77592564,12.99860859,0.00032799,1.94608557,1.50046456,1.51710057,0.6242494,1.39818084,4.49704504,2.68480659,0.01464276,-0.12706198,0.03946301,0.84257693,1.42467475,2.2433207,1.13629639,-1.35732245,-0.00038321,-0.25215182,4.01225185,2.85406709,-0.54508054,0.74083632,0.38961143,1.23449051,2.24025631,3.6901598,4.39563227,1.71614826,4.24287558,-0.79747778,0.825216,0.30016798,0.22439688,0.63581936,1.96246147,-0.48664424,-2.44910574,75.1398468,0.0,5.23621082,3.55325985,-1.68295097,2.74440861,0.0,0.0,0.01757682,58.86555481,0.38178399,8.0654068,-0.09396413,0.50640291,0.14345434,1.13786006,-0.0362493,0.07609085,-1.28244936,4.61739588,0.03190219,0.02174413,58.22112274,0.42451331,8.13222408,-0.10907414,0.5485034,0.14823282,0.97263467,-0.04886972,0.11178596,-1.16221631,3.89552855,0.04870514,0.03454856,69.03356934,0.45157966,7.432621,-0.14655316,0.78671509,0.13686167,0.66109055,-0.06659982,0.16461404,-1.26141536,4.76703262,0.02925465,0.01457932,45.15042496,0.31504199,4.30300283,-0.07171913,0.22515027,0.19251534,1.55237508,0.12526675,0.6916275,-0.6986531,1.45950615,0.22731031,0.01670593,41.09135818,0.33859843,4.50109053,-0.07087215,0.19614206,0.22051457,1.82143414,0.1074141,0.4631559,-0.58551127,1.02632308,0.3112826,0.02139405,45.21219635,0.34766224,4.21688604,-0.06878553,0.16633703,0.25527629,2.23187232,0.12690796,0.57592911,-0.57464784,1.0230242,0.31206108,0.01457932,45.15042496,0.31504199,4.30300283,-0.07171913,0.22515027,0.19251534,1.55237508,0.12526675,0.6916275,-0.6986531,1.45950615,0.22731031,0.01670593,41.09135818,0.33859843,4.50109053,-0.07087215,0.19614206,0.22051457,1.82143414,0.1074141,0.4631559,-0.58551127,1.02632308,0.3112826,0.02139405,45.21219635,0.34766224,4.21688604,-0.06878553,0.16633703,0.25527629,2.23187232,0.12690796,0.57592911,-0.57464784,1.0230242,0.31206108
15,-6.51,-5.77,0.0,0.0,106.0,153.0,8.0,6.57,103.0,20.76,0.65,1.5455451,2.08708787,1.15972686,1.71035671,1.62567914,10.91552067,0.00098917,5.3,1.53345811,2.54976416,1.66160464,1.20340598,0.96811885,0.83796448,0.14586227,3.62768412,1.72779012,1.58237743,10.15205574,0.00148858,3.22744584,0.80549067,1.88740444,1.71587443,2.40184069,2.74003911,1.8993603,1.98212743,0.37017149,0.32417205,0.56924642,3.04293799,1.61242032,1.49213219,-1.7210983,-2.15606999,4.1647501,-0.13544586,2.5946002,-0.51008052,0.63564152,0.42549376,1.30973518,2.26739407,-0.45736724,2.41090226,0.06791787,4.40131283,2.79475045,-0.79837161,-0.18831092,0.08609002,0.76927243,2.06671262,-0.22179954,-2.28851223,71.14622498,0.0,3.36537194,2.42999482,-0.93537718,1.12191379,0.0,0.0,0.01451322,37.8847847,0.22566395,2.65999198,-0.17811206,1.71765804,0.08472785,0.37475279,-0.03974119,0.08638941,-0.82156569,1.78878152,0.18139582,0.01764007,36.12362671,0.24784978,2.61336827,-0.19996442,1.73798609,0.08796157,0.32289723,-0.05226481,0.12055111,-0.68145049,1.26259208,0.26144577,0.02718127,40.01111221,0.25594711,2.23572946,-0.23654985,1.91913843,0.08416738,0.23413067,-0.06553847,0.14927416,-0.69443214,1.35277057,0.24508733,0.01427622,41.57684708,0.15480547,0.99781048,-0.21655364,1.97118771,0.06359886,0.16270031,0.07567953,0.24242628,-0.66432583,1.26728284,0.26056225,0.01739475,43.02833176,0.17423649,1.15115678,-0.23535661,2.08896875,0.06344075,0.14560059,0.04213374,0.06880494,-0.67894447,1.33289242,0.24858255,0.02296443,50.45684433,0.16926979,0.96823919,-0.25129396,2.1502974,0.06680439,0.14800656,0.05592662,0.10833396,-0.72840053,1.59217441,0.20732644,0.01427622,41.57684708,0.15480547,0.99781048,-0.21655364,1.97118771,0.06359886,0.16270031,0.07567953,0.24242628,-0.66432583,1.26728284,0.26056225,0.01739475,43.02833176,0.17423649,1.15115678,-0.23535661,2.08896875,0.06344075,0.14560059,0.04213374,0.06880494,-0.67894447,1.33289242,0.24858255,0.02296443,50.45684433,0.16926979,0.96823919,-0.25129396,2.1502974,0.06680439,0.14800656,0.05592662,0.10833396,-0.72840053,1.59217441,0.20732644
16,-6.23,-6.02,0.0,0.0,106.0,153.0,9.0,6.68,111.0,18.92,0.65,1.96358156,1.80652535,1.4576081,2.7711122,1.99970675,20.6621666,6.18e-06,4.74,1.11462533,2.11263299,1.47649801,1.26726925,1.08298278,2.30013657,2.53930259,2.20882201,2.81001878,1.87726402,17.72065735,2.802e-05,2.57831502,0.40698588,1.97051525,0.93279815,2.24834752,2.63030076,1.44369411,2.23869252,-0.97193569,2.79919863,0.0946424,2.20113277,3.30874681,0.10193542,-0.60517585,0.32747477,2.08262277,2.67965341,1.35347652,-1.28330314,4.98003626,0.02587528,2.62208104,3.20439792,2.18305588,3.07128239,1.15105355,1.81341076,-1.17331553,2.64742732,-0.82573891,2.06040001,0.15150138,2.06735396,-0.20253134,-2.2698853,67.52646637,0.0,3.32685852,2.64282155,-0.68403697,0.67112815,0.0,0.0,0.01121058,28.03183556,0.39483583,10.09805584,-0.17673525,2.09718585,-0.00925584,0.00549618,-0.16035935,1.74394727,0.05250985,0.00907306,0.92413433,0.01312636,24.76818085,0.43205515,9.83368683,-0.19088034,1.96108639,-0.00455915,0.00113021,-0.17734714,1.71896088,0.21998633,0.16292396,0.68656976,0.01670833,18.52832603,0.45706806,8.73779297,-0.18902043,1.50171781,0.0308541,0.0385233,-0.1748253,1.30167305,0.48484203,0.80812562,0.36890351,0.01058442,28.24177361,0.36988705,7.03956556,-0.19870512,2.0508976,-0.02450577,0.02984457,-0.09156377,0.43850571,0.23696144,0.19922557,0.65544871,0.01337653,31.50647545,0.39409426,7.29218388,-0.22384498,2.3397541,-0.03630679,0.05910239,-0.12443463,0.74337667,0.16916341,0.1025317,0.74888303,0.01610223,30.45372581,0.4014644,6.68612003,-0.22651549,2.1448257,-0.0092158,0.00341004,-0.11351024,0.54787922,0.27931869,0.28740489,0.59201425,0.01058442,28.24177361,0.36988705,7.03956556,-0.19870512,2.0508976,-0.02450577,0.02984457,-0.09156377,0.43850571,0.23696144,0.19922557,0.65544871,0.01337653,31.50647545,0.39409426,7.29218388,-0.22384498,2.3397541,-0.03630679,0.05910239,-0.12443463,0.74337667,0.16916341,0.1025317,0.74888303,0.01610223,30.45372581,0.4014644,6.68612003,-0.22651549,2.1448257,-0.0092158,0.00341004,-0.11351024,0.54787922,0.27931869,0.28740489,0.59201425
17,-6.13,-6.6,19.0,0.0,106.0,153.0,10.0,7.11,96.0,19.59,0.68,3.99376726,4.37318039,4.12897158,4.33962584,4.20888615,76.53672028,0.0,5.18,4.06672192,4.37724924,3.10809565,4.51612377,3.44138432,4.84587717,5.17932606,3.57382131,4.29493189,4.15179205,72.64984131,0.0,3.33346868,3.15706778,4.70598698,4.48099566,5.17984438,5.46188784,4.33172941,3.9883604,0.02895432,0.00203489,0.96402935,4.1823988,3.69784689,4.61752176,4.25812101,5.78121471,1.03234577,4.96925306,4.57886744,-0.22505015,0.1279057,0.7206933,3.33265018,2.36177611,5.30025625,4.66710949,4.60089684,3.88135219,4.18397379,3.72688055,-0.34066182,0.29160523,0.58932092,1.94494939,-0.44404471,-2.38899422,64.1620636,0.0,1.34073031,-1.89207792,-3.23280811,16.43283844,0.0,0.0,0.01844933,66.3001709,0.42983603,10.45127773,-0.01063081,0.00662823,0.00640303,0.0022856,-0.11138256,0.73474354,0.98717374,2.79688621,0.09477788,0.02202136,60.73571396,0.47071189,10.16943073,-0.01197999,0.00674149,0.00830722,0.00310563,-0.12876134,0.78943658,1.21384585,4.32197952,0.03789182,0.03063163,54.25587082,0.49100906,8.78534222,0.00571566,0.00120405,0.0377307,0.05026904,-0.1246591,0.57658893,1.45386219,6.33119011,0.01202763,0.0179929,71.65616608,0.35546261,5.7080555,-0.01006265,0.00459709,-0.02542493,0.02819549,0.02665189,0.03263935,1.20779407,4.54499102,0.03327203,0.01922753,56.07033157,0.38132432,5.88049126,0.00857193,0.0029413,0.02768762,0.02956385,0.00357997,0.00052793,1.51872885,7.11297178,0.00778337,0.02428852,59.98722839,0.38788396,5.40345812,0.01386729,0.0069642,0.05194976,0.09515209,0.01783074,0.01173315,1.56803727,7.84168339,0.00520939,0.0179929,71.65616608,0.35546261,5.7080555,-0.01006265,0.00459709,-0.02542493,0.02819549,0.02665189,0.03263935,1.20779407,4.54499102,0.03327203,0.01922753,56.07033157,0.38132432,5.88049126,0.00857193,0.0029413,0.02768762,0.02956385,0.00357997,0.00052793,1.51872885,7.11297178,0.00778337,0.02428852,59.98722839,0.38788396,5.40345812,0.01386729,0.0069642,0.05194976,0.09515209,0.01783074,0.01173315,1.56803727,7.84168339,0.00520939
18,-6.05,-7.02,0.0,0.0,106.0,153.0,11.0,7.42,109.0,12.28,0.68,3.39854741,3.40105891,3.8714366,4.43695068,3.77699852,43.27236557,0.0,6.18,3.4919765,4.02737713,2.66842628,3.63612628,2.84649706,3.20550227,4.2221036,4.66855001,4.49247503,3.69175291,40.20268631,0.0,3.16492701,0.21942163,0.76990676,3.24618363,2.3057375,5.40586329,5.93561411,5.622118,-1.08983898,2.09096217,0.14850429,5.81590748,6.54028082,4.93597937,3.36680293,2.03736997,4.60157537,-0.00842094,4.01613665,-0.54737055,0.53387475,0.46516348,3.15008688,4.31015491,4.62029696,1.329144,5.06895399,4.31708431,2.46578097,2.43086147,-1.03060329,1.87702036,0.17099859,1.7547965,-0.81957585,-2.57437253,62.00404739,0.0,-3.64544749,-7.15061903,-3.50517178,10.72482491,0.0,0.0,0.01708284,38.66549683,0.30518377,3.5838201,-0.10481028,0.43822169,0.03430827,0.04529396,0.15905321,1.01916599,0.79012108,1.21879113,0.26987846,0.01880082,30.02040291,0.32220697,3.2312026,-0.09595469,0.29278377,0.07146816,0.15594588,0.19220099,1.19291401,1.18939471,2.81390882,0.09378041,0.02945092,34.3904686,0.34223673,2.92659807,-0.12672833,0.40331283,0.06257508,0.0947393,0.21214458,1.14502454,1.13454461,2.64372182,0.10429244,0.01707138,43.88402557,0.23443626,1.68917429,-0.12436444,0.47986603,0.00340882,0.000417,0.33017296,3.40597486,0.92692059,1.82115567,0.17749829,0.02310921,56.68061066,0.25181925,1.79466283,-0.18220702,0.93448716,-0.05302257,0.07589476,0.27918154,2.25541472,0.63707674,0.87590361,0.3495647,0.02231162,34.5079422,0.24656761,1.48846304,-0.10574427,0.27587447,0.09086448,0.19846861,0.35231772,3.11512136,1.34290719,3.92096782,0.04797652,0.01707138,43.88402557,0.23443626,1.68917429,-0.12436444,0.47986603,0.00340882,0.000417,0.33017296,3.40597486,0.92692059,1.82115567,0.17749829,0.02310921,56.68061066,0.25181925,1.79466283,-0.18220702,0.93448716,-0.05302257,0.07589476,0.27918154,2.25541472,0.63707674,0.87590361,0.3495647,0.02231162,34.5079422,0.24656761,1.48846304,-0.10574427,0.27587447,0.09086448,0.19846861,0.35231772,3.11512136,1.34290719,3.92096782,0.04797652
19,-5.94,-7.38,0.0,0.0,106.0,153.0,12.0,7.69,128.0,11.04,0.79,8.31556892,6.7868371,7.28791571,7.82362604,7.55348682,74.38624573,0.0,9.43,8.66448307,10.09663486,5.17984438,8.07983589,7.43724775,3.4194026,7.86890554,9.75108814,7.9960351,7.60277605,74.22143555,0.0,11.99146557,5.9877739,3.54709649,9.40268135,3.78460097,8.79113007,3.50885749,8.2123642,-1.04454267,0.82411158,0.36421221,9.36780834,7.0876174,5.32398224,6.29445457,7.44015789,8.54087639,3.26318789,11.07506466,-0.56950736,0.24687636,0.61939873,8.08357143,12.86926937,6.52297497,7.84208441,10.61069775,6.70539522,4.57779169,9.44186401,0.50354701,0.19320022,0.66036684,1.5185647,-1.22745776,-2.74602246,59.99142456,0.0,2.58293533,-1.65691864,-4.23985386,11.49515533,2.41,6.75,0.02563138,37.20536804,0.2434008,0.9743647,-0.1725229,0.50742811,0.07473086,0.09179248,-0.03644063,0.02285952,3.27814794,8.96713257,0.00282028,0.02795049,28.35247231,0.24019565,0.76734847,-0.15712947,0.33556131,0.13238256,0.22871198,-0.01246304,0.00219493,3.91120648,13.00260544,0.0003273,0.03765538,23.80347443,0.21959867,0.51018494,-0.14048697,0.20982426,0.20751864,0.44114655,0.02310749,0.00576776,4.30997324,16.1534977,6.305e-05,0.02342701,35.05382538,0.09046981,0.1067455,-0.16203998,0.3456184,0.09031867,0.10276575,0.16458955,0.35906106,3.81591821,13.09166718,0.0003123,0.02756571,33.73264694,0.10500185,0.13050745,-0.18897755,0.42039648,0.10273647,0.11920505,0.13317834,0.2146574,3.91672635,13.84730053,0.00020996,0.02547523,18.95019341,0.08306526,0.07112431,-0.07366105,0.05642992,0.28930634,0.8474052,0.22065148,0.5146513,4.86646891,21.68926048,3.66e-06,0.02342701,35.05382538,0.09046981,0.1067455,-0.16203998,0.3456184,0.09031867,0.10276575,0.16458955,0.35906106,3.81591821,13.09166718,0.0003123,0.02756571,33.73264694,0.10500185,0.13050745,-0.18897755,0.42039648,0.10273647,0.11920505,0.13317834,0.2146574,3.91672635,13.84730053,0.00020996,0.02547523,18.95019341,0.08306526,0.07112431,-0.07366105,0.05642992,0.28930634,0.8474052,0.22065148,0.5146513,4.86646891,21.68926048,3.66e-06
