,x,y,z,d,scale_xy_dist,t1,orth,iso0,iso90,sur,task all,task F,task p-val,stdev_xerrts,0,23,45,67,90,112,135,157,theta all,theta F,theta p-val,iso0_0,iso0_23,iso0_45,iso0_67,iso0_90,iso0_112,iso0_135,iso0_157,iso0_theta all,iso0_theta F,iso0_theta p-val,iso90_0,iso90_23,iso90_45,iso90_67,iso90_90,iso90_112,iso90_135,iso90_157,iso90_theta all,iso90_theta F,iso90_theta p-val,orth_0,orth_23,orth_45,orth_67,orth_90,orth_112,orth_135,orth_157,orth_theta all,orth_theta F,orth_theta p-val,sur.1,ctr,ctr-sur,ctr-sur F,loc p-val,polar_angle,eccentricity
1214,107.73,43.11,9.0,0.27,9.85,105.0,5.52454805,3.29078817,4.77083206,6.02335978,4.9023819,40.64829254,0.0,7.3,3.30318332,1.5936774,1.11757028,1.87298369,-1.06882727,3.16018462,1.06130397,2.43507004,1.68439329,6.58161688,0.01,0.72920883,3.34902668,0.11050418,2.63960481,3.28898072,5.05900431,6.60848093,5.51081991,-2.66857243,7.07192945,0.00797901,7.00534439,3.81796098,8.05818272,1.67111111,8.88096333,2.36832047,3.06379271,3.68540764,-1.26901972,1.65459442,0.19868876,4.37821198,4.70886803,5.21144199,1.74694622,6.4261198,6.68297911,6.40514708,8.16458321,-0.44334128,0.20174864,0.6534288,-0.84060133,-2.35342693,-1.51282561,40.93551254,0.0,0.0,0.0
1215,107.82,42.44,4.0,0.22,10.96,113.0,-0.94225419,0.09171588,0.43171114,-2.17195725,-0.64769608,0.6479975,0.42105517,7.64,0.52928674,1.58921909,0.13616998,3.56168413,0.10291065,1.1295718,-0.12782566,0.51740474,0.92980266,1.90816367,0.17,-0.5595963,-1.7321595,1.10137749,-2.45443583,3.11675429,-1.13153338,-0.24887782,3.02657461,2.31035018,4.83507967,0.02815797,2.27937031,2.92362809,-1.82313752,1.16741669,-0.84070832,0.96901101,-0.7488299,-0.99850887,2.52096844,5.9087286,0.01527412,6.71670437,-2.46594453,-1.90048099,-0.37600267,-0.88625628,-3.57600951,0.88919395,-4.75880861,1.20992374,1.39107084,0.23855788,-1.68925357,-2.82324028,-1.13398671,23.73333549,1.97e-06,0.0,0.0
1216,107.51,41.91,1.0,0.0,11.77,129.0,-0.92313468,0.25885448,-0.19068289,-0.07595807,-0.23273028,0.06572533,0.79772771,8.62,0.09915379,1.01521027,-1.54586577,0.35568395,-0.94360507,-0.75488585,-0.09363192,-0.4691577,-0.2921373,0.14802748,0.7,0.72044533,1.94514561,-1.47320879,-0.57838649,-0.71230614,-1.59741426,-0.57276273,4.80931044,0.41239399,0.1207042,0.72835891,-0.20345895,4.58238745,1.27779007,-1.29032481,-0.33442199,1.61046243,-2.04387355,-5.24172735,-0.1292001,0.01229739,0.91172718,-3.03081179,-2.89754248,1.6328342,2.11575794,1.10810661,-2.48087001,-2.00706816,-0.90234447,-0.86210519,0.54637879,0.46000736,-2.53805566,-3.26898718,-0.7309317,10.23704147,0.00155511,0.0,0.0
1217,107.82,42.44,4.0,0.23,10.96,103.0,-2.47083378,-0.9894644,-0.01023028,-2.11350918,-1.39600945,2.60607862,0.10682671,8.21,0.34420389,-0.73104149,-0.02905122,-1.61681855,2.71153355,0.23319982,0.6967954,-3.20869589,-0.1999843,0.07662888,0.78,-3.01615977,1.25489783,-1.67548048,-3.7006743,-0.83536404,1.39004028,-1.85805213,1.1441859,1.11858547,0.97881055,0.32277719,0.330616,3.2221961,1.40428078,4.18238211,-0.59119892,-3.20188236,-5.42117834,-1.48045647,1.89841104,2.93020964,0.08730488,0.05115708,1.23715377,-7.05260706,-3.281739,0.35965881,-3.64151073,-4.84813929,-3.31103992,-0.4344902,0.15415458,0.69469578,-0.67968112,-1.99177766,-1.3120966,32.34042358,4e-08,0.0,0.0
1218,98.86,51.7,4.0,0.0,10.79,47.0,-0.27210352,-0.56803966,-0.52890271,-0.92693043,-0.5739941,0.90280914,0.34230031,5.73,-1.27132392,1.25278509,1.22062385,0.29592592,-0.66837949,-0.84487003,-0.6156885,0.71627152,0.01066805,0.00046282,0.98,-1.06707764,-1.24695146,0.45554346,-1.67095387,-2.70669508,0.48928916,-1.62548733,2.78529644,0.3216598,0.16646534,0.68337631,0.75451601,-3.15398026,-1.92501509,0.93992233,-2.42678714,4.27647924,-2.50420618,-0.15276626,0.36580658,0.22354275,0.63647636,3.19698811,-1.00528157,-2.35671806,-2.45942831,0.83764917,-2.19851661,3.12384963,-1.26385427,0.64555895,0.69994241,0.4030407,4.48278427,-3.53277493,-8.0155592,5.30985022,0.02202884,0.0,0.0
1219,99.26,51.7,8.0,0.25,10.16,60.0,-1.35204291,0.96589017,-0.32919639,-0.54844254,-0.31594792,0.3145256,0.57506443,5.35,-2.47618127,1.39862978,2.32008004,-2.14792562,1.42527282,-0.2974841,-0.48176223,-0.58210462,-0.10518438,0.05065867,0.82,0.3270779,-1.45942259,-0.6488198,2.0939002,4.50868368,2.41737032,-2.04198623,1.97889102,1.47064972,4.02968311,0.04502584,-0.11522724,2.28786206,-1.13107812,-0.30501655,-3.62731338,-1.37511706,-3.43990064,3.683887,0.03145484,0.00191059,0.96514572,-2.72422934,-2.97392106,-4.73454523,1.5610559,-3.09520173,2.37182188,-2.7205832,0.84591597,-0.79761219,1.23806417,0.2661624,1.96836424,-3.65251446,-5.6208787,2.6207819,0.10673835,0.0,0.0
1220,99.26,51.25,5.0,0.22,9.99,54.0,-2.45269156,-13.24624825,-0.01419121,3.07550907,-3.15940547,0.73718405,0.39080704,34.92,-13.95481682,-3.02483225,-25.45540619,4.09967709,-1.16038001,7.93698692,-3.54888058,-20.71690559,-6.97806978,5.26761198,0.02,-11.64548588,-2.37012672,2.42047477,13.98896313,-82.98778534,-22.46930122,-23.53139305,10.95186043,-17.21639824,13.77067471,0.00022012,17.37913704,-11.39267159,-12.9278841,11.93378067,13.48898029,-1.26929736,-0.27313247,-15.08424377,-3.03788805,0.41397947,0.52013196,14.52689552,7.14581585,4.49928665,4.29690742,-1.27993894,-19.23957443,-29.88709831,5.31990194,-5.69454288,1.469926,0.22569785,3.13222837,-0.74355721,-3.87578559,2.36823082,0.1250971,0.0,0.0
1221,99.46,50.29,1.0,0.18,9.49,70.0,3.38506556,4.91260242,5.30552101,7.31683636,5.23000622,13.09990978,0.00031281,13.71,0.77037239,-2.02203941,3.50482988,1.54063559,0.51211035,-2.80742717,3.04833698,1.93434906,0.81014597,0.44355658,0.51,8.25253105,10.1987524,5.14863491,9.51539803,3.32468653,1.64948523,-3.41105342,2.63124681,-2.51253366,1.77784932,0.18277468,7.46011257,1.26491892,5.71213055,-1.00424957,11.26797771,10.51482296,2.31514692,6.26921749,-1.87936676,1.02368832,0.31193672,6.36451101,7.99385643,-5.14488697,3.60648942,2.20088243,2.62555122,3.73618293,3.94645357,-4.04285336,4.75490618,0.02949138,1.18651116,-0.84366709,-2.03017831,1.65166426,0.19992668,0.0,0.0
1222,99.26,51.25,13.0,0.44,9.99,30.0,-0.02212633,0.06017928,-0.00446784,1.01554775,0.26228321,0.37556106,0.54015282,4.06,0.12964402,-0.62973398,-0.46105766,-0.75449365,-0.25807106,0.03255831,-1.91482675,0.12985849,-0.4657653,1.70086813,0.19,0.07440081,1.92655385,-0.65394008,0.30764425,-0.16704299,-0.82596916,0.29011387,-0.33804476,-0.92919445,2.75280309,0.09745693,2.29622841,0.36794618,1.78914678,-3.46097755,0.15425198,0.49519414,-0.59203351,-0.87946481,-1.06230915,3.77292395,0.05242201,-0.9954198,0.06418219,-1.14406109,-1.22864234,1.62118351,-0.16644764,0.99123073,0.29726765,-1.04452372,3.6113081,0.0577297,-2.8822608,-5.28185129,-2.39959073,0.46699277,0.49500928,0.0,0.0
1223,99.46,50.29,11.0,0.41,9.49,40.0,1.85309577,-14.632864,3.56447625,1.23329401,-1.99549949,0.27957594,0.59711765,35.81,-12.58348846,-0.52951998,6.02608156,5.23308039,5.21495724,-20.60240364,8.38579273,-20.27161598,-3.64088941,1.35064232,0.25,-12.7783556,3.56646538,2.97612262,2.75067258,-82.25177765,-22.63981819,-23.52876854,7.68113565,-16.62574577,12.0800972,0.00053572,17.73130608,-12.16521549,12.9790144,13.04964542,11.44429874,1.73970997,0.45432082,-14.37269115,2.21907616,0.20949759,0.6472797,13.72761059,18.36082458,2.62803459,14.55745697,9.81486607,-19.36222839,-31.86331749,10.64371014,0.2148807,0.00197149,0.96459496,1.04490149,-0.77987152,-1.82477307,0.53096902,0.46688451,0.0,0.0
1224,99.46,50.29,6.0,0.35,9.49,60.0,4.32372141,4.76739836,5.12695217,4.68437672,4.72561216,11.56692123,0.00070274,13.19,5.04293299,1.85728729,4.79194212,-0.07325124,-1.37399757,-0.03800201,4.13811588,4.53380919,2.35985446,4.13261318,0.04,8.5488987,13.36913681,0.95715594,9.18931198,-1.0969075,1.982149,2.4925139,2.27573657,0.11611734,0.0041383,0.94872303,7.78175545,4.62683344,11.21690845,-1.18825471,2.46783233,14.37224674,-3.11560726,4.84616327,0.28788522,0.02621969,0.87140386,2.37964368,5.10435057,-7.56685448,3.21620274,16.46386528,4.7903533,7.44863272,0.62323451,-0.50338846,0.08145183,0.77540976,1.08135462,-0.03516569,-1.11652029,0.53527892,0.4650839,0.0,0.0
1225,99.26,49.48,0.0,0.22,9.97,77.0,-1.08189714,-2.01137877,-0.42700836,0.45309553,-0.76679718,0.35262424,0.55278972,12.25,-0.24363482,-4.70303631,-0.60155928,3.95640135,1.21760428,1.15508997,-9.16978645,-1.8136512,-1.27532148,1.44246733,0.23,-2.26809883,3.33208346,3.15660214,-5.16694784,3.32167864,-0.83904004,1.73403752,-18.85639,-2.49750829,2.25335693,0.13370023,5.04082632,0.97940296,-4.22917271,-5.19051027,2.97993708,8.30153751,-6.27345037,-4.46211195,-0.87424815,0.28022987,0.59669029,-10.2590065,1.41914368,11.67164993,-4.0098772,-4.54431105,-2.33191466,4.50123692,-4.81509686,-1.47145462,0.81009752,0.36834907,-0.53945369,-1.26421869,-0.72476494,0.68979013,0.4070314,0.0,0.0
1226,100.29,50.97,0.0,0.62,8.25,37.0,-0.20921649,-0.25373074,0.39435774,0.31800854,0.06235477,0.01169911,0.91389243,5.47,1.66544354,-0.09566966,-1.99309754,-0.05970288,0.49791837,-1.21048653,-1.16875708,1.13959527,-0.15309457,0.10218506,0.75,1.24414074,-0.99141783,2.54588485,-2.84805465,-0.86227304,2.09152508,1.56114113,-4.305902,-0.59156615,0.62465805,0.42954438,0.54327786,1.23482633,0.4416405,-1.15662014,1.02968717,2.60652304,0.48042497,-1.61112082,0.13167304,0.03137998,0.85943797,-1.91797674,0.19892663,0.32381278,-1.70254779,-2.65816545,0.99010479,0.30597776,2.26163721,-0.49089247,0.44053531,0.5070461,-7.60975504,-7.1160059,0.49374917,0.01974261,0.88837191,1.73,6.82
1227,100.29,50.97,15.0,0.59,8.25,43.0,5.80769157,-3.22950959,6.39647198,9.96540546,4.73501492,1.87555861,0.17120235,32.81,-17.73591042,-10.95156574,5.66786146,10.92599106,-11.77427959,4.20309258,3.75653267,-0.94218826,-2.10630822,0.53889638,0.46,-4.15277052,15.05744743,1.61606371,15.51437855,-61.97677612,-12.94728088,6.30398655,11.45230484,-13.48583698,9.3879261,0.00225387,13.04389381,-8.30947685,20.71495819,15.41825294,12.05075073,3.25316024,6.12163877,-8.72922516,-3.56801224,0.64468038,0.42224788,20.20746231,19.50939941,6.98511028,19.63955498,11.00076675,-12.4437561,-26.63970184,12.35060787,-4.50910711,1.054299,0.30481429,-0.82883614,-0.74539739,0.08343873,0.00114871,0.97298996,0.0,0.0
1228,100.22,50.13,11.0,0.52,8.17,48.0,3.54745793,5.00956774,3.48935008,5.64576864,4.4230361,11.58797169,0.00069494,12.33,3.35007977,0.28203875,5.01267719,0.67176843,-4.65044785,4.68990469,-1.0306381,0.10542889,1.05385149,0.94355321,0.33,7.86340666,12.14387321,0.63229263,9.58217049,-3.72419047,5.34643555,1.8279779,5.82820129,-0.66926336,0.15699947,0.6920347,7.16812468,4.60878801,2.63887691,-1.10754728,-0.76041883,11.46321964,-3.2813406,6.42030668,-2.35948467,2.00617981,0.15702965,4.05320454,6.10193348,3.86849976,0.87613523,12.21077728,6.06063032,-2.91043186,-1.75143421,-2.09960985,1.5980978,0.20652324,1.57500052,1.32330871,-0.25169179,0.03082344,0.86077756,0.0,0.0
1229,100.22,50.13,8.0,0.36,8.17,58.0,2.75248981,1.7696923,3.59667039,1.1703831,2.32230878,4.01792717,0.04533653,10.99,5.249156,0.78889334,-1.61717606,3.31437826,5.61719513,0.59899491,-1.01842475,4.77286768,2.21323538,5.31736088,0.02,-2.22092366,8.67514038,0.17347059,-0.67057216,6.27334595,6.36495304,3.51095557,-6.98078203,0.57946527,0.14831893,0.70024443,4.55837297,2.40458083,1.40875149,1.27313554,9.67379189,11.45772934,-4.02616358,2.60338855,2.51925516,2.8883307,0.08959312,-7.94179153,7.31091928,13.83564186,2.59461188,5.13964891,-5.11663103,4.77495003,2.02640915,1.51417434,1.0731324,0.30053675,0.54721683,0.1545537,-0.39266312,0.25178701,0.61626298,0.0,0.0
1230,100.64,49.54,5.0,0.0,7.48,70.0,-2.24065995,-2.02312803,2.54973078,0.90412915,-0.202482,0.0228782,0.87981022,12.71,0.23091727,-2.60180449,-4.2166543,0.80640334,0.61883456,3.69931054,-6.17230558,0.35542062,-0.90998471,0.66563004,0.41,-5.25743437,-4.94190645,-2.54215407,-5.39826965,2.78105617,3.89342999,1.47892797,-5.12332487,-2.93588781,2.82197404,0.09335338,3.23920465,10.62912464,-0.02648091,0.35438317,11.60189438,6.38852882,-3.10533309,-8.13998985,1.80247319,1.11672461,0.29092828,-11.42162418,-2.68903542,5.52839661,-1.43828213,0.77146667,-6.18268156,3.45167446,-5.40493536,-3.17293048,3.45132446,0.06355042,-0.2142259,-0.6346457,-0.42041978,1.19043195,0.27629709,0.0,0.0
1231,101.56,51.8,20.0,0.75,7.07,24.0,2.55818892,1.44664669,2.53237462,1.62057543,2.03944635,11.56299973,0.00070421,5.69,2.29525185,1.26600969,2.42904592,0.93043613,0.80360603,2.19255662,0.35256058,1.25571012,1.44064713,8.21366882,0.0,2.0728116,3.06436777,1.71390796,-0.27430937,-0.51009977,0.78031373,1.74548244,3.50265551,-0.13096145,0.02788962,0.86740872,-0.7093026,1.66027069,2.14672589,4.3812809,3.97480273,2.28128004,4.6209445,2.351933,1.05231929,1.86239934,0.17271315,4.1372366,1.37965655,2.50242162,1.10788941,5.2938447,0.40409359,2.69245982,3.45214701,0.94058645,1.49367356,0.22198978,-12.99660492,-10.47801018,2.5185945,0.49326023,0.48313259,1.72,6.62
1232,101.25,51.13,19.0,0.74,6.89,44.0,5.16707373,-1.84546733,10.77887726,11.4765873,6.39426756,3.19548821,0.07419873,33.94,4.57613564,-10.40911102,9.25481987,8.1038065,-6.31457424,8.22939491,-4.52319431,-17.45369339,-1.06705213,0.12846693,0.72,-1.60982978,8.26015091,7.21589756,13.08962631,-57.7975502,-14.97980976,15.02950478,13.90569401,-13.46280479,8.66329002,0.00333616,27.27349091,-3.16651845,21.71519661,25.55801392,10.25808239,6.32022285,9.51913261,-10.08046818,-1.06067693,0.0535096,0.81712137,18.59475899,19.37561798,14.55744934,8.90596676,12.10529709,-9.13673592,-20.98534584,2.19938159,-6.50612116,2.02931762,0.15466083,-2.79761553,-1.4122237,1.38539195,0.30478033,0.58139614,0.0,0.0
1233,100.96,50.35,17.0,0.67,6.96,48.0,15.57376575,10.63035011,12.77222443,12.36906338,12.83635139,71.52626038,0.0,14.4,9.43149567,7.36053371,6.60554934,5.55073929,12.42110062,-0.74047422,6.50969076,9.02246189,7.02013683,29.50885773,0.0,10.66345692,18.79643631,6.35822344,9.78380394,11.2051487,14.24805832,7.74405861,6.85202265,-1.73891342,0.76913828,0.38073421,16.40537643,16.55629921,12.10124969,11.77383423,13.80020618,15.66960907,12.37683773,3.98924065,0.41563392,0.04523024,0.83163277,7.96945953,20.08460999,26.88493919,16.46294022,16.62120628,8.20931816,24.19177055,4.97876787,3.10574007,2.61389542,0.10630627,2.47875047,2.7724452,0.29369476,0.04312184,0.83566576,0.0,0.0
1234,100.64,49.54,11.0,0.53,7.48,51.0,7.05255222,7.30124903,8.64829636,7.73281479,7.68372822,41.26966858,0.0,11.35,-0.04401613,-0.87556219,7.45984554,4.67918396,5.46293783,5.420084,9.44324017,0.55175036,4.01218319,16.10486984,0.0,2.97689724,12.16951275,6.39608049,-3.05952334,20.75125694,10.02251148,8.76396084,3.14045238,-0.27200478,0.0311989,0.8598399,7.90971231,6.58847618,6.39078236,8.51344967,15.98073387,10.00425053,9.57036018,5.60832024,1.16674006,0.57406723,0.44885946,-0.5037033,10.0980587,20.51713371,3.30574036,6.23594379,6.97497702,8.92141533,1.57032263,-0.60023928,0.15745862,0.69160784,2.07867813,1.88049424,-0.19818383,0.0714442,0.78946677,0.0,0.0
1235,100.54,48.82,0.0,0.34,7.9,58.0,3.11478639,3.21765184,3.2402389,3.4973104,3.26749682,8.14131165,0.00443213,10.87,2.71705198,3.30538511,2.74135327,-2.20984554,1.6480515,2.74422407,3.90214515,-3.14591575,1.46280622,2.36129618,0.12,2.89703178,0.52087551,0.58351761,1.88005996,8.33827877,5.9190917,2.67345667,3.45567703,-0.24468067,0.02670869,0.87022077,-0.08530416,8.50108337,6.32884312,1.63704395,7.03505468,2.98163342,-0.07946134,-0.46233922,-0.18750633,0.01631651,0.89838835,-8.01075077,7.20615387,5.85224342,7.08893156,-1.05511117,6.97421217,9.6135664,-4.60161638,-0.44990757,0.09676254,0.75582694,1.1322329,0.80305547,-0.32917741,0.82425344,0.36481731,0.0,0.0
1236,101.18,48.82,6.0,0.2,6.72,71.0,0.18570387,-0.92924595,1.86511612,-2.14580727,-0.25605828,0.05693767,0.81146088,10.18,2.77855468,3.40852118,-2.3352859,1.83949184,2.40063119,2.19840193,1.4648602,0.08121608,1.47954893,2.7235229,0.1,0.01856603,1.58088529,-1.17086303,-5.49232054,-5.42546463,-0.62922466,2.47685933,2.9735074,1.33987129,0.91639066,0.33869956,5.89240742,-0.49374226,1.59766209,0.60436255,0.78547567,1.21074963,6.85441923,-0.67837334,4.02687454,8.50003242,0.00364574,0.07526183,3.56961846,-10.11544991,1.57134187,6.86552095,2.09036613,-3.13527584,-1.3008498,2.20156503,2.60830235,0.10668058,0.49935153,0.30925471,-0.19009681,0.73378623,0.3924823,0.0,0.0
1237,101.22,47.91,1.0,0.0,7.24,84.0,-1.4996829,-1.96821451,-2.52273035,-3.78435254,-2.44374514,5.87357855,0.01557809,9.57,-0.71488774,-2.14156437,1.60904229,-3.28446531,0.64699501,-0.60925633,1.74046195,1.81984854,-0.11672826,0.01914094,0.89,-5.15863991,-2.76642346,-6.04157114,-1.46328199,-4.53453541,4.95878792,4.95605516,-4.52427197,1.81651998,1.92729437,0.16542237,-1.42595446,-0.65809816,-3.22598314,-2.60436177,5.83342934,-6.57934999,-4.00628853,-7.09049463,1.35429645,1.09780633,0.29504905,-2.6971736,-2.85442662,-6.04595804,-0.08810324,-0.44915673,0.56875402,-0.47398236,-0.78698492,2.26205301,3.04713655,0.08124481,-0.17842625,-0.12502016,0.05340609,0.06889483,0.79316979,0.0,0.0
1238,102.25,52.17,20.0,0.0,6.85,27.0,1.98146522,1.5791744,0.89612901,1.66620886,1.53074431,12.27977943,0.00048187,4.15,2.57811379,0.13162565,0.75450665,0.41646758,0.62270093,0.05248424,0.94267243,0.01184082,0.68880153,3.53678679,0.06,1.90788627,2.86905503,1.86337054,1.19660676,0.14448464,-0.33120528,3.6589396,1.7284466,-0.02939455,0.00265068,0.95895149,0.30989182,0.83123672,1.13149118,0.76959234,-0.01391002,1.09199572,2.08176398,1.06308079,-0.75151891,1.77610922,0.18298877,1.99142945,1.19078362,2.15097642,0.93246657,2.06051016,1.82517731,4.17242718,1.50951111,0.32840127,0.34233895,0.55863918,-20.3969059,-16.56870842,3.82819676,0.98064256,0.32300153,0.0,0.0
1239,102.04,51.33,20.0,0.0,6.05,28.0,2.35058975,-1.7821728,7.89065027,7.91441154,4.09336948,1.48578024,0.2232113,31.87,0.05408827,-9.27133179,1.83503437,-14.13049984,-11.42416191,4.68676901,11.78461838,5.92385817,-1.31770325,0.22365715,0.64,-6.91066885,9.70480728,6.35816813,22.26431084,-54.4756012,-18.40299988,5.02716541,16.43206215,-10.0822773,5.55640888,0.01864143,24.87128067,-9.29764843,13.93228912,20.31559181,8.16203117,12.96496487,-0.76284355,-6.08142424,-0.3940987,0.00834693,0.92722709,13.55365753,6.22982168,8.33117199,7.34856749,14.38504982,-14.34958935,-21.95383072,10.33711815,-5.71324921,1.77532494,0.18308535,-6.36203337,-4.11561441,2.24641871,0.68023986,0.41029354,0.0,0.0
1240,101.83,50.56,19.0,0.0,5.68,38.0,9.83094883,8.33001614,9.27163506,10.15141392,9.39600372,38.62234879,0.0,14.35,6.39184523,3.87126493,-0.21115957,-1.34111023,3.80316973,7.28308868,5.16160965,8.5838356,4.19281816,10.81846619,0.0,3.18891597,21.902565,9.15362835,6.36796808,10.91263103,8.2558403,10.38409233,-2.83210063,-1.83598042,0.87596029,0.34957918,5.81074524,6.17967415,12.17741585,12.0149765,12.4513216,9.21988583,6.23830175,10.23805237,-0.81078053,0.17298526,0.67757834,4.34575891,13.85800743,15.15095615,6.77116394,8.9273634,10.32879162,16.81109047,1.64090562,-0.32695147,0.02858344,0.86578508,2.34120989,3.05193138,0.71072143,0.21586001,0.64261864,0.0,0.0
1241,101.54,49.74,18.0,0.66,5.87,52.0,11.98764515,11.81805992,12.26338005,10.66654396,11.68390751,41.53425598,0.0,17.2,8.80709839,3.34443784,3.7269721,5.92324066,11.60112858,13.60540771,-1.18284655,9.72127342,6.94333887,20.94293594,0.0,10.15323639,14.72027302,6.25690365,4.03531694,21.98518372,13.8138504,11.29443836,14.95109844,1.37295711,0.33734185,0.5615232,6.99128103,12.72442245,13.57448101,9.91314697,25.55797386,13.15065384,16.0039978,3.01701498,2.14266062,0.84833848,0.35728693,-5.07648802,14.61499691,30.40178108,13.38691044,12.61019325,7.84862137,16.2124939,6.96652317,1.32510209,0.33401012,0.56346197,2.80648851,2.86457777,0.05808938,0.00536276,0.94168119,0.0,0.0
1242,101.18,48.82,13.0,0.51,6.72,64.0,3.81913948,6.79307079,5.09524012,5.70960093,5.35426283,21.94403267,3.27e-06,10.85,-0.17983413,1.64583027,4.408041,0.26641575,3.7405715,2.32274413,0.29658777,5.6877594,2.27351451,5.594491,0.02,3.85226083,14.27089977,-2.15456629,6.96305275,7.15246964,7.15448666,11.31827354,7.75692797,1.28033781,0.74443823,0.38848883,9.5031147,10.09114456,3.05253196,5.30141735,4.89341974,3.89344764,0.25638226,2.54666853,-0.83285785,0.32105002,0.57112848,-4.37170458,3.3705442,9.98303127,7.03713751,4.43189001,2.69435334,9.86636448,-2.20566463,-1.92796922,1.75902772,0.1851059,1.77826691,1.66745174,-0.11081526,0.08296261,0.77356161,0.0,0.0
1243,101.18,48.82,0.0,0.37,6.72,59.0,1.87098444,3.16810203,2.47276187,1.46020043,2.24301219,5.24889565,0.02220519,9.29,5.03785372,-0.18222219,0.739972,-1.49739742,2.02069759,2.86569214,3.93578196,0.55437773,1.68434441,4.28642368,0.04,2.49817991,6.61211395,-2.10542274,5.79574871,2.05663633,3.47228217,2.46997833,4.65621233,1.74521697,1.86424315,0.17250097,0.43172562,0.89537054,1.71757722,4.60309935,-3.84212875,1.74648321,9.36216545,4.91924763,1.03897953,0.68594462,0.40778217,1.48209047,-2.60794616,-0.4054209,3.05894256,2.7773397,6.28253937,5.0132761,-0.80150652,0.45087442,0.12919889,0.71935433,1.04649806,1.02751136,-0.01898672,0.00659196,0.93535538,0.0,0.0
1244,101.22,47.91,2.0,0.24,7.24,62.0,4.85474491,4.2746973,3.29290104,2.52355957,3.73647571,11.45744801,0.00074478,10.47,3.30290079,4.03029728,4.91152954,2.96498203,1.20328414,-0.04755927,4.68155718,1.96550107,2.87656164,9.73381996,0.0,5.68538332,-0.70088226,6.90805817,7.07619905,3.7878499,4.01865482,-1.29177368,6.83122587,1.60258996,1.23688281,0.26639047,2.66964269,-0.6609866,3.51736736,6.47397089,3.53941441,1.45504904,0.14949985,8.51979446,0.67657655,0.22707005,0.63382868,1.69727051,6.50392008,5.29054928,4.74672937,5.53937578,6.85184813,3.68334651,3.92605734,2.32844591,2.68580699,0.10161994,0.49470982,0.62673366,0.13202383,0.37149948,0.54274381,0.0,0.0
1245,102.01,47.6,2.0,0.0,6.13,74.0,1.10066783,0.7051841,2.5092082,0.05358787,1.09216201,1.0665307,0.30202483,10.04,1.81828654,1.73026419,1.56276453,1.74829268,-1.67590296,-0.68928808,3.8512373,3.40807438,1.46921611,2.78051281,0.1,3.81500888,-1.27613997,-1.31728017,2.31482196,2.10947537,0.9336288,-2.10208511,0.76435494,0.659105,0.22679581,0.63403363,1.70185697,-0.17505872,2.11478996,3.55329418,9.62040138,6.61735344,-0.36815584,-1.76597393,2.66121984,3.84549356,0.05020949,-0.68331861,-3.98880625,4.69628,-0.12422582,-0.34824148,4.12859583,6.47974348,-0.86253011,1.15307713,0.72593826,0.39444549,-0.07150596,0.15350218,0.22500813,0.88797253,0.34694067,0.0,0.0
1246,103.88,52.82,19.0,0.75,7.37,56.0,2.78677392,1.85352921,1.40024459,1.90366101,1.98605216,20.65947151,6.28e-06,4.15,0.80082858,1.01355672,1.03252327,0.85232186,0.38627458,1.91749799,0.81249869,1.92867339,1.09302187,8.78922653,0.0,-0.63293129,3.67029905,2.5730958,1.27409768,0.20992905,1.38039327,4.17054129,2.48531508,-0.04547342,0.00631424,0.93668393,3.44546199,-0.57060063,-0.45929536,1.24661183,1.7173239,3.7689321,0.87406957,1.45433342,-0.5005787,0.79799646,0.37194862,3.01436424,2.31293988,3.58878326,2.89293337,1.8876152,3.64961672,3.6280489,1.43281627,0.89933145,2.56255412,0.10979722,-27.90268135,-23.32708931,4.57559204,1.22459018,0.26952965,0.0,0.0
1247,103.34,51.54,20.0,0.77,5.27,42.0,1.67801511,-4.80248976,5.48865128,6.84936333,2.30338502,0.48463821,0.48651963,31.4,-14.67081451,-1.31501675,-8.73635197,7.76989603,-12.56939602,7.91623878,3.34747624,-2.70899391,-2.62087035,0.90951169,0.34,-11.28999043,8.4509697,3.87376499,10.12053967,-56.57305527,-15.04873276,7.31108427,11.79364681,-11.94309902,7.984694,0.00482922,20.1972599,-12.06905174,22.07714653,15.58825874,8.66024017,0.36141536,2.39786887,-11.49666023,-1.65985692,0.15347156,0.69533889,13.02100086,5.52806854,9.06385708,11.86867237,13.57055569,-16.26999664,-21.28718376,3.73196387,-5.39191532,1.62983525,0.20207824,-10.96598434,-8.15734768,2.80863643,0.91287059,0.34028057,0.0,0.0
1248,103.34,51.25,20.0,0.77,4.83,39.0,3.51845026,2.00077581,4.08457565,5.02989054,3.65842319,11.88457966,0.00059386,10.07,3.32215691,2.82649422,-1.57677734,4.47344017,1.06453037,-0.09759564,-4.97598171,1.52387571,0.82001787,0.86067146,0.35,-1.91486895,5.22351074,3.49364424,-1.44350147,5.85383701,5.38665009,9.38570404,-8.55452824,-3.00673389,4.80434656,0.02866152,6.87111855,3.96063876,5.63210058,-0.27106407,3.42808437,6.97744322,0.62409621,5.3513484,-1.04713678,0.58763587,0.44354989,4.54860449,3.70602965,10.93091202,4.10890627,-0.69055229,5.80106831,6.22841215,-5.41909552,-1.45353556,1.16072273,0.28162464,0.78309202,1.89553308,1.11244106,0.44520357,0.50523941,0.0,0.0
