x,y,z,d,t1,orth,iso0,iso90,sur,task all,task F,task p-val,stdev_xerrts,0,23,45,67,90,112,135,157,theta all,theta F,theta p-val,iso0_0,iso0_23,iso0_45,iso0_67,iso0_90,iso0_112,iso0_135,iso0_157,iso0_theta all,iso0_theta F,iso0_theta p-val,iso90_0,iso90_23,iso90_45,iso90_67,iso90_90,iso90_112,iso90_135,iso90_157,iso90_theta all,iso90_theta F,iso90_theta p-val,orth_0,orth_23,orth_45,orth_67,orth_90,orth_112,orth_135,orth_157,orth_theta all,orth_theta F,orth_theta p-val,sur,ctr,ctr-sur,ctr-sur F,loc p-val,sur_unwarp,ctr_unwarp,ctr-sur_unwarp,ctr-sur_unwarp F,polar_angle,eccentricity,V23_superficial_deveined,V23_superficial_deveined F,V23_superficial_deveined_iso0,V23_superficial_deveined_iso0 F,V23_superficial_deveined_iso90,V23_superficial_deveined_iso90 F,V23_superficial_deveined_orth,V23_superficial_deveined_orth F,V23_superficial_deveined_sur,V23_superficial_deveined_sur F,V23_superficial_deveined_task,V23_superficial_deveined_task F,task_unwarp_gPPI_V23_tgt_filled_deveined_L2 p-val,V23_middle_deveined,V23_middle_deveined F,V23_middle_deveined_iso0,V23_middle_deveined_iso0 F,V23_middle_deveined_iso90,V23_middle_deveined_iso90 F,V23_middle_deveined_orth,V23_middle_deveined_orth F,V23_middle_deveined_sur,V23_middle_deveined_sur F,V23_middle_deveined_task,V23_middle_deveined_task F,task_unwarp_gPPI_V23_tgt_filled_deveined_L1 p-val,V23_deep_deveined,V23_deep_deveined F,V23_deep_deveined_iso0,V23_deep_deveined_iso0 F,V23_deep_deveined_iso90,V23_deep_deveined_iso90 F,V23_deep_deveined_orth,V23_deep_deveined_orth F,V23_deep_deveined_sur,V23_deep_deveined_sur F,V23_deep_deveined_task,V23_deep_deveined_task F,task_unwarp_gPPI_V23_tgt_filled_deveined_L0 p-val,V1_tgt_superficial_deveined,V1_tgt_superficial_deveined F,V1_tgt_superficial_deveined_iso0,V1_tgt_superficial_deveined_iso0 F,V1_tgt_superficial_deveined_iso90,V1_tgt_superficial_deveined_iso90 F,V1_tgt_superficial_deveined_orth,V1_tgt_superficial_deveined_orth F,V1_tgt_superficial_deveined_sur,V1_tgt_superficial_deveined_sur F,V1_tgt_superficial_deveined_task,V1_tgt_superficial_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_tgt_L2 p-val,V1_tgt_middle_deveined,V1_tgt_middle_deveined F,V1_tgt_middle_deveined_iso0,V1_tgt_middle_deveined_iso0 F,V1_tgt_middle_deveined_iso90,V1_tgt_middle_deveined_iso90 F,V1_tgt_middle_deveined_orth,V1_tgt_middle_deveined_orth F,V1_tgt_middle_deveined_sur,V1_tgt_middle_deveined_sur F,V1_tgt_middle_deveined_task,V1_tgt_middle_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_tgt_L1 p-val,V1_tgt_deep_deveined,V1_tgt_deep_deveined F,V1_tgt_deep_deveined_iso0,V1_tgt_deep_deveined_iso0 F,V1_tgt_deep_deveined_iso90,V1_tgt_deep_deveined_iso90 F,V1_tgt_deep_deveined_orth,V1_tgt_deep_deveined_orth F,V1_tgt_deep_deveined_sur,V1_tgt_deep_deveined_sur F,V1_tgt_deep_deveined_task,V1_tgt_deep_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_tgt_L0 p-val,V1_sur_superficial_deveined,V1_sur_superficial_deveined F,V1_sur_superficial_deveined_iso0,V1_sur_superficial_deveined_iso0 F,V1_sur_superficial_deveined_iso90,V1_sur_superficial_deveined_iso90 F,V1_sur_superficial_deveined_orth,V1_sur_superficial_deveined_orth F,V1_sur_superficial_deveined_sur,V1_sur_superficial_deveined_sur F,V1_sur_superficial_deveined_task,V1_sur_superficial_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_sur_L2 p-val,V1_sur_middle_deveined,V1_sur_middle_deveined F,V1_sur_middle_deveined_iso0,V1_sur_middle_deveined_iso0 F,V1_sur_middle_deveined_iso90,V1_sur_middle_deveined_iso90 F,V1_sur_middle_deveined_orth,V1_sur_middle_deveined_orth F,V1_sur_middle_deveined_sur,V1_sur_middle_deveined_sur F,V1_sur_middle_deveined_task,V1_sur_middle_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_sur_L1 p-val,V1_sur_deep_deveined,V1_sur_deep_deveined F,V1_sur_deep_deveined_iso0,V1_sur_deep_deveined_iso0 F,V1_sur_deep_deveined_iso90,V1_sur_deep_deveined_iso90 F,V1_sur_deep_deveined_orth,V1_sur_deep_deveined_orth F,V1_sur_deep_deveined_sur,V1_sur_deep_deveined_sur F,V1_sur_deep_deveined_task,V1_sur_deep_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_sur_L0 p-val
0.00,0.00,0.00,0.53,142.00,-1.46386957,-1.46723294,-1.45620215,-1.59897411,-1.49656975,5.66703367,0.01748259,6.77,0.86816585,0.08484853,-0.28355935,-1.18883085,-1.58540273,-1.42487168,-3.38820505,-2.13218307,-1.13125479,3.85306120,0.05,-0.86192232,-5.87249660,1.65757155,-1.51141715,0.50650871,-2.62215877,-1.65816367,-1.86677003,0.13410032,0.02631044,0.87117914,-2.68709397,3.61811066,-2.45349407,-3.45716715,-2.24299455,-1.13159859,-0.78795725,-2.46432209,0.17923100,0.04771408,0.82713695,-0.00125385,-0.13967359,-1.50333619,-3.38425875,-0.06695895,-0.08464370,-3.02332020,-3.13134837,0.13611218,0.02728652,0.86883266,-2.28177953,-2.12957907,0.15220051,0.26377106,0.60793356,-7.57370949,-8.12162971,-0.54792053,0.17787947,2.79,0.31,0.00738351,5.78704596,0.23480134,1.69957626,-0.16376100,0.85697109,-0.02695659,0.02242075,-0.35841033,4.14609575,-2.66734385,11.12816811,0.00088331,0.00912604,5.71628761,0.25610021,1.64963949,-0.18782088,0.90651304,-0.04044327,0.04034851,-0.39978454,4.17067385,-2.61147833,10.96275520,0.00096474,0.01239752,4.89847517,0.27205145,1.48652315,-0.20404097,0.84031695,-0.02678922,0.01401911,-0.43962267,3.95247579,-2.48865056,10.22457504,0.00143178,0.00766544,7.05680847,0.20636190,1.04383326,-0.19510143,0.94189447,-0.06049275,0.08663966,-0.36338258,3.29039454,-2.64295959,11.80901814,0.00061507,0.00960136,7.70951509,0.21612853,1.04165328,-0.20955892,0.97386765,-0.06883544,0.10080516,-0.38018948,3.29571319,-2.68486357,12.25780773,0.00048493,0.00252677,0.35393000,0.22242706,0.96868521,-0.10887097,0.23383480,0.09507459,0.17374595,-0.35428691,2.51919246,-1.75485241,5.35459423,0.02088102,0.00766544,7.05680847,0.20636190,1.04383326,-0.19510143,0.94189447,-0.06049275,0.08663966,-0.36338258,3.29039454,-2.64295959,11.80901814,0.00061507,0.00960136,7.70951509,0.21612853,1.04165328,-0.20955892,0.97386765,-0.06883544,0.10080516,-0.38018948,3.29571319,-2.68486357,12.25780773,0.00048493,0.00252677,0.35393000,0.22242706,0.96868521,-0.10887097,0.23383480,0.09507459,0.17374595,-0.35428691,2.51919246,-1.75485241,5.35459423,0.02088102,
0.00,0.00,0.00,0.73,144.00,-2.07108378,-2.69027734,-1.91948414,-4.70527172,-2.84652925,11.82760715,0.00060890,8.91,1.95678854,-2.73774362,0.50426930,0.38429898,-2.18351889,-3.87625742,-3.47812772,-3.07126045,-1.56269395,4.01414156,0.05,2.14501882,-11.36178112,1.38912678,1.99619198,-2.71534467,-10.32225704,-0.98889655,-2.35770941,2.01456141,3.53264761,0.06047913,-1.41171789,2.96682405,-1.06147099,-4.27527237,-6.55519390,-0.21654975,-3.36976767,-1.44102085,2.84659529,6.93839025,0.00857443,0.75826085,-1.99781287,-5.58916569,-3.74440074,-2.15737009,-1.64802063,-1.13873053,-1.20272517,2.61631560,5.81930065,0.01604086,-2.57281041,-2.46726060,0.10554997,0.11076848,0.73951222,-6.02238750,-4.21611500,1.80627251,1.16019154,2.79,0.31,0.00511016,1.58619833,-0.14919309,0.39258197,-0.18662389,0.63681716,-0.09169880,0.14815669,-0.22334567,0.92125142,-3.45027590,10.65445232,0.00113739,0.00547882,1.17867064,-0.17484160,0.43991163,-0.19710764,0.57119167,-0.09608744,0.13033012,-0.23855431,0.84961557,-3.31131721,10.08376980,0.00154415,0.00799753,1.16717327,-0.20515621,0.48398694,-0.22915334,0.60681230,-0.10709850,0.12766996,-0.26312798,0.81076127,-3.27861905,10.16068554,0.00148170,0.01122423,8.71187496,-0.20485294,0.59230715,-0.31254125,1.39181650,-0.26009831,0.92245185,-0.26277789,0.99072134,-4.30701685,18.05694199,0.00002356,0.01250759,7.52044678,-0.20680943,0.54828024,-0.30924502,1.21914423,-0.24495219,0.73387706,-0.27121475,0.96412796,-4.18427181,17.11372566,0.00003834,-0.00120518,0.04630118,-0.23092026,0.60011262,-0.12926532,0.18956918,0.02272433,0.00569277,-0.19839181,0.45409313,-2.54463124,6.47106409,0.01112242,0.01122423,8.71187496,-0.20485294,0.59230715,-0.31254125,1.39181650,-0.26009831,0.92245185,-0.26277789,0.99072134,-4.30701685,18.05694199,0.00002356,0.01250759,7.52044678,-0.20680943,0.54828024,-0.30924502,1.21914423,-0.24495219,0.73387706,-0.27121475,0.96412796,-4.18427181,17.11372566,0.00003834,-0.00120518,0.04630118,-0.23092026,0.60011262,-0.12926532,0.18956918,0.02272433,0.00569277,-0.19839181,0.45409313,-2.54463124,6.47106409,0.01112242,
0.00,0.00,2.00,0.00,155.00,-2.36828709,-1.72731352,-1.46251917,-1.77854776,-1.83416688,9.12221813,0.00259266,6.54,-0.00019939,-0.88439202,0.05200308,-0.08572679,-2.20846272,-0.27953500,-1.97306323,-2.13244510,-0.93897766,2.76936555,0.10,-0.32940161,-2.43307066,-0.57714021,-3.81864786,-2.99709296,-1.77903140,1.20062935,-2.95870614,0.01767852,0.00053106,0.98161944,-4.14672852,0.94824010,0.71310973,-0.01641446,-2.50917745,0.93125069,-4.62555122,-2.63170409,0.31988123,0.16311415,0.68639681,-4.78976345,-3.02103090,-2.28731155,-7.66102076,0.39897773,-2.38026547,-0.41156605,1.91163981,-0.60234880,0.58537233,0.44440524,-2.02219725,-2.03309083,-0.01089366,0.00203977,0.96400790,-6.41708231,-7.69234943,-1.27526689,0.94800675,0.00,0.00,0.00864876,8.54552364,0.01846895,0.01126057,-0.25426495,2.22333765,-0.56096154,10.43229580,-0.13064423,0.59287810,-3.02335453,15.38676929,0.00009392,0.01046760,8.09101677,0.01895821,0.00973584,-0.28514099,2.24790668,-0.62152678,10.25424862,-0.14524853,0.59227830,-2.93653822,14.91333771,0.00012021,0.01301405,5.79850101,-0.00398280,0.00035645,-0.29668462,1.90850604,-0.66905886,9.35129642,-0.14494973,0.46159881,-2.69824457,12.91166687,0.00034336,0.01142170,16.98400307,-0.03658946,0.03551291,-0.34336057,3.16263175,-0.71842360,13.24991989,-0.10592044,0.30303147,-3.36230016,20.71790504,0.00000601,0.01434371,18.67770576,-0.02698752,0.01760574,-0.37536892,3.39212990,-0.76587766,13.54730320,-0.13222441,0.43274012,-3.42796946,21.69117737,0.00000366,0.01225564,9.02015686,-0.04776845,0.04846134,-0.32331079,2.23422861,-0.70492131,10.34667397,-0.09783053,0.20815127,-2.83416128,15.12968254,0.00010739,0.01142170,16.98400307,-0.03658946,0.03551291,-0.34336057,3.16263175,-0.71842360,13.24991989,-0.10592044,0.30303147,-3.36230016,20.71790504,0.00000601,0.01434371,18.67770576,-0.02698752,0.01760574,-0.37536892,3.39212990,-0.76587766,13.54730320,-0.13222441,0.43274012,-3.42796946,21.69117737,0.00000366,0.01225564,9.02015686,-0.04776845,0.04846134,-0.32331079,2.23422861,-0.70492131,10.34667397,-0.09783053,0.20815127,-2.83416128,15.12968254,0.00010739,
0.00,0.00,6.00,0.27,156.00,0.07149157,1.76490700,0.93626153,-0.19212489,0.64513379,0.89899850,0.34329101,7.33,-1.08312297,0.75471961,1.23637986,-1.78156185,-1.53261912,0.50659609,0.06772602,0.84644717,-0.12317938,0.04095431,0.84,3.27832961,-0.21865480,2.42383146,-0.71707785,2.80179167,2.82596421,0.79830033,3.09650850,1.94967759,4.71954870,0.03006952,0.37639561,2.36374211,2.82797956,-1.51495898,-2.07738543,0.27550516,4.27289581,0.52219516,1.19122207,1.79488170,0.18065458,-0.10112968,-1.15866411,2.09455323,1.22757518,-3.28166080,1.12761831,2.83415651,-2.40938330,0.27282158,0.09414774,0.75903653,-2.45125437,-2.47980475,-0.02855035,0.01087914,0.91700114,0.62761337,1.00271201,0.37509868,0.07328410,2.56,0.30,0.00265587,0.63457346,0.03042147,0.02420908,0.04784911,0.06207095,-0.19934633,1.03747165,-0.29638061,2.40275121,0.31014481,0.12751992,0.72109702,0.00501578,1.46500087,0.05101690,0.05557410,0.03040846,0.02021517,-0.25175849,1.32680511,-0.34911743,2.69847822,0.11706256,0.01873601,0.89115511,0.00857161,1.98934221,0.05186203,0.04594910,0.01967767,0.00669504,-0.30222026,1.50899088,-0.40240341,2.81339550,0.05008822,0.00352370,0.95267726,-0.00016175,0.00267261,0.01534403,0.00485290,0.10064733,0.21205083,-0.16866848,0.56989980,-0.30649906,1.98005545,0.74554765,0.79482138,0.37287267,0.00146654,0.15215094,0.02069062,0.00808939,0.08308892,0.12950064,-0.20962746,0.79072064,-0.33105642,2.11344218,0.54136050,0.42149258,0.51635064,0.00786760,2.93282795,0.02398279,0.00966440,0.00536011,0.00049380,-0.31684113,1.64915574,-0.38062781,2.48509097,-0.01968987,0.00063489,0.97990316,-0.00016175,0.00267261,0.01534403,0.00485290,0.10064733,0.21205083,-0.16866848,0.56989980,-0.30649906,1.98005545,0.74554765,0.79482138,0.37287267,0.00146654,0.15215094,0.02069062,0.00808939,0.08308892,0.12950064,-0.20962746,0.79072064,-0.33105642,2.11344218,0.54136050,0.42149258,0.51635064,0.00786760,2.93282795,0.02398279,0.00966440,0.00536011,0.00049380,-0.31684113,1.64915574,-0.38062781,2.48509097,-0.01968987,0.00063489,0.97990316,
0.00,0.00,11.00,0.46,144.00,-1.80634713,-1.59319794,-1.41870379,-1.54235649,-1.59015131,4.58434916,0.03251860,8.00,-2.00568533,-0.48692745,1.78969336,-2.25476527,-1.95585275,0.21472469,-2.99540544,-2.40099907,-1.26190221,3.79688764,0.05,0.76764798,-1.34561741,2.36831665,-8.71445656,-2.36524987,0.54926568,-2.85980892,0.26185107,-0.07066751,0.00528398,0.94206742,-7.38976383,1.59806550,0.48738727,-1.27761745,-0.19815370,2.90745139,-3.82976079,-3.51005721,0.12525523,0.01683320,0.89679750,-6.13245296,-5.48500061,-2.34536743,-3.85398960,-0.65618593,-1.33858049,4.48051786,1.05775058,-0.27331665,0.08012733,0.77718693,-2.79548430,-2.82452059,-0.02903617,0.00896402,0.92463582,1.16220438,0.44285563,-0.71934879,0.24425930,2.62,0.30,0.00424741,1.36865997,-0.30398247,2.03592682,-0.26647675,1.62172639,0.03174987,0.02219673,-0.43139717,4.29299021,-1.90051413,4.03766823,0.04477859,0.00562147,1.55090988,-0.32779124,1.93243384,-0.30303803,1.68744409,0.03043454,0.01638410,-0.48900473,4.46181917,-1.91725135,4.22508049,0.04010448,0.00437240,0.43552154,-0.38120946,2.08623409,-0.30342191,1.32820725,0.09096959,0.11503223,-0.52310848,4.00015688,-1.58775711,2.97494698,0.08488918,0.00395342,1.34046471,-0.37994391,2.52690911,-0.31386188,1.74077547,0.03667106,0.02274087,-0.48014680,4.10232306,-1.81631613,3.98274064,0.04625477,0.00524307,1.64151943,-0.39048454,2.42786431,-0.33275649,1.75340474,0.03825817,0.02221078,-0.50675547,4.18079376,-1.87632430,4.27456617,0.03895801,0.00937979,3.51587844,-0.41877645,2.47525167,-0.38770759,2.13789582,-0.00968071,0.00124947,-0.54804921,4.34540462,-2.11799049,5.62253761,0.01793021,0.00395342,1.34046471,-0.37994391,2.52690911,-0.31386188,1.74077547,0.03667106,0.02274087,-0.48014680,4.10232306,-1.81631613,3.98274064,0.04625477,0.00524307,1.64151943,-0.39048454,2.42786431,-0.33275649,1.75340474,0.03825817,0.02221078,-0.50675547,4.18079376,-1.87632430,4.27456617,0.03895801,0.00937979,3.51587844,-0.41877645,2.47525167,-0.38770759,2.13789582,-0.00968071,0.00124947,-0.54804921,4.34540462,-2.11799049,5.62253761,0.01793021,
0.00,0.00,16.00,0.66,140.00,3.17576504,4.00997591,2.13462448,2.12892818,2.86232352,11.77011299,0.00062776,8.98,0.03028863,2.93740726,2.05246067,0.10057999,0.75756222,4.14823437,4.28065777,3.57730055,2.23556137,7.92342567,0.00,4.55992365,7.58085680,1.30365241,1.26160884,4.14645386,8.42141533,3.58057380,1.61846173,1.87392020,2.91549277,0.08806107,4.04228210,-3.48116899,0.60657978,-0.01924729,1.46378791,4.87148333,6.86787844,1.72308385,0.03161271,0.00084972,0.97675119,-0.05214114,4.93338346,2.33365130,3.99893427,2.92821980,7.85630083,6.66311455,-3.30707502,1.05610693,0.94636673,0.33089478,-2.91054726,-2.97530007,-0.06475303,0.03872216,0.84413843,1.58735394,-0.70573777,-2.29309177,1.74271691,2.62,0.30,0.00133622,0.10683551,-0.09503006,0.15688543,-0.30091515,1.62984967,0.01958763,0.00664214,0.18962775,0.65373605,2.73162842,6.57421970,0.01049992,0.00424832,0.69827485,-0.08393627,0.09987389,-0.37251961,2.01039505,-0.02183368,0.00664578,0.16930132,0.42167938,2.43055463,5.35331535,0.02089625,0.01011649,1.84240270,-0.09457687,0.10149146,-0.45878029,2.39962173,-0.08026394,0.07075351,0.15485777,0.27701640,2.15379262,4.32580423,0.03780716,-0.00186740,0.23568434,-0.10373320,0.14839038,-0.30104899,1.26187956,0.10952467,0.15980503,0.23309852,0.76178718,3.20870328,9.79301643,0.00180538,-0.00159088,0.11909284,-0.10506924,0.13845830,-0.32882601,1.34865856,0.10013405,0.12002837,0.24514790,0.77068877,3.12721205,9.35257721,0.00228930,0.00711106,1.59117544,-0.10414615,0.12049533,-0.45952776,2.36483788,-0.05682196,0.03523036,0.22236969,0.56331098,2.26211309,5.05021572,0.02485242,-0.00186740,0.23568434,-0.10373320,0.14839038,-0.30104899,1.26187956,0.10952467,0.15980503,0.23309852,0.76178718,3.20870328,9.79301643,0.00180538,-0.00159088,0.11909284,-0.10506924,0.13845830,-0.32882601,1.34865856,0.10013405,0.12002837,0.24514790,0.77068877,3.12721205,9.35257721,0.00228930,0.00711106,1.59117544,-0.10414615,0.12049533,-0.45952776,2.36483788,-0.05682196,0.03523036,0.22236969,0.56331098,2.26211309,5.05021572,0.02485242,
0.00,0.00,20.00,0.83,116.00,0.32454759,-0.56454039,1.92023563,0.67625982,0.58912569,0.37830448,0.53865904,10.31,0.78602540,-0.01128753,2.05810928,0.67006028,-1.19222426,2.52256966,0.83014023,-0.92953211,0.59173262,0.50125194,0.48,0.98169541,-1.23365116,3.56139278,-7.08453560,2.44038296,-1.30437088,3.71145177,-5.91579008,-1.25598574,1.00195205,0.31709486,2.09712291,-1.32086253,2.86263347,4.12717628,6.40703869,4.96304941,-1.78320682,-1.70609093,1.20429802,0.92677271,0.33594921,-2.29664993,-2.25165772,1.28183246,-4.98948097,4.37537336,-2.28826833,5.53698587,4.16952562,-0.30891588,0.06131772,0.80447902,-3.03085732,-3.13727188,-0.10641450,0.09750807,0.75506597,1.38570786,-0.61036706,-1.99607491,1.34456015,2.66,0.30,-0.01159082,6.16421509,0.33153170,1.46456635,0.32294041,1.44037461,-0.21875168,0.63709569,0.48297641,3.25417709,2.08785272,2.94700718,0.08636375,-0.01552450,7.15880299,0.37145820,1.50196540,0.37986580,1.60479343,-0.20732065,0.45895383,0.55068868,3.42472816,2.14231110,3.19277215,0.07428426,-0.02391022,7.89639187,0.43028012,1.61153352,0.44190797,1.70824134,-0.21887912,0.40380013,0.61848062,3.39031029,2.15507364,3.32293844,0.06863480,-0.01135550,6.68566799,0.45236501,2.16549969,0.35994211,1.38412786,-0.20676510,0.43713459,0.44732222,2.15257740,1.96705759,2.82396555,0.09319649,-0.01401828,7.09600353,0.46464047,2.07875347,0.40058693,1.53661990,-0.21176168,0.41198710,0.49954626,2.45676756,1.99420953,2.91996574,0.08781738,-0.01777415,7.62567234,0.50883234,2.20725751,0.41765907,1.49855459,-0.25665864,0.55129325,0.51337904,2.30314088,1.96570301,2.92530441,0.08752831,-0.01135550,6.68566799,0.45236501,2.16549969,0.35994211,1.38412786,-0.20676510,0.43713459,0.44732222,2.15257740,1.96705759,2.82396555,0.09319649,-0.01401828,7.09600353,0.46464047,2.07875347,0.40058693,1.53661990,-0.21176168,0.41198710,0.49954626,2.45676756,1.99420953,2.91996574,0.08781738,-0.01777415,7.62567234,0.50883234,2.20725751,0.41765907,1.49855459,-0.25665864,0.55129325,0.51337904,2.30314088,1.96570301,2.92530441,0.08752831,
0.00,0.00,9.00,0.28,155.00,-1.42080963,-1.04588878,-0.71832150,-0.78308272,-0.99202567,7.50765753,0.00625864,3.90,0.26367885,0.77112716,-0.53638875,0.72950894,-0.47878802,1.13201344,-0.45916864,0.80205119,0.27800426,0.63388908,0.43,-3.43159032,-1.71144676,-0.98368603,1.97027922,-1.69448984,0.07328898,-1.52993107,-1.42647672,-0.26495588,0.31203291,0.57656771,1.28256822,0.60095316,-2.05004716,-2.60936141,-1.24701726,0.85668230,-3.15518165,0.56418449,0.07030683,0.02235838,0.88116957,-0.79933786,1.13713324,-2.39918280,-1.42732549,0.79213977,-2.94488001,-2.29357862,-3.21574163,-0.59284389,1.58713639,0.20804678,2.31866550,2.26443028,-0.05423534,0.04393909,0.83411466,2.50308418,1.13693345,-1.36615062,5.00271177,2.64,1.02,0.00112740,0.40327191,-0.02430042,0.05441906,-0.07942970,0.60258090,-0.14253435,1.87060082,-0.05553807,0.29753634,-1.09124601,5.56718731,0.01850225,0.00072284,0.10713822,-0.03385928,0.08616966,-0.08022691,0.49437436,-0.15075707,1.67612076,-0.05290277,0.21824683,-1.00133419,4.81756020,0.02841332,0.00419159,1.67765343,-0.02650081,0.04225201,-0.11908961,0.85765368,-0.21063305,2.58495331,-0.08373509,0.42960355,-1.24436772,7.65910912,0.00575877,-0.00135990,0.66333693,-0.03684571,0.09939190,-0.05634109,0.23460463,-0.10715520,0.81208336,-0.04686746,0.16345964,-0.71384567,2.57282853,0.10904662,0.00107112,0.28628594,-0.04070871,0.11025793,-0.09660826,0.61761814,-0.16836691,1.79974210,-0.05577453,0.21164311,-1.04450774,5.53597832,0.01883309,-0.00293369,1.43648124,-0.04466802,0.11760483,-0.04721555,0.13239086,-0.10649379,0.65630084,-0.03693492,0.08237930,-0.63863212,2.13508987,0.14429373,-0.00135990,0.66333693,-0.03684571,0.09939190,-0.05634109,0.23460463,-0.10715520,0.81208336,-0.04686746,0.16345964,-0.71384567,2.57282853,0.10904662,0.00107112,0.28628594,-0.04070871,0.11025793,-0.09660826,0.61761814,-0.16836691,1.79974210,-0.05577453,0.21164311,-1.04450774,5.53597832,0.01883309,-0.00293369,1.43648124,-0.04466802,0.11760483,-0.04721555,0.13239086,-0.10649379,0.65630084,-0.03693492,0.08237930,-0.63863212,2.13508987,0.14429373,
0.00,0.00,12.00,0.50,150.00,-1.74415433,-0.77575010,-1.79052305,-1.56261456,-1.46826053,5.80908394,0.01613233,6.56,-2.93085170,-0.73264253,-2.57165194,-1.76454031,-3.03179955,-1.02110064,-1.07866561,-3.29463243,-2.05323553,14.01200867,0.00,0.15924983,-3.29061770,-1.09883428,1.76967537,-2.07486010,-0.02945421,1.29019070,-3.42682266,0.75762606,0.89301014,0.34490444,-1.41158605,-0.38245720,-3.18751740,-3.21928358,-5.42846060,-0.49763933,4.12699032,-4.85185671,-0.15159503,0.03675289,0.84801022,-3.62315273,-1.41112018,-1.30405343,-1.17774808,-4.87270594,2.40581608,-2.35159874,-1.99415982,-0.24808122,0.09727553,0.75519273,1.93161273,1.92056024,-0.01105248,0.00143148,0.96984548,4.82034874,6.18953991,1.36919093,2.17767572,2.64,1.05,0.00043550,0.02126618,-0.12045430,0.47330430,-0.09308585,0.29298115,-0.15745331,0.80820268,-0.32838452,3.68326712,-1.30849338,2.83393812,0.09262137,-0.00228632,0.37996978,-0.15139225,0.61048359,-0.06685655,0.12167472,-0.13038416,0.44423583,-0.33235079,3.05233002,-0.96545678,1.58669472,0.20810935,0.00199965,0.13501315,-0.15350218,0.50146484,-0.13059862,0.36478162,-0.22815949,1.07263374,-0.42290655,3.87565088,-1.38983095,3.37902045,0.06634435,-0.00130821,0.21730995,-0.14014862,0.50899053,-0.09847960,0.25370410,-0.14967044,0.56085658,-0.36575970,3.52451777,-1.04397917,1.94805360,0.16312389,-0.00184895,0.30223253,-0.15151174,0.54108238,-0.08980501,0.18909314,-0.14930518,0.50134736,-0.37424123,3.37528181,-1.01223731,1.84161425,0.17508522,-0.00424000,1.06230950,-0.16194078,0.54738629,-0.07137945,0.10715470,-0.12506166,0.32049635,-0.38775030,3.21631241,-0.83724135,1.29914069,0.25465845,-0.00130821,0.21730995,-0.14014862,0.50899053,-0.09847960,0.25370410,-0.14967044,0.56085658,-0.36575970,3.52451777,-1.04397917,1.94805360,0.16312389,-0.00184895,0.30223253,-0.15151174,0.54108238,-0.08980501,0.18909314,-0.14930518,0.50134736,-0.37424123,3.37528181,-1.01223731,1.84161425,0.17508522,-0.00424000,1.06230950,-0.16194078,0.54738629,-0.07137945,0.10715470,-0.12506166,0.32049635,-0.38775030,3.21631241,-0.83724135,1.29914069,0.25465845,
0.00,0.00,18.00,0.70,122.00,-0.10153066,1.05054581,1.19654047,0.16217378,0.57693237,0.12437421,0.72441596,17.61,2.39095640,9.33738327,6.70706940,-2.84030056,-7.42217493,-1.12721705,3.86140013,1.04527533,1.49404895,0.91792768,0.34,-2.95858622,10.53746033,7.08167791,-8.31694031,1.21532404,-0.95797855,5.24701786,-2.39284205,0.90118206,0.17595071,0.67497182,-11.09770775,2.54809284,13.25491905,7.18697739,6.25758314,1.12976289,-2.46824980,-6.31832600,1.01165712,0.22673263,0.63406726,-13.02892303,-8.00775146,5.56858110,-9.90988445,14.02442360,-1.22633612,4.30847788,10.05857754,-0.25908324,0.01513012,0.90212965,0.79048055,0.80980283,0.01932224,0.00375396,0.95118689,-17.68196678,-20.10325623,-2.42128992,0.61539316,0.00,0.00,-0.00516986,0.41530561,-0.26658693,0.32067040,-0.20125711,0.18946496,-0.40717050,0.74764735,-0.16749306,0.13256711,1.77073085,0.71798271,0.39702051,-0.01121145,1.26446307,-0.30316931,0.33884495,-0.15802333,0.09412901,-0.35267806,0.44981402,-0.12673961,0.06151968,2.29800844,1.24421608,0.26494303,-0.03054872,4.37672663,-0.38072190,0.42842448,-0.03901355,0.00449226,-0.19323753,0.10683756,-0.03938490,0.00468757,3.34901643,2.72474837,0.09913526,-0.00372288,0.24331795,-0.27029347,0.26179534,-0.25414929,0.23369026,-0.48852757,0.82623076,-0.26183987,0.24973641,1.51908255,0.57027036,0.45033927,-0.00831340,0.84530687,-0.29406404,0.28199601,-0.21770535,0.15374523,-0.40952316,0.52185804,-0.25953248,0.22458482,1.98924649,0.98406684,0.32145022,-0.01022474,0.85410202,-0.27972025,0.22576241,-0.22263536,0.14411816,-0.46671450,0.61705148,-0.30238968,0.27042833,1.93564415,0.96007413,0.32741845,-0.00372288,0.24331795,-0.27029347,0.26179534,-0.25414929,0.23369026,-0.48852757,0.82623076,-0.26183987,0.24973641,1.51908255,0.57027036,0.45033927,-0.00831340,0.84530687,-0.29406404,0.28199601,-0.21770535,0.15374523,-0.40952316,0.52185804,-0.25953248,0.22458482,1.98924649,0.98406684,0.32145022,-0.01022474,0.85410202,-0.27972025,0.22576241,-0.22263536,0.14411816,-0.46671450,0.61705148,-0.30238968,0.27042833,1.93564415,0.96007413,0.32741845,
