x,y,z,d,t1,orth,iso0,iso90,sur,task all,task F,task p-val,stdev_xerrts,0,23,45,67,90,112,135,157,theta all,theta F,theta p-val,iso0_0,iso0_23,iso0_45,iso0_67,iso0_90,iso0_112,iso0_135,iso0_157,iso0_theta all,iso0_theta F,iso0_theta p-val,iso90_0,iso90_23,iso90_45,iso90_67,iso90_90,iso90_112,iso90_135,iso90_157,iso90_theta all,iso90_theta F,iso90_theta p-val,orth_0,orth_23,orth_45,orth_67,orth_90,orth_112,orth_135,orth_157,orth_theta all,orth_theta F,orth_theta p-val,sur,ctr,ctr-sur,ctr-sur F,loc p-val,sur_unwarp,ctr_unwarp,ctr-sur_unwarp,ctr-sur_unwarp F,polar_angle,eccentricity,V23_superficial_deveined,V23_superficial_deveined F,V23_superficial_deveined_iso0,V23_superficial_deveined_iso0 F,V23_superficial_deveined_iso90,V23_superficial_deveined_iso90 F,V23_superficial_deveined_orth,V23_superficial_deveined_orth F,V23_superficial_deveined_sur,V23_superficial_deveined_sur F,V23_superficial_deveined_task,V23_superficial_deveined_task F,task_unwarp_gPPI_V23_tgt_filled_deveined_L2 p-val,V23_middle_deveined,V23_middle_deveined F,V23_middle_deveined_iso0,V23_middle_deveined_iso0 F,V23_middle_deveined_iso90,V23_middle_deveined_iso90 F,V23_middle_deveined_orth,V23_middle_deveined_orth F,V23_middle_deveined_sur,V23_middle_deveined_sur F,V23_middle_deveined_task,V23_middle_deveined_task F,task_unwarp_gPPI_V23_tgt_filled_deveined_L1 p-val,V23_deep_deveined,V23_deep_deveined F,V23_deep_deveined_iso0,V23_deep_deveined_iso0 F,V23_deep_deveined_iso90,V23_deep_deveined_iso90 F,V23_deep_deveined_orth,V23_deep_deveined_orth F,V23_deep_deveined_sur,V23_deep_deveined_sur F,V23_deep_deveined_task,V23_deep_deveined_task F,task_unwarp_gPPI_V23_tgt_filled_deveined_L0 p-val,V1_tgt_superficial_deveined,V1_tgt_superficial_deveined F,V1_tgt_superficial_deveined_iso0,V1_tgt_superficial_deveined_iso0 F,V1_tgt_superficial_deveined_iso90,V1_tgt_superficial_deveined_iso90 F,V1_tgt_superficial_deveined_orth,V1_tgt_superficial_deveined_orth F,V1_tgt_superficial_deveined_sur,V1_tgt_superficial_deveined_sur F,V1_tgt_superficial_deveined_task,V1_tgt_superficial_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_tgt_L2 p-val,V1_tgt_middle_deveined,V1_tgt_middle_deveined F,V1_tgt_middle_deveined_iso0,V1_tgt_middle_deveined_iso0 F,V1_tgt_middle_deveined_iso90,V1_tgt_middle_deveined_iso90 F,V1_tgt_middle_deveined_orth,V1_tgt_middle_deveined_orth F,V1_tgt_middle_deveined_sur,V1_tgt_middle_deveined_sur F,V1_tgt_middle_deveined_task,V1_tgt_middle_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_tgt_L1 p-val,V1_tgt_deep_deveined,V1_tgt_deep_deveined F,V1_tgt_deep_deveined_iso0,V1_tgt_deep_deveined_iso0 F,V1_tgt_deep_deveined_iso90,V1_tgt_deep_deveined_iso90 F,V1_tgt_deep_deveined_orth,V1_tgt_deep_deveined_orth F,V1_tgt_deep_deveined_sur,V1_tgt_deep_deveined_sur F,V1_tgt_deep_deveined_task,V1_tgt_deep_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_tgt_L0 p-val,V1_sur_superficial_deveined,V1_sur_superficial_deveined F,V1_sur_superficial_deveined_iso0,V1_sur_superficial_deveined_iso0 F,V1_sur_superficial_deveined_iso90,V1_sur_superficial_deveined_iso90 F,V1_sur_superficial_deveined_orth,V1_sur_superficial_deveined_orth F,V1_sur_superficial_deveined_sur,V1_sur_superficial_deveined_sur F,V1_sur_superficial_deveined_task,V1_sur_superficial_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_sur_L2 p-val,V1_sur_middle_deveined,V1_sur_middle_deveined F,V1_sur_middle_deveined_iso0,V1_sur_middle_deveined_iso0 F,V1_sur_middle_deveined_iso90,V1_sur_middle_deveined_iso90 F,V1_sur_middle_deveined_orth,V1_sur_middle_deveined_orth F,V1_sur_middle_deveined_sur,V1_sur_middle_deveined_sur F,V1_sur_middle_deveined_task,V1_sur_middle_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_sur_L1 p-val,V1_sur_deep_deveined,V1_sur_deep_deveined F,V1_sur_deep_deveined_iso0,V1_sur_deep_deveined_iso0 F,V1_sur_deep_deveined_iso90,V1_sur_deep_deveined_iso90 F,V1_sur_deep_deveined_orth,V1_sur_deep_deveined_orth F,V1_sur_deep_deveined_sur,V1_sur_deep_deveined_sur F,V1_sur_deep_deveined_task,V1_sur_deep_deveined_task F,task_unwarp_gPPI_V1_tgt_filled_deveined_sur_L0 p-val
0.00,0.00,1.00,0.08,129.00,0.90023530,0.68689841,2.06990719,0.47601154,1.03326309,2.18467188,0.13972083,7.62,0.60287529,1.69219673,0.91549563,2.03681660,2.62963748,4.07341671,1.80876827,2.47409391,2.02916265,10.54961586,0.00,-2.53580499,1.04750347,2.22252512,2.51729846,0.99259925,-3.04129410,3.71140099,0.46758923,0.18660189,0.04096999,0.83963934,-0.86393458,2.58352089,1.15226126,2.58982706,5.48779774,-1.77911747,2.05662131,4.78598881,1.54427838,2.86062026,0.09110151,2.36584449,6.52679586,-0.14504696,1.31540143,-2.00563455,1.00697029,-1.12816536,-0.38238338,0.44160131,0.23139785,0.63060039,0.53271413,-0.55575913,-1.08847332,37.06472015,0.00000000,11.57472420,8.89453602,-2.68018842,3.71899295,6.28,0.00,0.00098775,0.09471978,0.09177960,0.32477221,0.18173228,1.32555282,0.39802027,6.19366455,0.12379641,0.61705410,0.49637386,0.29883236,0.58474386,-0.00277575,0.55605102,0.08246213,0.20262933,0.23691568,1.70812845,0.49416706,7.31333256,0.16813737,0.87362599,1.06863272,1.41617715,0.23433127,-0.00183965,0.14175694,0.10695427,0.26222411,0.25994673,1.57668555,0.54740256,6.89964533,0.18208341,0.78451061,0.86997640,0.93170464,0.33466627,0.00449386,1.76557803,0.10506451,0.29997239,0.17599410,0.84282333,0.45377633,5.55549383,0.14741762,0.59285724,-0.04139796,0.00216563,0.96289258,0.00656585,2.73677802,0.10628969,0.25612542,0.17564212,0.69913894,0.47708860,5.12027502,0.15968750,0.57997727,-0.22079949,0.06063190,0.80555322,0.00566479,1.22114122,0.12070986,0.27489942,0.22046107,0.91442925,0.55919713,5.83152819,0.18461144,0.63736528,0.12196037,0.01954666,0.88884029,0.00449386,1.76557803,0.10506451,0.29997239,0.17599410,0.84282333,0.45377633,5.55549383,0.14741762,0.59285724,-0.04139796,0.00216563,0.96289258,0.00656585,2.73677802,0.10628969,0.25612542,0.17564212,0.69913894,0.47708860,5.12027502,0.15968750,0.57997727,-0.22079949,0.06063190,0.80555322,0.00566479,1.22114122,0.12070986,0.27489942,0.22046107,0.91442925,0.55919713,5.83152819,0.18461144,0.63736528,0.12196037,0.01954666,0.88884029,
0.00,0.00,2.00,0.12,134.00,1.03193712,1.23313344,0.38180771,2.69655752,1.33585894,4.18978357,0.04094184,7.11,0.43097806,-0.25294021,1.05700302,3.11082768,1.54359305,1.44388592,0.67236769,1.79887354,1.22557366,4.92811632,0.03,2.22383285,0.08384918,0.76493239,-0.29664877,0.49611428,4.62283993,-0.69181621,2.41886568,-1.45522141,2.84551501,0.09195857,-1.13346517,1.18497670,-0.25678700,2.36007476,1.54673624,-4.14521265,2.64559078,0.11697495,-2.31474185,7.35606956,0.00680481,1.21197212,2.24449944,0.72108400,1.34127772,2.28211427,-2.02241468,-1.30189955,3.91531396,-1.64186704,3.64676666,0.05648008,0.44619334,-0.58040214,-1.02659547,32.38219070,0.00000003,-0.84887588,-1.62601662,-0.77714074,0.52725857,6.28,0.00,0.00783215,6.84687996,-0.14833136,0.97500658,-0.04439542,0.09087513,0.02217938,0.02205999,-0.15987413,1.18288243,0.04942169,0.00338805,0.95359601,0.00933178,7.22317934,-0.15899260,0.86576623,-0.05221060,0.09535103,0.02291143,0.01807602,-0.18166398,1.17215490,0.04592131,0.00301267,0.95623940,0.01071336,5.51774788,-0.19837683,1.03537190,-0.05614914,0.08443269,0.04048504,0.04330653,-0.20889099,1.18498993,0.20840612,0.06135092,0.80442694,0.00726456,5.28408337,-0.22280289,1.54505241,-0.04413661,0.06072882,0.05394488,0.08989067,-0.16083114,0.80811417,0.25507236,0.09334801,0.76003024,0.01200208,10.52002525,-0.24692374,1.59017396,-0.08647655,0.19496502,0.01577608,0.00642327,-0.17202438,0.77434361,-0.23154521,0.07677692,0.78177404,0.01132125,5.59034204,-0.26707226,1.54253924,-0.04865192,0.05104958,0.06056697,0.07841636,-0.17897217,0.68665063,0.30194762,0.13736020,0.71100227,0.00726456,5.28408337,-0.22280289,1.54505241,-0.04413661,0.06072882,0.05394488,0.08989067,-0.16083114,0.80811417,0.25507236,0.09334801,0.76003024,0.01200208,10.52002525,-0.24692374,1.59017396,-0.08647655,0.19496502,0.01577608,0.00642327,-0.17202438,0.77434361,-0.23154521,0.07677692,0.78177404,0.01132125,5.59034204,-0.26707226,1.54253924,-0.04865192,0.05104958,0.06056697,0.07841636,-0.17897217,0.68665063,0.30194762,0.13736020,0.71100227,
0.00,0.00,2.00,0.16,130.00,0.37000176,-1.07883859,-1.31221390,-1.22001958,-0.81026757,1.50455320,0.22027475,7.20,-1.47549427,-1.50922680,1.04949427,1.55244613,-0.33833471,-0.12636648,-2.54325342,0.08216462,-0.41357133,0.52508402,0.47,2.99076724,0.53728139,-1.17856848,-2.08186698,-3.52732921,3.10016727,-3.37042832,-4.58173704,0.13685267,0.02489268,0.87466840,-3.63170934,-2.41064644,-3.81171894,2.00813603,1.68521559,-4.00525999,0.09137446,-0.52715808,-0.09483334,0.01207212,0.91253322,0.41338119,0.77426940,-0.64451289,2.98370028,-2.42026186,-1.76888096,1.48572218,1.61702788,1.54733872,3.15751672,0.07589900,0.72131240,-0.39849049,-1.11980283,29.67616653,0.00000011,0.14397064,0.19975358,0.05578295,0.00216864,6.28,0.00,0.00145248,0.22896145,-0.01099741,0.00519868,-0.11764953,0.62091243,0.24385084,2.59860635,0.20940925,1.97366679,-1.24610043,2.10517144,0.14713234,0.00446378,1.60920238,0.00808387,0.00219997,-0.15708137,0.84031397,0.25748855,2.22189307,0.21387692,1.58192277,-1.64471281,3.75387669,0.05298161,0.00395911,0.73429561,-0.00475318,0.00058609,-0.16330251,0.69590682,0.31143674,2.49768925,0.25274941,1.69049895,-1.44030786,2.85600901,0.09136153,-0.00065637,0.04203376,-0.01474068,0.00659066,-0.11897030,0.42978421,0.33300996,3.33868146,0.27573651,2.31441975,-0.90142059,1.13586342,0.28679918,0.00373854,0.99003106,-0.01962920,0.00974858,-0.17959432,0.81558275,0.31570575,2.50179482,0.28310817,2.03422904,-1.50580609,3.14959908,0.07626613,0.00444169,0.83869976,-0.01686195,0.00600903,-0.18174499,0.69433641,0.35670480,2.65100932,0.31408739,2.06117153,-1.43327916,3.01770687,0.08268430,-0.00065637,0.04203376,-0.01474068,0.00659066,-0.11897030,0.42978421,0.33300996,3.33868146,0.27573651,2.31441975,-0.90142059,1.13586342,0.28679918,0.00373854,0.99003106,-0.01962920,0.00974858,-0.17959432,0.81558275,0.31570575,2.50179482,0.28310817,2.03422904,-1.50580609,3.14959908,0.07626613,0.00444169,0.83869976,-0.01686195,0.00600903,-0.18174499,0.69433641,0.35670480,2.65100932,0.31408739,2.06117153,-1.43327916,3.01770687,0.08268430,
0.00,0.00,3.00,0.20,124.00,0.06834254,-0.42749971,-1.15362096,-0.49060112,-0.50084484,0.58914953,0.44293810,7.11,1.14734030,-0.05384734,-0.66486138,-1.91550887,-3.26018095,-1.21973431,0.22427808,0.00289758,-0.71745211,1.66172516,0.20,2.38698745,0.28234068,-1.21076322,1.70375860,-1.48287272,-1.94341230,-2.05204749,-0.79230148,0.08040394,0.00868736,0.92575961,2.54753494,-3.39008617,-1.97552609,-3.09335589,-5.13352346,-0.80089259,0.84947526,1.16298270,-0.62730306,0.54295254,0.46139417,-2.83306336,-2.16160703,2.40304637,-0.34883770,0.60917830,3.10691357,-1.02656770,1.01477885,0.60215384,0.49158913,0.48339153,0.89392447,-0.21436949,-1.10829401,30.59413719,0.00000007,0.00441279,-0.25530973,-0.25972250,0.06032519,5.80,0.70,-0.00369319,1.51492786,0.03039860,0.04075569,0.19002779,1.65764773,0.08739457,0.34155366,-0.15103988,1.05058277,0.13634606,0.02577198,0.87249261,-0.00059808,0.02947254,0.05309492,0.09589797,0.18863845,1.23612630,0.06292441,0.13539417,-0.19500375,1.34144950,-0.41631743,0.24535517,0.62047947,-0.00076351,0.02790202,0.06320242,0.10457648,0.21580219,1.24085462,0.07210906,0.13674235,-0.22198117,1.33144271,-0.41855797,0.24625593,0.61983873,0.00445835,1.98485875,0.05862535,0.10673863,0.15000057,0.69934785,0.01776229,0.00974440,-0.22789568,1.61831951,-1.20762610,2.08672523,0.14891435,0.00282966,0.57914263,0.06517068,0.10972126,0.18700521,0.90299249,0.04183832,0.04483154,-0.23572223,1.43999803,-0.89238650,1.12947035,0.28815870,0.00385227,0.64441091,0.07485322,0.12066331,0.20744440,0.92398751,0.04634515,0.04573528,-0.26230919,1.46846938,-0.87890178,1.15910125,0.28192562,0.00445835,1.98485875,0.05862535,0.10673863,0.15000057,0.69934785,0.01776229,0.00974440,-0.22789568,1.61831951,-1.20762610,2.08672523,0.14891435,0.00282966,0.57914263,0.06517068,0.10972126,0.18700521,0.90299249,0.04183832,0.04483154,-0.23572223,1.43999803,-0.89238650,1.12947035,0.28815870,0.00385227,0.64441091,0.07485322,0.12066331,0.20744440,0.92398751,0.04634515,0.04573528,-0.26230919,1.46846938,-0.87890178,1.15910125,0.28192562,
0.00,0.00,4.00,0.22,128.00,0.80196613,1.54353440,1.89503658,1.34551346,1.39651263,2.70127225,0.10059770,9.26,1.66755188,2.60701871,0.26925573,0.93958771,-0.71978468,1.21428835,1.79401028,0.79729444,1.07115281,2.10806942,0.15,1.76092267,4.35121965,-0.12403484,1.36011863,1.58959866,0.23062447,2.35716844,1.13171124,0.17803591,0.02507573,0.87421226,3.53574181,3.23968768,2.47652817,0.83789253,1.26573253,5.89627552,-2.48453641,1.18533444,0.52382690,0.22156169,0.63796096,-3.20482850,2.55414534,0.13708426,1.31242955,3.65144444,3.39074230,-2.38693357,2.14808536,-0.48157930,0.18521282,0.66702910,0.40165153,-0.65456575,-1.05621731,26.97158241,0.00000039,-6.48662090,-9.05963993,-2.57301927,2.78444576,5.69,0.75,0.00546691,1.95741975,0.20890866,1.13479626,0.15833513,0.67859811,0.00261544,0.00017672,-0.15690540,0.66852516,0.35492185,0.10302674,0.74829789,0.00773246,2.91193962,0.24820516,1.23880148,0.15904699,0.51950598,-0.02040645,0.00849039,-0.19279520,0.77519059,0.18713023,0.02936261,0.86398099,0.01220653,4.21896362,0.28687987,1.27533376,0.16150187,0.41147226,-0.04080554,0.02594950,-0.23445806,0.87927175,-0.05574469,0.00265695,0.95890164,0.01320118,10.34528637,0.20587459,0.78211480,0.09773160,0.17654619,-0.06808577,0.08493111,-0.19349329,0.69352978,-0.77096790,0.50566536,0.47719607,0.01066050,4.86612034,0.23276740,0.82843232,0.14830005,0.33610478,-0.04025355,0.02454549,-0.18508364,0.52555692,-0.13964336,0.01639319,0.89814768,0.01130514,3.27974486,0.25666153,0.83816093,0.19617142,0.48826370,-0.01500097,0.00283103,-0.20284183,0.51887417,0.21651451,0.04149224,0.83863440,0.01320118,10.34528637,0.20587459,0.78211480,0.09773160,0.17654619,-0.06808577,0.08493111,-0.19349329,0.69352978,-0.77096790,0.50566536,0.47719607,0.01066050,4.86612034,0.23276740,0.82843232,0.14830005,0.33610478,-0.04025355,0.02454549,-0.18508364,0.52555692,-0.13964336,0.01639319,0.89814768,0.01130514,3.27974486,0.25666153,0.83816093,0.19617142,0.48826370,-0.01500097,0.00283103,-0.20284183,0.51887417,0.21651451,0.04149224,0.83863440,
0.00,0.00,4.00,0.25,120.00,2.52325583,1.57509494,1.41146982,2.80427790,2.07852459,4.04407549,0.04460758,11.27,3.52788138,2.01217079,-0.58512068,0.54487091,5.19017887,2.10646272,2.63642359,1.58172464,2.12682390,6.16594124,0.01,4.93158913,-1.38162887,0.33938327,-3.19534206,12.11545753,-1.84740317,1.32879114,1.26894987,-1.12233961,0.68522596,0.40800152,-0.03291908,-1.02319813,1.92732477,1.75262177,3.80055666,2.51146722,-0.24893373,3.23382521,-1.40962911,1.07934022,0.29911038,0.43269703,4.57979870,1.35282815,2.72347236,3.26538301,4.87457085,-2.65745091,6.82788563,-0.18678942,0.01876394,0.89107451,-0.04454660,-1.00754046,-0.96299386,21.30393219,0.00000590,8.07316971,6.30678988,-1.76637959,1.16119087,5.61,0.79,0.01280287,7.28918266,-0.11169149,0.22023530,-0.27253225,1.36514699,0.02473229,0.01097877,-0.05436386,0.05447389,-0.08404131,0.00395956,0.94983947,0.01275399,5.36307049,-0.14671922,0.29302862,-0.30467373,1.29048753,0.03086820,0.01299289,-0.06128733,0.05298945,0.29820126,0.05035494,0.82249510,0.01557740,4.64146328,-0.17803189,0.33181086,-0.34936550,1.30049992,0.04942142,0.02566658,-0.06196237,0.04146140,0.40486801,0.09213644,0.76154501,0.01268036,6.42018843,-0.23040895,0.65889889,-0.33611643,1.40393662,0.05811561,0.04160079,-0.00979948,0.00119887,0.13705067,0.01072989,0.91752045,0.01679957,8.18954277,-0.25500876,0.67384446,-0.38518327,1.53685296,0.02968035,0.00900781,-0.00903537,0.00084073,-0.14439431,0.01183026,0.91341029,0.01538500,4.10582876,-0.28005478,0.67454737,-0.36205131,1.12424564,0.10185568,0.08820544,0.00874117,0.00065780,0.64635694,0.25038385,0.61692094,0.01268036,6.42018843,-0.23040895,0.65889889,-0.33611643,1.40393662,0.05811561,0.04160079,-0.00979948,0.00119887,0.13705067,0.01072989,0.91752045,0.01679957,8.18954277,-0.25500876,0.67384446,-0.38518327,1.53685296,0.02968035,0.00900781,-0.00903537,0.00084073,-0.14439431,0.01183026,0.91341029,0.01538500,4.10582876,-0.28005478,0.67454737,-0.36205131,1.12424564,0.10185568,0.08820544,0.00874117,0.00065780,0.64635694,0.25038385,0.61692094,
0.00,0.00,5.00,0.30,139.00,0.33446553,2.52544999,3.75377083,0.83891302,1.86314988,5.34658337,0.02097504,8.78,3.07845736,3.12662125,-0.22933620,0.86809659,2.76664972,0.30052513,3.73174453,1.44375038,1.88581359,7.18231678,0.01,2.88555074,6.16918850,1.04904568,3.96542835,3.47854638,-5.23336124,7.02690077,1.63806117,1.65591443,2.45275903,0.11765257,0.82977152,5.93354988,7.69134331,1.56979024,3.85666299,3.91257548,1.15694237,5.18995142,2.86297750,7.37307930,0.00674124,1.04052627,-0.86320573,-1.40305817,3.16684079,2.15857458,-0.03738197,-3.87938404,2.99473500,-0.48342887,0.20752122,0.64882166,1.37151372,0.16207576,-1.20943797,26.34817123,0.00000052,0.21752217,-2.08806610,-2.30558825,2.39537144,6.28,0.00,0.00428415,1.33901405,0.18584917,1.00044680,0.07709037,0.17922415,-0.30577579,2.74623370,-0.21351899,1.37907124,1.24588788,1.41440439,0.23462409,0.00483123,1.26493585,0.21167147,1.00255990,0.07714974,0.13601038,-0.35470811,2.82935047,-0.24948193,1.44434750,1.29779387,1.56835127,0.21075515,0.00643586,1.30337429,0.23725076,0.96931201,0.08509213,0.12687279,-0.40578005,2.84828901,-0.29300529,1.52611530,1.28272200,1.52168596,0.21766997,0.01348175,12.05145836,0.18495755,0.70515603,-0.00864025,0.00159267,-0.45981199,4.32619762,-0.28860188,1.72327232,-0.12326118,0.01453314,0.90407024,0.01232256,7.26713228,0.20771572,0.73746926,0.01403618,0.00336744,-0.47883993,3.88840222,-0.29561907,1.49860954,0.32957327,0.10201360,0.74949678,0.01577420,7.14731216,0.22531238,0.72298998,0.03571276,0.01802276,-0.51905876,3.79270196,-0.31099606,1.36537266,0.47024125,0.21944197,0.63957302,0.01348175,12.05145836,0.18495755,0.70515603,-0.00864025,0.00159267,-0.45981199,4.32619762,-0.28860188,1.72327232,-0.12326118,0.01453314,0.90407024,0.01232256,7.26713228,0.20771572,0.73746926,0.01403618,0.00336744,-0.47883993,3.88840222,-0.29561907,1.49860954,0.32957327,0.10201360,0.74949678,0.01577420,7.14731216,0.22531238,0.72298998,0.03571276,0.01802276,-0.51905876,3.79270196,-0.31099606,1.36537266,0.47024125,0.21944197,0.63957302,
0.00,0.00,7.00,0.34,136.00,1.52788234,2.25709319,3.77188683,2.89384723,2.61267734,5.83786011,0.01587179,11.79,1.66039598,1.22683573,1.96606672,5.78630829,2.82571507,1.24408126,1.79926574,2.03405118,2.31783986,6.17293549,0.01,6.90135384,-0.22603355,3.58146286,-2.41375089,9.32538986,-2.46808600,7.64668560,-2.77134442,-0.58355629,0.16903514,0.68106376,-3.41149044,3.46556950,-0.40407711,14.80151653,2.14265370,-0.28722957,4.55921888,9.35008812,0.87189746,0.38763767,0.53369365,-0.14268509,1.51941454,0.50575554,-0.75168908,2.68374109,-0.02441769,3.89316106,4.59039116,-1.35850191,0.90477550,0.34174714,1.19234216,-0.00080044,-1.19314253,26.74916458,0.00000043,7.05686665,7.74767065,0.69080418,0.12338620,5.80,0.70,0.01024620,4.28059816,0.05829099,0.05500782,-0.73353469,9.06759834,-0.18680194,0.57274139,0.08060554,0.10979560,1.11160266,0.62928945,0.42781436,0.00804988,1.95815384,0.05293269,0.03501015,-0.81353271,8.43272686,-0.17587869,0.38796514,0.11485444,0.17077051,1.71690726,1.53056908,0.21633310,0.00906012,1.43920851,0.04849332,0.02259388,-0.91578680,8.19083118,-0.18176173,0.31850794,0.13363129,0.17691231,1.87068176,1.80323327,0.17964318,0.00244723,0.21853839,0.00163729,0.00010954,-0.81351823,7.51487255,-0.12933430,0.18841405,0.15857913,0.28634554,2.50800109,3.28837276,0.07008792,0.00680649,1.22767913,-0.00672655,0.00043873,-0.94196767,8.39391232,-0.18564421,0.32356414,0.16540147,0.25972879,1.97668850,2.03044724,0.15450401,0.00882408,1.23836792,0.00604852,0.00032897,-1.01334202,8.07466793,-0.19726047,0.30331406,0.19035816,0.28324664,2.03113413,2.26717949,0.13247295,0.00244723,0.21853839,0.00163729,0.00010954,-0.81351823,7.51487255,-0.12933430,0.18841405,0.15857913,0.28634554,2.50800109,3.28837276,0.07008792,0.00680649,1.22767913,-0.00672655,0.00043873,-0.94196767,8.39391232,-0.18564421,0.32356414,0.16540147,0.25972879,1.97668850,2.03044724,0.15450401,0.00882408,1.23836792,0.00604852,0.00032897,-1.01334202,8.07466793,-0.19726047,0.30331406,0.19035816,0.28324664,2.03113413,2.26717949,0.13247295,
0.00,0.00,8.00,0.37,137.00,3.98716521,1.84008670,-1.73282063,-1.00652277,0.77197713,0.21857868,0.64023180,18.00,0.79998493,2.30032182,1.93799675,-0.02945978,-0.90187973,0.96991295,-3.11429906,2.68147349,0.58050644,0.17887123,0.67,8.33588791,0.40158579,2.91814351,-2.96855521,-9.05678654,8.30354118,1.87790418,4.69257832,2.74427867,1.58946157,0.20771360,-7.97562456,6.86122656,-3.32812953,-2.70861578,2.80400109,-2.91466975,-5.37014627,-1.44857907,-0.85270333,0.15553963,0.69338552,8.62368393,6.27031326,-3.67496943,6.18616247,7.75362873,-0.94565421,8.84753513,-1.17649043,4.84771395,4.97278643,0.02598286,0.27458125,-0.86964935,-1.14423060,24.02649879,0.00000159,8.38435268,9.41090488,1.02655280,0.17236382,5.69,0.75,-0.01302078,2.93882513,-0.03623661,0.00897980,-0.21162593,0.32084060,0.05610226,0.02198179,-0.09444831,0.06407458,3.32688665,2.39620233,0.12196360,-0.01843494,4.38296080,-0.07146622,0.02716866,-0.21896257,0.26072547,0.10094816,0.05452469,-0.07148919,0.02819920,3.74837160,3.11362243,0.07796175,-0.02830305,6.00829601,-0.08115142,0.02702635,-0.19610608,0.16065666,0.14310567,0.08445735,-0.03683624,0.00572433,4.22737122,3.93927860,0.04745860,-0.02451626,9.42780972,0.02462735,0.00301419,-0.17105810,0.14289127,0.15195599,0.11180747,-0.16156714,0.12782034,4.97386932,5.56051445,0.01857205,-0.02579923,7.55917978,0.05210995,0.01099948,-0.21035227,0.17937611,0.16863774,0.11441337,-0.19221550,0.15032621,4.59938383,4.71116114,0.03021476,-0.03488222,8.30125332,0.04383685,0.00649153,-0.23398693,0.18467927,0.16675247,0.09295116,-0.21425532,0.15391508,4.47120380,4.71275520,0.03018690,-0.02451626,9.42780972,0.02462735,0.00301419,-0.17105810,0.14289127,0.15195599,0.11180747,-0.16156714,0.12782034,4.97386932,5.56051445,0.01857205,-0.02579923,7.55917978,0.05210995,0.01099948,-0.21035227,0.17937611,0.16863774,0.11441337,-0.19221550,0.15032621,4.59938383,4.71116114,0.03021476,-0.03488222,8.30125332,0.04383685,0.00649153,-0.23398693,0.18467927,0.16675247,0.09295116,-0.21425532,0.15391508,4.47120380,4.71275520,0.03018690,
0.00,0.00,7.00,0.40,128.00,-1.84566319,-0.17360933,-4.24340057,-3.04199815,-2.32616782,1.92722118,0.16538686,18.26,-1.55829608,1.23050344,-2.15022540,0.18692046,-0.38976380,-2.62218738,-3.01576042,-1.96201861,-1.28510344,0.89182717,0.35,8.95994568,8.84163570,-7.51883364,-3.13034844,-6.43487883,-0.37647599,-3.61354184,2.95966244,2.78399324,1.59302902,0.20720465,0.92888570,-1.82509673,-13.87363052,-6.06658459,-7.74131203,-7.94404745,5.31422806,-5.19824362,-1.13595939,0.26898846,0.60413229,7.03304482,-1.89120531,-5.10997057,-0.54590333,-10.72181225,-3.54377747,-3.99266028,3.24974179,1.19285882,0.29257569,0.58870188,-0.39684597,-1.43633139,-1.03948534,18.47171974,0.00002359,-8.01250648,-10.84557724,-2.83307076,1.49475539,5.61,0.79,-0.00556568,0.52427810,0.83600551,4.69667339,-0.38677025,1.04645550,0.39813155,1.08015907,-0.30042905,0.63342661,-1.27986252,0.34626102,0.55637736,-0.01162856,1.70237792,0.91528106,4.35466719,-0.40640473,0.87674975,0.50825697,1.34946489,-0.30321541,0.49566951,-0.55586171,0.06685137,0.79603366,-0.01647244,1.98377407,1.05126834,4.42189455,-0.43544722,0.77221471,0.58821553,1.39057195,-0.32957643,0.44858339,-0.40847650,0.03585740,0.84985077,-0.01058613,1.70691252,1.00784254,4.80920935,-0.47514853,1.07031882,0.53654212,1.35312748,-0.38996238,0.72275335,-0.53674394,0.06292765,0.80198142,-0.01437673,2.28583694,1.13369346,5.07609749,-0.49528775,0.96847564,0.61486435,1.48150504,-0.43353742,0.74473482,-0.26001480,0.01464752,0.90369532,-0.01127321,0.84226668,1.24419248,5.08677530,-0.57260066,1.07431042,0.62600726,1.27281344,-0.47256190,0.72738725,-1.15230203,0.30406046,0.58147781,-0.01058613,1.70691252,1.00784254,4.80920935,-0.47514853,1.07031882,0.53654212,1.35312748,-0.38996238,0.72275335,-0.53674394,0.06292765,0.80198142,-0.01437673,2.28583694,1.13369346,5.07609749,-0.49528775,0.96847564,0.61486435,1.48150504,-0.43353742,0.74473482,-0.26001480,0.01464752,0.90369532,-0.01127321,0.84226668,1.24419248,5.08677530,-0.57260066,1.07431042,0.62600726,1.27281344,-0.47256190,0.72738725,-1.15230203,0.30406046,0.58147781,
