x,y,z,d,scale_xy_dist,t1,orth,iso0,iso90,sur,task all,task F,task p-val,stdev_xerrts,0,23,45,67,90,112,135,157,theta all,theta F,theta p-val,iso0_0,iso0_23,iso0_45,iso0_67,iso0_90,iso0_112,iso0_135,iso0_157,iso0_theta all,iso0_theta F,iso0_theta p-val,iso90_0,iso90_23,iso90_45,iso90_67,iso90_90,iso90_112,iso90_135,iso90_157,iso90_theta all,iso90_theta F,iso90_theta p-val,orth_0,orth_23,orth_45,orth_67,orth_90,orth_112,orth_135,orth_157,orth_theta all,orth_theta F,orth_theta p-val,sur,ctr,ctr-sur,ctr-sur F,loc p-val,sur_unwarp,ctr_unwarp,ctr-sur_unwarp,ctr-sur_unwarp F,polar_angle,eccentricity
61.09,80.46,8.00,0.15,5.74,130.00,2.24947286,0.68017238,1.32207632,0.95184261,1.30089104,7.28001308,0.00710566,4.69,1.98345542,0.67890942,0.11395607,1.93943608,1.45341587,-0.00743142,1.11090362,0.40701887,0.95995796,5.70192146,0.02,4.49410915,0.27363136,-0.92620361,-0.60404748,3.17578816,-1.70859754,2.48926067,-0.84665769,-0.18828231,0.09416259,0.75902344,0.20489174,0.10940332,0.15375966,2.02586031,1.55941772,3.43008661,2.32379961,1.12475824,0.38212639,0.38503882,0.53508020,3.35718012,3.03369474,2.62796593,5.36227083,1.46046185,0.12850147,-0.41220126,2.21469378,1.36981750,5.08959770,0.02431567,-0.12007955,-0.35966441,-0.23958488,1.48815048,0.22401569,3.59317541,3.18634129,-0.40683416,0.21139883,0.00,0.00,
61.24,79.51,5.00,0.00,4.57,130.00,1.14671683,-0.09345098,2.34400892,1.50610614,1.22584522,5.39481354,0.02042316,5.13,1.49559546,1.09630132,-0.25993887,1.63352478,0.02617382,-0.94194996,0.96415043,-1.25897157,0.34436068,0.61007297,0.43,1.48646557,0.17233951,0.08494560,-0.83337879,1.58041871,-1.03647745,1.89627552,-3.72906327,-1.56984699,5.41120052,0.02023531,5.51678896,1.49104977,1.71935964,3.72437334,1.87223637,-0.47983500,3.71620560,1.25808120,0.79778975,1.41000342,0.23537770,0.49053127,3.66251111,-0.97804856,4.10269213,-0.15667716,1.01846361,-0.77863383,1.27027333,-0.34351882,0.26661879,0.60573930,-0.00088754,-0.26805547,-0.26716793,2.06439662,0.15241922,2.76689577,1.93521261,-0.83168298,0.72510564,0.00,0.00,
61.32,78.78,1.00,0.00,4.17,139.00,0.04540205,0.71272665,1.62189281,1.25251973,0.90813529,2.56240249,0.10978985,5.52,1.81375170,0.71279681,1.10250056,-1.03963852,-0.17560248,-1.35054386,0.07756680,-0.10727382,0.12919466,0.07496384,0.78,1.88519478,2.15772796,2.67331266,-0.33684570,-0.84692758,0.66288447,-0.25984043,-0.65108961,-0.57913816,0.63203877,0.42682381,3.95551062,1.16363847,2.19082308,0.46642920,4.22361755,-1.46497726,0.10885095,1.72152591,0.35384813,0.23975852,0.62450317,1.94562566,0.80201769,-0.52112353,-1.45342433,-1.72880244,-1.90236413,2.59973383,1.07824862,-1.18783689,2.74394727,0.09798146,0.20232724,-0.12658934,-0.32891658,3.74229884,0.05453663,2.71854424,2.37645268,-0.34209159,0.15841645,0.00,0.00,
61.09,80.11,2.00,0.00,5.27,132.00,2.27271914,0.99356878,1.74103367,1.15888131,1.54155076,7.70178032,0.00563320,5.40,1.42170775,1.55257535,-0.06825052,2.19289088,0.22992140,2.26044750,-0.18627971,1.48045373,1.11043334,5.77690601,0.02,1.57661355,4.99005604,-2.62920594,0.67100149,0.45406562,1.00442886,0.26077956,1.41268635,-0.17034799,0.05762888,0.81033979,2.53831863,1.09995270,2.21476078,3.17523813,1.51556945,1.59383559,0.19571342,1.79126024,0.60241896,0.71806222,0.39701172,1.87616420,0.73253012,2.46995258,3.89693761,0.52361113,5.98976660,0.74514091,2.38193178,1.13509333,2.62305236,0.10568159,-0.36574674,-0.70795614,-0.34220940,2.82079458,0.09469393,-0.46973875,-0.65368861,-0.18394984,0.02950386,0.00,0.00,
54.01,69.96,21.00,0.00,5.18,139.00,-15.52300072,-10.81236649,-16.80482674,-14.22972870,-14.34248066,27.06526566,0.00000024,26.82,2.42167020,-4.55056858,-5.16028500,-11.01476574,-10.64883137,-17.77790451,-7.79111433,-3.11921072,-7.20512629,9.78580284,0.00,9.24126434,-7.06230259,-18.84121704,-26.63862610,0.85027665,-20.11072350,-3.76248050,-15.70933247,3.71559620,1.11649835,0.29096501,5.93477583,-8.88422108,-8.57386017,-15.28205872,-25.00867844,-33.87257767,-30.74974442,-18.76673698,-2.70041847,0.60018402,0.43871688,-25.86105728,-15.81932068,-9.77984142,-14.23873043,-24.02791595,-23.79822350,-9.87567329,2.32172537,-0.91407859,0.06899072,0.79287375,0.41813859,-1.24384093,-1.66197944,64.68133545,0.00000000,-5.68490744,-3.86833286,1.81657434,0.41328406,0.00,0.00,
55.52,85.17,19.00,0.56,22.25,132.00,1.39732397,0.19801125,1.33882916,0.32077095,0.81373382,3.92725801,0.04781908,3.99,1.71405756,1.18825269,0.58427382,1.16078901,0.67622036,1.49218380,0.39728481,-0.81744599,0.79945201,5.48130846,0.02,0.97293979,0.95377702,-0.40591249,2.58349323,-0.31578675,0.03818814,0.26496425,-2.78349185,-0.12343132,0.05534297,0.81406901,5.28377008,0.51888394,-0.39118272,-0.10875810,1.63783646,2.96276307,0.65508544,0.51865983,0.99256784,3.64367366,0.05660915,-0.53645647,2.60324454,3.03808832,1.78423095,1.37464225,1.76569510,0.20397870,0.48943716,1.10319483,4.51337481,0.03391032,0.14256307,-1.11402690,-1.25659001,53.01052094,0.00000000,1.56027138,0.48743761,-1.07283378,1.65380490,1.59,5.70,
56.53,85.25,18.00,0.72,20.78,135.00,4.96247768,3.20998716,5.93241549,4.55571651,4.66514921,43.02816772,0.00000000,6.92,2.45327806,0.08206809,1.16855156,2.60967851,4.16781807,2.68953204,2.59951615,3.76571441,2.44201970,16.50730515,0.00,4.35703564,1.51234925,0.16442849,2.30524206,7.15739107,3.00594950,3.74106145,4.70108318,-1.28491986,1.98468494,0.15925257,4.14175844,1.50916183,6.42558336,6.32945538,7.01955128,6.67233992,9.72081184,5.66198587,1.40785325,2.41771269,0.12033118,6.36795425,3.17523932,3.88799167,5.77737427,5.80575705,6.24618435,1.35715008,7.61066246,0.43157661,0.23029724,0.63142332,0.39773372,-0.99879831,-1.39653206,52.37968445,0.00000000,-10.94564056,-16.46165276,-5.51601124,15.14336967,1.58,5.46,
56.74,84.95,17.00,0.00,19.88,143.00,4.98146868,3.34539032,4.56575108,5.39757347,4.57254601,67.09463501,0.00000000,5.43,-0.35126185,0.53194994,0.77085996,1.26220536,2.16266823,2.24216437,2.47530937,4.09123468,1.64814126,11.92797756,0.00,-0.40335417,1.84910440,2.79570746,2.60738802,3.14534664,5.68694067,2.89834356,8.14959526,-2.08639979,8.63814545,0.00337841,0.81001675,4.31025410,3.65815949,6.23780060,5.27551603,2.57074952,6.84124279,6.79412556,-0.79867125,1.26563203,0.26089586,6.69344187,2.20574069,4.02942896,2.87019300,5.44715834,7.75616217,6.37309933,5.20220661,-0.47623146,0.45716217,0.49913170,0.10792740,-1.11259961,-1.22052693,37.65806961,0.00000000,-3.07369471,-6.57863665,-3.50494170,14.00482845,1.56,5.20,
56.74,84.30,15.00,0.83,18.61,125.00,0.98430747,0.39193130,2.49381328,2.37732697,1.56184483,14.83748150,0.00012565,3.94,-0.37224913,0.20082921,-0.21992227,0.96884382,0.48731026,0.08925291,0.29780298,-0.96589375,0.06074675,0.03107239,0.86,1.87956703,-1.65045369,1.58302784,1.80286825,0.98290712,-0.02714169,1.54045427,-2.80084324,-1.96719038,14.52631092,0.00014788,2.10641217,1.80368161,3.69414949,3.22375965,2.45734978,2.55278683,2.16651750,1.85624981,0.12516868,0.05809312,0.80959204,-0.84964395,3.14678121,-3.26010633,1.36063099,1.77946842,1.84913611,0.77487540,2.59655070,-1.46585262,8.35100460,0.00394988,-0.29470560,-1.16434062,-0.86963499,20.03882790,0.00001306,4.13486767,3.99718881,-0.13767898,0.03846974,1.55,4.89,
56.46,83.55,0.00,0.86,17.59,137.00,1.41225863,3.83951330,4.02280998,3.98617148,3.31518841,35.45526123,0.00000000,5.42,1.38473177,3.25929785,0.37949634,-0.66560477,2.33028603,0.33981225,1.00780725,-0.00552403,1.00378788,4.51109982,0.03,5.85323429,5.72092962,5.90547657,1.33448434,4.62745190,2.56391144,5.20775461,-0.40125102,-0.14435883,0.04154783,0.83853145,0.76853591,5.64212990,2.64547729,2.26796031,7.26492596,4.73122692,1.85373414,6.69497061,0.07162005,0.01025633,0.91935649,4.53665400,4.33397675,-3.50505447,0.01975636,1.30517685,0.24806589,2.64251995,1.37736154,-2.64924550,14.39312744,0.00015853,-0.21835826,-1.10787427,-0.88951606,21.55789185,0.00000639,-3.44627094,-3.40506744,0.04120347,0.00157880,0.00,0.00,
58.99,71.62,20.00,0.00,9.89,139.00,3.96202922,2.00256705,3.02078295,3.03287220,3.00456285,31.59684181,0.00000003,5.20,1.77971053,0.36647525,1.24099386,2.21319222,1.75615811,3.43107533,0.53071243,0.68729222,1.50070119,11.13328457,0.00,3.62214446,0.56840557,2.00137091,3.63840294,-0.60534078,3.96463180,-0.85099518,3.28296995,-1.09121549,2.55059147,0.11061362,0.50723106,1.66367579,-0.03512479,4.40560246,2.50490546,4.73838806,5.26981354,6.01107836,0.04797996,0.00498773,0.94371324,5.44996881,2.67742205,6.40127087,3.70907211,7.16935778,6.57331371,1.44717681,-2.72221041,0.86329252,1.68402338,0.19473230,0.67215425,-0.28128234,-0.95343655,26.52618027,0.00000065,7.53153372,6.94986868,-0.58166510,0.45108217,1.66,1.97,
58.56,71.44,17.00,0.65,9.49,136.00,2.69100833,0.71551114,3.33264995,1.71198130,2.11278772,23.71965981,0.00000132,4.22,0.40849748,0.58570766,1.81833589,2.02318835,0.98917836,2.49321318,2.01922894,0.74274826,1.38501227,14.29373074,0.00,1.12659562,-0.66337323,0.95358747,2.71547079,-0.79160392,0.79540741,0.40017477,0.88222378,-0.99866605,3.21355367,0.07337565,-0.28539246,2.05646610,3.71069479,3.11180043,2.41989398,4.03798056,8.39892197,3.13300133,1.62344992,8.85671043,0.00300042,2.65102410,2.22309613,3.62310219,3.17776704,3.66029692,5.64354563,-0.82723653,1.06412685,0.97915280,3.22564912,0.07283754,0.53585207,-0.33773649,-0.87358856,31.07912827,0.00000008,8.94538975,7.98925209,-0.95613730,2.62958717,1.68,1.90,
57.71,84.16,13.00,0.80,16.81,80.00,1.01478827,-0.32977813,0.51076132,0.80746484,0.50080907,1.40421188,0.23633846,4.11,-1.14119911,-1.25389493,-0.50977188,0.48826236,1.23840153,-0.34861365,0.83805335,0.85130328,0.02031763,0.00333235,0.95,-1.30825961,-2.26665545,-1.77539778,0.37605461,1.16899514,-0.45555991,-0.08586704,2.20462680,-1.09754407,4.12447596,0.04256866,-0.44555539,0.58629215,1.53529251,1.31495368,1.83225024,-1.54238617,0.97089487,-0.74643099,-0.32302472,0.35881847,0.54931803,0.01587330,-1.52055609,0.52824974,0.72427547,1.69229436,2.58043671,2.97501135,1.56475699,0.15452661,0.08400810,0.77200608,-0.34986186,-0.95009136,-0.60022950,9.01096821,0.00304423,-10.33378792,-9.93210316,0.40168488,0.22968613,1.55,4.89,
57.71,84.16,19.00,0.85,16.81,115.00,0.13467477,-0.19470659,0.54848295,0.44345099,0.23297553,0.20845006,0.64809723,4.96,0.11644436,-2.52773356,1.09200466,-0.46430179,0.57465059,1.93560398,-0.13093178,-1.06344175,-0.05846317,0.01938741,0.89,-3.03527236,-2.08555555,0.05277652,0.78241986,1.10040414,0.57731378,0.84761125,0.38398638,-0.62938648,0.92507815,0.33641055,2.72015738,-3.06996799,2.43963885,-0.18317820,0.35436955,2.27260542,1.23687649,-1.32000017,0.11401094,0.03090636,0.86049010,0.52967161,-1.90616655,1.79113412,-0.65938246,1.43475509,3.65504479,-1.94957519,-1.78783429,-0.32775256,0.26036364,0.60999898,-0.29759279,-0.90675324,-0.60916048,9.89253902,0.00192640,-5.53023672,-7.17510605,-1.64486933,2.25602078,0.00,0.00,
57.10,77.42,0.00,0.00,4.71,133.00,4.72330618,2.45244670,7.77151728,3.58599424,4.63331604,12.36079693,0.00046076,12.82,0.81213981,3.49688363,1.64523613,4.19815445,3.25401139,6.87944603,3.12221718,1.50319600,3.11391068,7.96503401,0.00,5.26550579,1.07233465,-3.50640965,8.46290016,-1.62913966,7.12004519,4.63977194,-2.77977443,-1.20013034,0.50714195,0.47656833,11.50475597,5.76147413,7.44793367,2.79768562,9.33210945,12.76635170,5.90790367,6.78558731,4.18460751,6.17782927,0.01312164,-7.80116272,7.36857605,6.21680832,6.36694098,6.89588785,7.19127607,3.18975949,7.13759804,1.12398064,0.45907247,0.49823668,-0.20367259,-0.79494619,-0.59127361,10.29568195,0.00156525,7.30396414,2.75430536,-4.54965878,4.29543638,0.00,0.00,
59.37,75.82,20.00,0.00,3.30,126.00,-2.34814072,-5.49389219,-3.12946129,-5.04517603,-4.00416756,14.88182640,0.00012278,10.10,-4.46789026,-3.75079417,-4.15672064,0.94752884,2.73325181,1.52926922,0.24317025,-2.11398745,-1.12952149,1.70732808,0.19,-11.43388271,-11.92905712,-12.99316978,-0.27704614,0.54567903,-1.75251400,-3.33791590,-1.28189063,-0.37882587,0.08311291,0.77319059,-3.68559074,-4.02806854,-6.45281363,-7.24046469,2.86981893,2.00899720,1.55461514,-11.07917881,1.73377812,1.74376726,0.18700709,-5.80949974,-3.31468201,2.92313981,2.72182965,-2.95901227,-2.79504156,-5.71678305,-4.30585718,2.81434226,4.60924959,0.03207388,0.08829749,-0.23010188,-0.31839937,3.04431033,0.08263741,11.18948174,13.56256104,2.37307930,1.54210448,1.56,2.41,
59.16,74.94,19.00,0.00,4.21,111.00,-0.51956856,-5.31130028,-1.67113256,-2.93390751,-2.60897732,8.97889137,0.00280756,8.47,-5.03058529,-1.69020224,-1.52573752,-0.85247636,0.70425743,2.43460083,-1.88741350,-0.42204508,-1.03370023,2.01056504,0.16,-12.74760437,-9.50136566,-6.58869219,-1.53667903,-3.49310040,-1.31940365,-6.27327633,-0.83017552,-2.41030741,4.74845886,0.02959036,-3.85240293,-4.00642157,-3.50141454,0.08956490,2.17066121,2.63441968,-3.00438786,-3.72521186,1.26902807,1.30987465,0.25272997,-3.41001987,2.77370834,3.80059814,-4.49391651,-2.69838595,2.14604449,-0.75693941,-1.80623543,2.48222494,5.10919380,0.02404413,0.47541589,0.01169001,-0.46372589,4.46702337,0.03586022,19.82419395,22.14515114,2.32095790,2.09277344,1.56,2.41,
57.71,73.55,0.00,0.00,4.02,55.00,-0.73104042,-4.83638191,-1.19527245,-1.82954407,-2.14805984,2.13258767,0.14455285,14.31,-7.32619143,-4.51080418,0.07342643,-1.72529531,-2.59083629,6.25004578,0.58375478,-1.10849273,-1.29429913,1.13688827,0.29,-16.94338799,-12.79070663,-4.81077480,-1.97946835,-8.42953777,5.59030247,-7.61473894,7.34292698,-3.19620824,2.95817471,0.08579754,-15.61354828,-1.22077167,-5.25889921,1.02168071,-4.48450327,3.84896159,15.48430824,-2.92248797,0.58254147,0.09964835,0.75232723,4.46642303,-3.89875817,10.91345406,-4.49129486,0.47408813,7.49002743,-9.48955917,-11.73505592,1.20169377,0.42700565,0.51363338,0.86683190,0.15991017,-0.70692176,7.67157841,0.00616631,28.07133102,26.52694893,-1.54438221,0.27019727,1.58,2.28,
58.20,71.68,0.00,0.00,8.42,50.00,6.98550224,4.47192717,8.87831116,6.86448669,6.80005693,28.30377579,0.00000013,12.43,-0.46406356,5.60108042,6.01500845,2.09683132,0.90931302,5.88664055,1.54178619,4.77443027,3.29512835,9.43140793,0.00,3.33785796,10.42690277,0.86673307,6.01444530,-0.35647014,12.24834347,1.07285476,0.47774237,-2.62354207,2.58329415,0.10835705,6.99521160,7.07017279,14.92369938,7.00048494,11.74704361,4.87146330,5.84455681,11.27517223,2.10146046,1.65949500,0.19801168,-0.78987753,8.07888412,12.29922295,2.74408007,0.97205418,11.23608589,8.02712822,15.02047443,0.31470358,0.03846145,0.84456493,0.84937382,-0.00645762,-0.85583144,14.74835300,0.00016729,-4.09661150,-3.43842745,0.65818423,0.06589214,1.62,2.08,
59.30,72.02,21.00,0.00,9.68,100.00,3.32631040,2.37386513,4.65040636,3.27186632,3.40561199,57.10456085,0.00000000,4.38,2.79970145,1.38484097,2.16021228,0.59670651,1.63005745,2.64506793,1.65644073,1.47276759,1.79322433,21.76350975,0.00,6.54582644,-0.18664744,1.96467412,0.29861918,-1.88460267,6.00625467,1.51385140,4.30736971,-0.99206847,3.06367207,0.08041062,4.08572483,4.19372320,4.84087849,2.75467539,5.10452700,4.99904013,6.24099588,4.75675058,1.37382042,5.68869448,0.01728631,3.16941094,4.10787344,4.10918093,3.62842345,6.19119310,2.23841119,1.97671211,0.17656076,0.01492181,0.00064498,0.97974460,0.62868845,-0.17886107,-0.80754948,17.77603912,0.00003840,-0.74807280,-0.78355992,-0.03548715,0.00398517,1.62,2.08,
59.30,72.02,18.00,0.68,9.68,138.00,0.99111378,0.95542729,2.33901453,1.90093040,1.54662156,14.05532265,0.00018907,4.01,0.49577716,2.07345271,0.14196903,0.41096836,0.55437559,0.73968995,0.05020925,-1.14086878,0.41569665,1.44837058,0.23,2.02853394,2.37674189,-0.66835457,0.98407292,1.72341084,1.46801507,2.51344180,-2.72119594,-0.94820911,3.25807261,0.07141589,3.29499507,2.68961334,3.01620531,1.02973902,3.77482152,3.69183207,-0.86880314,1.87728798,0.44173056,0.70946693,0.39985073,-0.19840662,3.87343335,0.33966044,1.62173712,-0.64424855,0.24031153,1.36524987,0.90821576,-0.89100957,2.93089557,0.08725321,0.44958675,-0.29628772,-0.74587446,20.23698807,0.00001190,-0.34171799,-1.95048559,-1.60876763,6.42068672,0.00,0.00,
59.29,71.62,12.00,0.52,10.42,144.00,1.95933878,2.98060656,2.50692868,3.49063468,2.73437715,39.24277496,0.00000000,4.25,2.66253757,-0.13185607,0.09039757,1.13432491,0.45265469,-0.96139908,1.72071803,1.13322520,0.76257533,4.28097868,0.04,5.19905519,3.75228262,1.47094834,2.60646319,3.32852554,-1.72309983,6.69948006,2.72262454,-0.38003501,0.47632709,0.49027352,6.79193354,0.49677232,3.66303563,1.10566962,2.77469516,2.30804968,0.81593496,2.12018466,-0.97620648,3.12184381,0.07759750,1.85344219,0.75018334,-0.53277391,4.20830822,1.34933758,2.20337033,2.80097389,3.36766219,-1.55800319,7.99987459,0.00478481,0.32411283,-0.32522017,-0.64933300,20.91950798,0.00000862,-10.01652145,-10.38337040,-0.36684901,0.26990691,0.00,0.00,
58.46,83.57,15.00,0.77,14.56,49.00,1.51980734,1.08877492,2.30320716,1.76153350,1.66833067,15.45726299,0.00009100,4.13,2.82119632,0.32531297,1.66157222,0.21887417,0.63619530,-0.51854408,0.12492762,0.69783151,0.74592078,4.46428108,0.03,2.86379290,-0.72370476,2.44004011,0.10249726,3.56577396,-0.33806011,0.24239652,1.41218972,-0.63248736,1.36019158,0.24382170,3.55689240,2.62278628,3.63481450,1.70618367,1.03343236,2.32147908,1.65640497,1.86023796,0.53880841,0.98639554,0.32089919,5.00158215,1.61741114,1.24618030,1.51069510,0.85439789,-0.68625623,1.30951321,1.54505849,-0.20811206,0.15154049,0.69716215,-0.13987419,-0.56839770,-0.42852351,4.47417831,0.03571394,1.72322261,1.11532879,-0.60789382,0.58641565,1.54,4.50,
58.46,83.57,19.00,0.81,14.56,46.00,0.23236056,1.18019629,1.45361459,1.37999058,1.06154048,6.77396965,0.00940476,3.97,1.64385808,-0.36864975,0.63077176,1.11396170,0.37908480,-2.14160848,0.74370033,0.03020674,0.25391564,0.56602710,0.45,4.94656420,-1.72846532,1.96251476,2.26783442,2.24646330,-1.47632396,3.53639889,-1.78583348,-0.11629125,0.05151805,0.82049545,1.28527594,1.32488608,2.83793616,2.31287026,0.75671649,0.86486751,-0.54356301,2.90540338,0.12233527,0.05528582,0.81416328,1.58520448,0.82687074,-1.88366306,0.47923234,0.73702645,-3.42724633,1.53368580,2.08683133,-1.15556896,5.09512424,0.02423876,-0.15108822,-0.56371826,-0.41263002,4.55389500,0.03412611,3.67953873,2.21409965,-1.46543908,4.17352057,1.54,3.04,
58.46,78.07,0.00,0.00,4.18,81.00,2.66695094,2.73785496,4.60834265,4.43862629,3.61294365,39.08631897,0.00000000,5.62,1.98339403,0.80043083,2.72005248,1.30169857,0.51560926,-0.45329797,1.72434628,0.06828132,1.08256435,4.85580635,0.03,5.27961779,0.73172522,5.44239140,3.19585180,1.22050059,1.65180552,4.46337175,-0.33833095,-1.68917215,5.24388361,0.02226101,3.95253134,5.55769444,5.95999718,5.75926352,4.19859695,4.31671047,1.33777785,5.82966471,0.21324095,0.08360691,0.77253608,4.28027010,1.79578471,1.89680350,1.28457439,2.96170449,0.04358254,6.35487652,3.08383584,-1.80495238,6.12080717,0.01354848,-0.21282145,-0.55763030,-0.34480888,3.94648218,0.04840678,-3.56640387,-4.91769314,-1.35128903,1.91511083,1.54,3.04,
59.56,77.42,20.00,0.00,2.81,95.00,1.00686705,0.17319506,2.01713037,1.65225434,1.21236169,3.76304913,0.05271508,6.08,4.40971613,0.81792575,0.96219254,-0.74947274,-0.85354793,-1.48677778,-0.90127891,-0.45928782,0.21743369,0.17806739,0.67,4.29430914,0.35968298,2.96546650,-1.45610833,0.25163025,-1.32408834,-0.27278391,-3.24357629,-1.47880399,3.43660331,0.06410266,7.68619967,0.34191585,4.56960869,2.49868488,1.64996314,-2.19985414,-1.60386634,3.13244677,0.39905995,0.25637212,0.61275099,4.15620279,4.16018009,-3.45733070,-0.68415052,-1.01060653,0.87282360,2.01510715,2.06956577,-0.67730767,0.74301559,0.38893248,-0.35015649,-0.57063788,-0.22048138,2.05331349,0.15351868,-5.28785563,-3.80021715,1.48763835,3.03126836,1.54,2.77,
59.56,76.74,19.00,0.78,2.79,90.00,-1.67391217,2.25429606,1.04851949,1.23205161,0.71523875,1.15840304,0.28209096,6.46,2.93677568,2.10245132,2.49890637,-2.22899842,-0.84003335,-3.24069571,-0.50721884,-2.10281801,-0.17270383,0.09907764,0.75,8.35871220,4.22611046,7.07962418,-1.75922847,2.23286366,0.16597970,3.27939272,-5.48246527,1.00596857,1.46663105,0.22620460,3.31739330,4.12959433,7.06855059,-0.73911464,0.53674912,-2.65280342,-5.58665466,1.22290695,-0.17048937,0.04186109,0.83793231,0.14140211,0.36019239,-7.70192623,-3.04631448,-2.08490276,-6.07950449,3.31804180,2.00183034,-2.98020959,12.92026520,0.00034319,-0.47219533,-0.58721679,-0.11502149,0.67978978,0.41069298,-7.69074106,-7.46150684,0.22923408,0.10600302,1.53,2.58,
59.37,75.82,15.00,0.72,3.30,70.00,0.43290344,3.72322273,2.38030601,3.13412595,2.41763949,17.41005898,0.00003310,5.64,2.27669501,1.68746316,3.10109830,-0.86783963,-0.04183879,-2.01005578,-0.08773722,0.40867499,0.55830753,1.31911027,0.25,8.54825401,5.31747627,7.92116976,0.82511252,1.29307210,2.04110026,4.06674051,-0.70275724,0.56145597,0.59012055,0.44257953,2.32829547,4.27987385,6.24033785,0.08605558,3.91807914,0.62247455,-3.12135696,3.78550863,-0.71560889,0.95738339,0.32811715,1.57551908,0.35525459,-2.41782117,0.20800950,-0.14668044,-4.11698198,4.08779669,4.61837149,-2.70253754,13.85049438,0.00021057,-0.38227245,-0.51833332,-0.13606086,0.89642072,0.34494584,-7.02945900,-7.66184711,-0.63238829,0.89593661,1.53,2.42,
59.16,74.94,0.00,0.70,4.21,65.00,1.72800171,2.89254594,3.04371476,3.36184382,2.75652647,36.17620468,0.00000000,4.46,3.13979983,1.82470763,1.35238504,0.64743578,0.73445791,-1.61376560,-0.36966094,1.01931834,0.84183478,4.80885458,0.03,7.55689049,3.45345926,3.54345989,0.09555361,2.26772618,2.10091352,3.14240098,1.14903939,-0.47171313,0.65484089,0.41860697,4.45748711,4.11160803,5.34630156,3.05683541,4.71192122,-0.39483088,-1.93615282,4.40772486,-0.28975990,0.25370350,0.61460595,3.65427065,2.81432700,-1.13305354,2.83636522,0.79736030,-1.42120647,3.38869071,2.97238088,-1.64056075,8.12035751,0.00447974,-0.03719018,-0.35309497,-0.31590477,3.34011245,0.06917857,-5.71300507,-6.39587784,-0.68287253,1.04986084,1.53,2.42,
59.16,74.94,17.00,0.72,4.21,28.00,3.34591007,4.62880421,5.54976654,6.41398239,4.98461580,49.19176865,0.00000000,6.91,2.58195448,4.99916935,1.07755089,-0.13568893,0.85511285,-0.80966890,1.66800022,-0.57272631,1.20796299,4.00504971,0.05,9.14458561,8.05860138,4.19320679,0.60105211,2.07852459,3.93536663,9.47790146,-1.06098986,-1.79425645,3.98812771,0.04613093,9.37527752,5.88040113,6.54295969,2.85561466,11.06603336,3.70134354,-0.32298794,4.22573328,-0.90032417,1.00585532,0.31617478,1.05691814,10.27349663,-0.35808760,4.43081236,-0.53664970,-0.01724751,5.69699383,5.55075979,-3.03968930,11.74990845,0.00063682,0.32145965,-0.21988600,-0.54134566,6.90412712,0.00930215,-8.85215664,-10.87082767,-2.01867175,5.79781914,0.00,0.00,
